chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr15,24hrs,LIPH,-19.81006089715,61.27113410035,-13.6496173993,6
chr15,24hrs,LOC103221109,-19.8088001728,60.7670325304,-14.306192248,6
chr15,24hrs,TMEM41A,-19.8528806096,60.8881131628,-14.111892236,6
chr15,24hrs,MAP3K13,-20.1912936468,61.25957176,-13.373494438,-1
chr15,24hrs,LOC103221112,-19.8774562352,60.9556177636,-14.003566532,6
chr15,24hrs,EHHADH,-20.6972306964,61.53454942285,-12.88947038745,-1
chr15,24hrs,C15H3orf70,-20.997013042,61.422528184,-13.5261914136,-1
chr15,24hrs,VPS8,-21.164622340875,61.387579700125,-14.63136659925,-1
chr15,24hrs,LOC103221120,-20.9292893304,60.8191030212,-14.9879471664,6
chr15,24hrs,LOC103221121,-21.0622880862,61.0317080361,-15.0764107692,6
chr15,24hrs,LOC103221122,-21.2164809424,61.1882320444,-15.0949813716,6
chr15,24hrs,EPHB3,-21.4421707252,61.1932559494,-14.9183155748,-1
chr15,24hrs,LOC103221125,-20.4241167935,60.5316308658,-15.0652404552,6
chr15,24hrs,CHRD,-20.0532269778,60.3146619307,-14.8446039779,6
chr15,24hrs,THPO,-19.9885417514,60.2810268591,-14.8035624327,6
chr15,24hrs,POLR2H,-19.9228685934,60.2468780821,-14.7618940637,6
chr15,24hrs,CLCN2,-19.7844043112,60.1748793228,-14.6740411116,6
chr15,24hrs,FAM131A,-19.693959983,60.1278500145,-14.6166559065,6
chr15,24hrs,EIF4G1,-19.74339213935,60.6524706189,-14.36703108735,6
chr15,24hrs,PSMD2,-19.4889479985,60.2193985015,-14.3749817384,6
chr15,24hrs,LOC103221138,-19.3821833035,60.4230081965,-14.1613029304,6
chr15,24hrs,CAMK2N2,-19.317179154,60.546976846,-14.0312036576,6
chr15,24hrs,LOC103221135,-19.2784359555,60.6208635445,-13.9536630392,6
chr15,24hrs,ALG3,-19.252479826,60.670364174,-13.9017144544,6
chr15,24hrs,VWA5B2,-19.20472703,60.76143297,-13.806142032,6
chr15,24hrs,LOC103221142,-19.2246413255,60.8117845007,-13.8237625427,6
chr15,24hrs,ABCF3,-19.430473698,60.8748965972,-14.1210104292,6
chr15,24hrs,AP2M1,-19.499626988,60.8961003032,-14.2208764952,6
chr15,24hrs,DVL3,-19.6187045315,60.9326117291,-14.3928394751,6
chr15,24hrs,EIF2B5,-19.733925213,60.9679405682,-14.5592326602,6
chr15,24hrs,HTR3E,-20.0073687816,60.9232348534,-14.7603362698,6
chr15,24hrs,HTR3C,-20.448882282,60.7863726055,-14.9875456585,6
chr15,24hrs,HTR3D,-20.5811658168,60.7453667882,-15.0556207254,6
chr15,24hrs,ABCC5,-20.3647010362,60.8704514884,-15.064509785,6
chr15,24hrs,LOC103221152,-20.207148895,60.3175814215,-14.764865829,6
chr15,24hrs,PARL,-20.086282155200003,60.9156941066,-14.9906471832,6
chr15,24hrs,MAP6D1,-20.6013866546,60.79699187745,-14.7914199537,6
chr15,24hrs,YEATS2,-21.015830906,60.75753237775,-14.93897877375,6
chr15,24hrs,KLHL24,-21.574164044,60.7420644702,-14.8862936778,-1
chr15,24hrs,KLHL6,-21.3251138744,60.4288269108,-15.1373542276,-1
chr15,24hrs,LOC103221163,-21.0063431465,60.5234922925,-15.1598174045,6
chr15,24hrs,MCF2L2,-20.347454264,60.3423955495,-14.8062558155,6
chr15,24hrs,LOC103221162,-21.0412463418,60.351445021,-15.3108742434,-1
chr15,24hrs,B3GNT5,-21.4583235562,60.0645329808,-14.680722206,-1
chr15,24hrs,LAMP3,-20.3489974345,60.1008311055,-14.8076703802,6
chr15,24hrs,MCCC1,-20.86619470625,59.89302670545,-14.58373486665,5
chr15,24hrs,LOC103221169,-20.768374756,59.745453232,-14.159109808,5
chr15,24hrs,DCUN1D1,-21.2688013204,59.6653607888,-14.2721185472,5
chr15,24hrs,LOC103221174,-21.3021883324,59.6600172528,-14.2796581632,5
chr15,24hrs,ATP11B,-21.438233474,59.6461541675,-14.3095632265,5
chr15,24hrs,LOC103221170,-21.6063478634,59.6166843046,-14.347792473,5
chr15,24hrs,LOC103221176,-21.946227148,60.155421808,-13.69252532,-1
chr15,24hrs,LOC103221180,-21.8327535303,60.8094321367,-14.194248533,4
chr15,24hrs,LOC103221179,-22.092300006,60.537584153,-14.3369084685,-1
chr15,24hrs,LOC103221178,-21.706082958,60.52513397225,-13.744360407,4
chr15,24hrs,LOC103221181,-21.7106257972,60.3819299967,-14.1141311809,4
chr15,24hrs,LOC103221188,-22.183185,60.7520325,-13.718315,-1
chr15,24hrs,LOC103221187,-21.8685162128,61.2813754,-13.3154949696,3
chr15,24hrs,SOX2,-21.8308169524,61.39855695,-13.2949367568,-1
chr15,24hrs,DNAJC19,-21.9950707684,61.0252539062,-14.1025983836,4
chr15,24hrs,FXR1,-21.4069217958,61.013578536900006,-14.1583840282,-1
chr15,24hrs,CCDC39,-21.0486902458,60.2854383772,-14.1737466808,-1
chr15,24hrs,TTC14,-21.7519190085,60.6127894005,-14.3642618389,4
chr15,24hrs,PEX5L,-21.9078552928,60.9069382313,-13.8879820843,4
chr15,24hrs,LOC103221200,-22.3645727392,60.99620022695,-13.1469172455,3
chr15,24hrs,USP13,-22.2463453125,60.9428833805,-13.1146631135,3
chr15,24hrs,NDUFB5,-22.0477182966,61.0720802154,-13.108116962,3
chr15,24hrs,MRPL47,-21.9257234177,61.1569644463,-13.092128139,3
chr15,24hrs,ACTL6A,-21.7332376769,61.2908963311,-13.066900683,3
chr15,24hrs,LOC103221208,-21.1946660384,61.0554263376,-13.4334236304,-1
chr15,24hrs,GNB4,-20.8541205635,60.96846655315,-12.7858998171,2
chr15,24hrs,MFN1,-20.5963833648,60.7259092896,-12.7304290454,2
chr15,24hrs,LOC103221211,-20.926281277,60.7025002345,-13.5803048853,-1
chr15,24hrs,ZNF639,-20.5751336152,60.7020035164,-12.7295770392,2
chr15,24hrs,LOC103221327,-20.58882784,60.69030688,-12.78759864,2
chr15,24hrs,KCNMB3,-20.205054096,60.4926982395,-12.942344723,2
chr15,24hrs,PIK3CA,-20.590534165300003,59.9841458866,-13.3704137745,2
chr15,24hrs,ZMAT3,-20.4855817046,59.5376087038,-13.781382241,-1
chr15,24hrs,KCNMB2,-22.2508929984,59.4673827944,-14.168845451,-1
chr15,24hrs,LOC103221217,-22.1504078968,59.4146512375,-14.1491543475,-1
chr15,24hrs,LOC103221218,-22.0712104911,59.5964764513,-14.391785229,-1
chr15,24hrs,LOC103221219,-20.3223141081,59.0438345117,-14.0734195059,-1
chr15,24hrs,LOC103221220,-20.7566959638,59.3306192366,-14.5690760082,-1
chr15,24hrs,LOC103221222,-21.2414952336,58.9297174516,-13.785291086933332,-1
chr15,24hrs,LOC103221223,-21.5624995943,59.4627492336,-14.7546414664,-1
chr15,24hrs,TBL1XR1,-21.474231709666665,58.94962309116666,-14.0758682835,-1
chr15,24hrs,LOC103221225,-22.9273898176,60.5037477016,-13.4939334576,-1
chr15,24hrs,NAALADL2,-22.61351580166667,59.02407549066667,-13.150899942166667,-1
chr15,24hrs,LOC103221232,-22.0951083008,58.6167791076,-13.4016027568,-1
chr15,24hrs,NLGN1,-22.00237413835,58.90761282979,-13.89650913725,-1
chr15,24hrs,LOC103221233,-22.87948459,60.6826732802,-12.9669528578,-1
chr15,24hrs,SPATA16,-20.8745230017,60.7715857641,-12.960466434,2
chr15,24hrs,ECT2,-20.555994819,60.39229971,-12.6178194105,2
chr15,24hrs,NCEH1,-21.05743989975,60.21367946825,-12.69374815075,2
chr15,24hrs,LOC103221241,-20.7062260455,59.910863531,-12.8869768025,2
chr15,24hrs,LOC103221244,-21.1656027444,59.8677968723,-13.0024033254,-1
chr15,24hrs,TNFSF10,-21.0858853925,60.5587453205,-12.724473782,2
chr15,24hrs,GHSR,-20.7542632448,60.7666832,-12.713101024,2
chr15,24hrs,FNDC3B,-19.9986987812,59.9929411592,-12.6759960776,2
chr15,24hrs,TMEM212,-20.340551258,59.560320507,-13.21981011,2
chr15,24hrs,PLD1,-21.4306315472,58.4891712204,-13.2436505704,-1
chr15,24hrs,TNIK,-20.44905369352,60.55533141976,-12.98798717904,2
chr15,24hrs,LOC103221253,-20.6741996424,59.6786724944,-12.4242678928,2
chr15,24hrs,SLC2A2,-20.2101028489,60.6181951951,-12.945979878,2
chr15,24hrs,EIF5A2,-20.2080543648,60.357562995200006,-12.7877250432,2
chr15,24hrs,RPL22L1,-20.1786073288,60.2431292062,-12.7530828942,2
chr15,24hrs,SLC7A14,-20.16625318865,59.8032749869,-12.83566937045,2
chr15,24hrs,LOC103221262,-20.323381102,60.0170853088,-12.9263630156,2
chr15,24hrs,CLDN11,-20.8009578908,60.5644617962,-12.8811450775,2
chr15,24hrs,SKIL,-20.5861387221,60.2650794918,-12.6873176818,2
chr15,24hrs,PRKCI,-20.3901216764,59.956940948500005,-12.4140875756,2
chr15,24hrs,LOC103221267,-20.266112465,59.8653607182,-12.3929634488,2
chr15,24hrs,PHC3,-20.7916183296,60.3566546324,-12.4193008832,2
chr15,24hrs,TRNAG-GCC,-20.214126185,60.2688063838,-12.5539763192,2
chr15,24hrs,GPR160,-20.7767386052,60.7645867256,-12.5712410096,2
chr15,24hrs,SEC62,-21.0924467206,60.4591327876,-12.4300760302,2
chr15,24hrs,SAMD7,-20.95392825,60.0949595,-12.39872525,2
chr15,24hrs,LOC103221279,-20.908886106,60.0856808837,-12.4332638039,2
chr15,24hrs,LOC103221278,-20.906969028,60.3071057306,-12.5256505982,2
chr15,24hrs,LRRC31,-20.904829566,60.5542162007,-12.6287544029,2
chr15,24hrs,LRRIQ4,-20.9027375,60.795852375,-12.729574125,2
chr15,24hrs,LRRC34,-20.6190254294,60.10689546735,-12.4264653546,2
chr15,24hrs,MYNN,-20.7590643216,60.7395830896,-12.6983081083,2
chr15,24hrs,ACTRT3,-20.7441367728,60.7200529168,-12.6893437789,2
chr15,24hrs,TRNAV-AAC,-20.7559989392,60.7355725552,-12.6964672771,2
chr15,24hrs,MECOM,-20.517350856685717,60.72842593188571,-12.8243104672,2
chr15,24hrs,LOC103221286,-20.4987644683,60.3381270203,-13.1027572754,2
chr15,24hrs,LOC103221291,-21.577093097657144,61.11973767057143,-12.444353840314283,2
chr15,24hrs,LOC103221290,-21.8817421205,61.3798382091,-12.6323593033,3
chr15,24hrs,LOC103221289,-22.1348310398,61.1362733799,-12.5191766533,3
chr15,24hrs,LOC103221287,-21.01485648625,60.965863975,-12.36475648375,2
chr15,24hrs,GOLIM4,-21.3099982083,60.744766669,-12.7048893141,2
chr15,24hrs,LOC103221295,-21.9457440549,60.3999544506,-12.1926814051,3
chr15,24hrs,SERPINI1,-21.2454357631,60.5368121717,-12.1880583248,2
chr15,24hrs,LOC103221333,-21.954764723,60.0705928615,-12.1408991475,-1
chr15,24hrs,PDCD10,-21.999713396,60.142517698,-12.20997417,-1
chr15,24hrs,WDR49,-22.1328862369,60.64777272806667,-11.717580505966668,3
chr15,24hrs,LOC103221298,-22.1507705174,60.8933521256,-11.9327687296,3
chr15,24hrs,SERPINI2,-22.2376256155,60.671886282,-11.675208912,-1
chr15,24hrs,ZBBX,-22.7622516059,60.78346732075,-12.3194140732,-1
chr15,24hrs,LOC103221303,-22.243962014,60.7004269925,-11.744679122,3
chr15,24hrs,LOC103221304,-22.4704793078,60.3073243721,-11.6317934267,-1
chr15,24hrs,LOC103221305,-22.36871905385,59.38606328055,-11.9051238155,-1
chr15,24hrs,LOC103221307,-21.5245551445,58.620962955,-12.1736659022,1
chr15,24hrs,BCHE,-21.0891602047,59.0584761386,-11.9886533337,1
chr15,24hrs,LOC103221310,-21.7341485097,58.9340180299,-11.8406381629,1
chr15,24hrs,LOC103221311,-21.74828554575,58.6072171054,-11.92464293015,1
chr15,24hrs,LOC103221312,-21.4695872308,59.3016374102,-11.7566314412,1
chr15,24hrs,LOC103221313,-21.408855233833336,59.08115244933333,-11.567577945066668,1
chr15,24hrs,SLITRK3,-21.2196111915,58.9500888505,-11.727177012,1
chr15,24hrs,SI,-21.380768182,59.1507502752,-11.6984986766,1
chr15,24hrs,LOC103241379,-20.203133127,61.329935763,-11.883183199,0
chr15,24hrs,LOC103241380,-21.4643389704,61.4218466694,-11.4973073728,0
chr15,24hrs,OTOL1,-20.3026319832,60.6654185392,-11.4894802872,0
chr15,24hrs,SPTSSB,-21.1595411508,60.63995993635,-11.014124742,0
chr15,24hrs,NMD3,-21.128297456,61.18689059333333,-11.219146121866668,0
chr15,24hrs,B3GALNT1,-21.0411573976,61.094574598,-11.2066618172,0
chr15,24hrs,PPM1L,-21.43307395,60.6849346339,-10.8742787413,0
chr15,24hrs,LOC103241389,-21.8043738304,60.9119613288,-10.9055187496,0
chr15,24hrs,ARL14,-20.9411310009,60.2949687822,-10.5145728281,0
chr15,24hrs,LOC103241392,-20.4156392379,60.2123842935,-10.5755475637,0
chr15,24hrs,KPNA4,-20.6738722343,59.78266075115,-10.3582860863,0
chr15,24hrs,TRIM59,-19.851381272,60.0416801268,-10.5646528436,0
chr15,24hrs,SMC4,-20.2670898633,59.6966752081,-10.3208077814,0
chr15,24hrs,IFT80,-20.63085798685,59.39570258075,-10.4308394982,0
chr15,24hrs,C15H3orf80,-20.548698075,59.429010125,-10.404446089,0
chr15,24hrs,LOC103241400,-21.5429291565,59.715910867,-10.304562498,0
chr15,24hrs,IL12A,-21.7379546989,59.7145607102,-10.3739613588,0
chr15,24hrs,LOC103241401,-21.5018586452,60.479212184800005,-10.4929158828,0
chr15,24hrs,LOC103241405,-21.588040379866666,61.793127523122216,-11.126757208444443,0
chr15,24hrs,LOC103241404,-21.54161875,59.93548875,-10.1329725,0
chr15,24hrs,LOC103241406,-20.73547785455,62.01540181065,-11.5538098616,0
chr15,24hrs,MFSD1,-19.928516739200003,60.9210193218,-11.3827850988,0
chr15,24hrs,LOC103241408,-20.09665982,61.2436437836,-11.6664153824,0
chr15,24hrs,LOC103241409,-19.6086178943,60.4493241079,-11.3139619872,0
chr15,24hrs,RARRES1,-19.5288795656,60.3008052968,-10.9333789824,0
chr15,24hrs,GFM1,-19.4384216501,60.1323204253,-10.5016324704,0
chr15,24hrs,LXN,-19.477012892300003,60.2041996019,-10.6858245792,0
chr15,24hrs,MLF1,-19.9214552224,60.0194607808,-10.7214270752,0
chr15,24hrs,LOC103241414,-20.0627734668,59.988229185600005,-10.7894121439,0
chr15,24hrs,RSRC1,-21.12131392356,59.86726679272,-10.29507330508,0
chr15,24hrs,SHOX2,-21.126145624,59.850193456,-10.303564176,0
chr15,24hrs,LOC103241418,-20.0228244722,60.0292782286,-10.3461245276,0
chr15,24hrs,C15H3orf55,-19.69942341745,59.96191212895,-10.12231798825,0
chr15,24hrs,VEPH1,-21.292490746666665,60.426548312,-10.180878929333332,0
chr15,24hrs,PTX3,-19.78797662,60.0300707872,-9.702394764,0
chr15,24hrs,CCNL1,-21.5679246146,60.2944071272,-10.1023716768,0
chr15,24hrs,LOC103241424,-21.5606873076,59.9652605452,-9.9944835084,0
chr15,24hrs,LEKR1,-21.956871508600003,60.632400398533335,-9.4748003388,0
chr15,24hrs,TIPARP,-21.73584431,60.2275017652,-9.7087917492,0
chr15,24hrs,LOC103242034,-21.7260786225,60.2083460827,-9.7231831667,0
chr15,24hrs,SSR3,-21.9812466146,60.6991937228,-10.140597501,0
chr15,24hrs,KCNAB1,-21.600398954,60.626369292,-9.5661409876,0
chr15,24hrs,LOC103241429,-21.8533292868,60.6639443511,-10.0827931719,0
chr15,24hrs,LOC103241433,-21.4386954457,60.0811525716,-10.3112327835,0
chr15,24hrs,GMPS,-20.3297729764,60.4496435988,-10.2669353051,0
chr15,24hrs,SLC33A1,-20.4905717824,60.6267580608,-10.0999620896,0
chr15,24hrs,C15H3orf33,-21.0673325404,61.080080057900005,-10.1692087671,0
chr15,24hrs,PLCH1,-21.19215923413333,61.662137835933336,-10.847666814433332,0
chr15,24hrs,LOC103241438,-21.292940359,61.424452523,-10.808017325,0
chr15,24hrs,MME,-20.877953284,60.691470761,-9.9587511275,0
chr15,24hrs,GPR149,-21.1157053825,62.21456374375,-10.65004738975,0
chr15,24hrs,LOC103241445,-20.7844621216,62.3804046295,-11.1460840276,0
chr15,24hrs,DHX36,-20.6554723096,61.9977044043,-11.23267101565,0
chr15,24hrs,ARHGEF26,-20.9946021917,61.54065664815,-10.260299182,0
chr15,24hrs,C15H3orf79,-20.4813353005,61.8431944052,-11.6372886122,0
chr15,24hrs,RAP2B,-21.1435276822,62.1489688612,-10.9925989423,0
chr15,24hrs,LOC103241451,-20.9912827641,62.2562278138,-10.53609230975,0
chr15,24hrs,P2RY1,-21.4995928175,61.9656110215,-10.1531353385,0
chr15,24hrs,LOC103241452,-20.353485824,61.878611862,-11.476250668,0
chr15,24hrs,MBNL1,-20.998628744666668,61.8977941706,-10.6459592599,0
chr15,24hrs,LOC103241456,-21.081799552,62.059374488,-10.495518504,0
chr15,24hrs,LOC103241455,-21.1440778727,61.5189034381,-9.9422568519,0
chr15,24hrs,LOC103241457,-21.65329781745,61.24180914795,-9.69283649965,0
chr15,24hrs,SUCNR1,-21.52235247055,61.2814549731,-9.66991297245,0
chr15,24hrs,AADAC,-21.7573209688,61.595767088,-9.9971783184,0
chr15,24hrs,LOC103241460,-21.5432864384,61.8915883372,-10.2102108611,0
chr15,24hrs,AADACL2,-21.2454038208,62.0753207764,-10.3410411357,0
chr15,24hrs,IGSF10,-21.0447661013,62.1509953117,-10.8219540479,0
chr15,24hrs,MED12L,-20.3119274642,60.9882655209,-9.59217889376,0
chr15,24hrs,P2RY12,-21.3068506372,62.0080923458,-10.61450309,0
chr15,24hrs,P2RY13,-21.3695482938,61.9674563757,-10.524844485,0
chr15,24hrs,GPR87,-21.46172399015,61.78318817265,-10.28296688035,0
chr15,24hrs,P2RY14,-21.8345432852,61.4753490904,-9.6913130212,0
chr15,24hrs,GPR171,-21.8936685389,61.4007914678,-9.5747343409,0
chr15,24hrs,LOC103242039,-21.0966015455,60.749335223500005,-9.405525409,0
chr15,24hrs,LOC103241478,-20.2251235466,60.7567858322,-9.4378411068,0
chr15,24hrs,CLRN1,-20.7350258675,60.6415945815,-9.2344654925,0
chr15,24hrs,LOC103241476,-20.505473017933333,60.64621845453333,-9.2939916204,0
chr15,24hrs,LOC103241475,-21.1387339246,61.03290530015,-9.5121318936,0
chr15,24hrs,SIAH2,-21.092288575,60.836297975,-9.36100875,0
chr15,24hrs,ERICH6,-20.430857016,61.0411330656,-9.2394286944,0
chr15,24hrs,LOC103241480,-19.7607263784,60.9374087108,-9.0776562184,0
chr15,24hrs,LOC103241479,-20.498388162,60.40289850025,-8.99436551675,0
chr15,24hrs,EIF2A,-20.0116470462,60.6173950344,-8.9362523481,0
chr15,24hrs,SERP1,-20.0390963894,60.5865564328,-8.924194719700001,0
chr15,24hrs,TSC22D2,-19.5876425968,60.6708734816,-8.665718093599999,0
chr15,24hrs,LOC103241484,-20.207341664,60.359336176,-8.787122048,0
chr15,24hrs,LOC103241485,-20.066666025,60.2125551625,-8.911985925,0
chr15,24hrs,PFN2,-20.7028859094,61.1411129515,-9.2965725917,0
chr15,24hrs,LOC103241490,-20.7666569058,61.0562893105,-9.215172611900002,0
chr15,24hrs,RNF13,-20.12233354025,60.443222264,-8.7850259505,0
chr15,24hrs,ANKUB1,-19.7262871392,60.4557144448,-8.9389866592,0
chr15,24hrs,COMMD2,-19.5306422628,60.4776878182,-9.0302245678,0
chr15,24hrs,WWTR1,-20.9043739299,60.3101582422,-8.871649787800001,0
chr15,24hrs,LOC103241494,-20.926911952,60.3260290671,-8.847819459,0
chr15,24hrs,TM4SF4,-20.5774623687,60.3789262572,-8.8328281224,0
chr15,24hrs,TM4SF1,-19.6145431432,60.5812660776,-8.974248187,0
chr15,24hrs,TM4SF18,-19.2059521568,60.6782068224,-9.218446688,0
chr15,24hrs,LOC103241501,-19.462818632,61.0070745316,-9.8939470612,0
chr15,24hrs,LOC103241504,-19.4656802317,60.7853438762,-9.1563532818,0
chr15,24hrs,LOC103241503,-19.6172764099,60.8294369014,-9.1099343246,0
chr15,24hrs,HPS3,-19.7394974842,60.9139327136,-9.2345314176,0
chr15,24hrs,HLTF,-20.0012330185,61.656074561,-9.6327425415,0
chr15,24hrs,GYG1,-20.1443420425,60.90000260675,-9.30020231055,0
chr15,24hrs,CPA3,-20.6171190815,61.2153490782,-9.6480038968,0
chr15,24hrs,LOC103241513,-20.65035704,61.263005712,-9.675130288,0
chr15,24hrs,CPB1,-20.8122448955,61.4951207574,-9.8072513176,0
chr15,24hrs,AGTR1,-20.419037618,61.9792909768,-10.6133545484,0
chr15,24hrs,LOC103241510,-20.490808364600003,62.275170481500005,-10.3655651911,0
chr15,24hrs,LOC103241508,-20.1589364578,62.2934840394,-10.904858772,0
chr15,24hrs,LOC103241515,-19.0553216615,61.4983279012,-10.2622299374,0
chr15,24hrs,LOC103241516,-19.062957585,61.4290956983,-10.7709803273,0
chr15,24hrs,LOC103241518,-19.4462432388,61.6117903063,-10.5333314979,0
chr15,24hrs,LOC103241519,-19.2307047798,61.1411343805,-9.6697513615,0
chr15,24hrs,LOC103241521,-19.048430492,61.438365174400005,-10.14953648,0
chr15,24hrs,ZIC1,-19.1611876398,61.4306165788,-10.0743134924,0
chr15,24hrs,ZIC4,-19.61716939575,61.4187483286,-10.3765841435,0
chr15,24hrs,LOC103241524,-19.2263189592,61.5006289516,-10.524107289600002,0
chr15,24hrs,LOC103241526,-19.7948550835,61.390330074,-10.109506387,0
chr15,24hrs,PLSCR5,-20.38919760625,61.87221533875,-10.59745955,0
chr15,24hrs,PLSCR1,-20.1029887552,61.6565389216,-10.6138160096,0
chr15,24hrs,LOC103241534,-20.336528019,62.052730305500006,-10.464855114,0
chr15,24hrs,LOC103241530,-20.2064147365,61.404268009,-10.382627939,0
chr15,24hrs,LOC103241533,-20.156061193,61.484331538,-10.459901798,0
chr15,24hrs,PLSCR4,-19.608682428,61.5629579839,-9.9093381689,0
chr15,24hrs,PLOD2,-19.4232619828,61.0726264528,-8.8972033052,0
chr15,24hrs,LOC103241536,-19.26725295,61.307171395,-10.38340696,0
chr15,24hrs,LOC103241538,-19.0674922828,61.6091765164,-10.304990082,0
chr15,24hrs,LOC103241539,-19.2888952056,61.7459879972,-10.0400328428,0
chr15,24hrs,LOC103241541,-19.42868588853333,61.90126260313333,-10.513449736866669,0
chr15,24hrs,LOC103241540,-19.93373888,62.499840876,-10.99990832,0
chr15,24hrs,C15H3orf58,-19.3305911208,61.7383269712,-10.0305907544,0
chr15,24hrs,SLC9A9,-19.43653386002857,61.76555700974286,-10.086836259342856,0
chr15,24hrs,CHST2,-19.529024608,61.100561808,-9.514783408,0
chr15,24hrs,U2SURP,-20.0398266748,61.0502760269,-9.1707806142,0
chr15,24hrs,LOC103241548,-20.3474655106,61.039115606500005,-9.3185504807,0
chr15,24hrs,PAQR9,-20.3505954304,61.037469296000005,-9.2916065088,0
chr15,24hrs,LOC103241551,-19.8959294308,60.9215308541,-8.9610231399,0
chr15,24hrs,PCOLCE2,-20.1725357884,61.0963292484,-8.6537343348,0
chr15,24hrs,TRPC1,-19.24227145585,60.91154749425,-8.9513291267,0
