gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
LOC103215268,gene-LOC103215268,1304284,1380010,chr8,1368440,1369035,NC_023649.1,2803_002_autosomes_peak_26303,89,.,7.41512,11.2654,8.99864,354,13,14,"[78.576038208, 92.487061072, 38.322715132]",78.576038208,92.487061072,38.322715132,"[78.571089712, 92.489606958, 38.3252232355]",78.571089712,92.489606958,38.3252232355,1368737,69.035,"[78.571089712, 92.489606958, 38.3252232355]",78.571089712,92.489606958,38.3252232355
CLN8,gene-CLN8,1424402,1445505,chr8,1424176,1424520,NC_023649.1,2803_002_autosomes_peak_26308,103,.,8.08922,12.6616,10.3521,180,14,15,"[78.395975984, 92.5738858032, 38.6695697968]",78.395975984,92.5738858032,38.6695697968,"[78.39714868, 92.573199764, 38.672612236]",78.39714868,92.573199764,38.672612236,1424348,24.52,"[78.39714868, 92.573199764, 38.672612236]",78.39714868,92.573199764,38.672612236
CLN8,gene-CLN8,1424402,1445505,chr8,1431830,1432727,NC_023649.1,2803_002_autosomes_peak_26309a,223,.,13.482,24.8988,22.3058,356,14,15,"[78.42206847, 92.558621431, 38.737264069]",78.42206847,92.558621431,38.737264069,"[78.425126343, 92.5568325439, 38.7451974061]",78.425126343,92.5568325439,38.7451974061,1432278,32.727000000000004,"[78.425126343, 92.5568325439, 38.7451974061]",78.425126343,92.5568325439,38.7451974061
CLN8,gene-CLN8,1424402,1445505,chr8,1431830,1432727,NC_023649.1,2803_002_autosomes_peak_26309b,146,.,10.1115,17.0478,14.6228,672,14,15,"[78.42206847, 92.558621431, 38.737264069]",78.42206847,92.558621431,38.737264069,"[78.425126343, 92.5568325439, 38.7451974061]",78.425126343,92.5568325439,38.7451974061,1432278,32.727000000000004,"[78.425126343, 92.5568325439, 38.7451974061]",78.425126343,92.5568325439,38.7451974061
CLN8,gene-CLN8,1424402,1445505,chr8,1433102,1433327,NC_023649.1,2803_002_autosomes_peak_26310,40,.,4.71871,6.09502,4.04188,109,14,15,"[78.426404718, 92.5560846814, 38.7485140186]",78.426404718,92.5560846814,38.7485140186,"[78.427171743, 92.5556359639, 38.7505039861]",78.427171743,92.5556359639,38.7505039861,1433214,33.327,"[78.427171743, 92.5556359639, 38.7505039861]",78.427171743,92.5556359639,38.7505039861
CLN8,gene-CLN8,1424402,1445505,chr8,1442391,1442500,NC_023649.1,2803_002_autosomes_peak_26311,19,.,3.37051,3.83133,1.95257,10,14,15,"[78.458070919, 92.5375596287, 38.8306687213]",78.458070919,92.5375596287,38.8306687213,"[78.4584425, 92.53734225, 38.83163275]",78.4584425,92.53734225,38.83163275,1442445,42.5,"[78.4584425, 92.53734225, 38.83163275]",78.4584425,92.53734225,38.83163275
LOC103215270,gene-LOC103215270,1474829,1478401,chr8,1477065,1477233,NC_023649.1,2803_002_autosomes_peak_26314,40,.,4.71871,6.09502,4.04188,85,14,15,"[78.576274585, 92.4684092705, 39.137335979499994]",78.576274585,92.4684092705,39.1373359795,"[78.576847297, 92.4680742281, 39.138821821899995]",78.576847297,92.4680742281,39.1388218219,1477149,77.23299999999999,"[78.576847297, 92.4680742281, 39.138821821899995]",78.576847297,92.4680742281,39.1388218219
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1486549,1487252,NC_023649.1,2803_002_autosomes_peak_26316,239,.,14.1561,26.5372,23.9125,558,14,15,"[78.608605541, 92.44949532929999, 39.2212153207]",78.608605541,92.4494953293,39.2212153207,"[78.611002068, 92.44809333639999, 39.2274328636]",78.611002068,92.4480933364,39.2274328636,1486900,87.252,"[78.611002068, 92.44809333639999, 39.2274328636]",78.611002068,92.4480933364,39.2274328636
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1489991,1490224,NC_023649.1,2803_002_autosomes_peak_26317,19,.,3.37051,3.83133,1.95257,23,14,15,"[78.620339319, 92.4426309487, 39.251657401299994]",78.620339319,92.4426309487,39.2516574013,"[78.621133616, 92.4421662768, 39.253718123199995]",78.621133616,92.4421662768,39.2537181232,1490107,90.224,"[78.621133616, 92.4421662768, 39.253718123199995]",78.621133616,92.4421662768,39.2537181232
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491172,1491545,NC_023649.1,2803_002_autosomes_peak_26318,131,.,9.43743,15.5552,13.1671,200,14,15,"[78.624365348, 92.44027568039999, 39.2621025196]",78.624365348,92.4402756804,39.2621025196,"[78.625636905, 92.4395318065, 39.2654014435]",78.625636905,92.4395318065,39.2654014435,1491358,91.545,"[78.625636905, 92.4395318065, 39.2654014435]",78.625636905,92.4395318065,39.2654014435
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1492249,1493113,NC_023649.1,2803_002_autosomes_peak_26319,64,.,6.06692,8.5891,6.41772,587,14,15,"[78.628036841, 92.43812781929999, 39.2716278307]",78.628036841,92.4381278193,39.2716278307,"[78.630982217, 92.4364047441, 39.279269305899994]",78.630982217,92.4364047441,39.2792693059,1492681,93.113,"[78.630982217, 92.4364047441, 39.279269305899994]",78.630982217,92.4364047441,39.2792693059
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1496985,1497349,NC_023649.1,2803_002_autosomes_peak_26320,29,.,4.04461,4.93036,2.95342,77,14,15,"[78.644181865, 92.4286828145, 39.3135144355]",78.644181865,92.4286828145,39.3135144355,"[78.645422741, 92.42795688929999, 39.3167337607]",78.645422741,92.4279568893,39.3167337607,1497167,97.349,"[78.645422741, 92.42795688929999, 39.3167337607]",78.645422741,92.4279568893,39.3167337607
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1505876,1506193,NC_023649.1,2803_002_autosomes_peak_26321,29,.,4.04461,4.93036,2.95342,132,15,16,"[78.7092166812, 92.3991084152, 39.337640980399996]",78.7092166812,92.3991084152,39.3376409804,"[78.71217070910001, 92.3978373086, 39.337504004699994]",78.71217070910001,92.3978373086,39.3375040047,1506034,6.193,"[78.71217070910001, 92.3978373086, 39.337504004699994]",78.71217070910001,92.3978373086,39.3375040047
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1516618,1516930,NC_023649.1,2803_002_autosomes_peak_26322,29,.,4.04461,4.93036,2.95342,231,15,16,"[78.8093181566, 92.3560351436, 39.3329993622]",78.8093181566,92.3560351436,39.3329993622,"[78.812225591, 92.354784086, 39.332864547]",78.812225591,92.354784086,39.332864547,1516774,16.93,"[78.812225591, 92.354784086, 39.332864547]",78.812225591,92.354784086,39.332864547
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1518293,1518411,NC_023649.1,2803_002_autosomes_peak_26323,29,.,4.04461,4.93036,2.95342,42,15,16,"[78.8249269791, 92.3493187286, 39.3322755947]",78.8249269791,92.3493187286,39.3322755947,"[78.8260265857, 92.3488455722, 39.3322246069]",78.8260265857,92.3488455722,39.3322246069,1518352,18.411,"[78.8260265857, 92.3488455722, 39.3322246069]",78.8260265857,92.3488455722,39.3322246069
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1533106,1533294,NC_023649.1,2803_002_autosomes_peak_26324,40,.,4.71871,6.09502,4.04188,22,15,16,"[78.9629648822, 92.2899215612, 39.3258748974]",78.9629648822,92.2899215612,39.3258748974,"[78.96471679780001, 92.2891677188, 39.3257936626]",78.96471679780001,92.2891677188,39.3257936626,1533200,33.294000000000004,"[78.96471679780001, 92.2891677188, 39.3257936626]",78.96471679780001,92.2891677188,39.3257936626
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1534728,1535188,NC_023649.1,2803_002_autosomes_peak_26325,76,.,6.74102,9.90672,7.68582,346,15,16,"[78.9780798136, 92.2834176656, 39.3251740312]",78.9780798136,92.2834176656,39.3251740312,"[78.9823664156, 92.2815731576, 39.324975265199996]",78.9823664156,92.2815731576,39.3249752652,1534958,35.188,"[78.9823664156, 92.2815731576, 39.324975265199996]",78.9823664156,92.2815731576,39.3249752652
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1538307,1538442,NC_023649.1,2803_002_autosomes_peak_26326,19,.,3.37051,3.83133,1.95257,96,15,16,"[79.0114314409, 92.2690665914, 39.3236275453]",79.0114314409,92.2690665914,39.3236275453,"[79.0126894654, 92.2685252684, 39.3235692118]",79.0126894654,92.2685252684,39.3235692118,1538374,38.442,"[79.0126894654, 92.2685252684, 39.3235692118]",79.0126894654,92.2685252684,39.3235692118
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1551212,1551384,NC_023649.1,2803_002_autosomes_peak_26327,29,.,4.04461,4.93036,2.95342,107,15,16,"[79.13168926440001, 92.2173201224, 39.3180512948]",79.13168926440001,92.2173201224,39.3180512948,"[79.1332920808, 92.2166304368, 39.3179769736]",79.1332920808,92.2166304368,39.3179769736,1551298,51.38399999999999,"[79.1332920808, 92.2166304368, 39.3179769736]",79.1332920808,92.2166304368,39.3179769736
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1589905,1590268,NC_023649.1,2803_002_autosomes_peak_26328,52,.,5.39281,7.31679,5.2005,191,15,16,"[79.4922577235, 92.062168931, 39.301332049500004]",79.4922577235,92.062168931,39.3013320495,"[79.49564041160001, 92.06071337360001, 39.3011751972]",79.49564041160001,92.0607133736,39.3011751972,1590086,90.268,"[79.49564041160001, 92.06071337360001, 39.3011751972]",79.49564041160001,92.0607133736,39.3011751972
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1590573,1590689,NC_023649.1,2803_002_autosomes_peak_26329,19,.,3.37051,3.83133,1.95257,49,15,16,"[79.4984826151, 92.05949038460001, 39.3010434067]",79.4984826151,92.0594903846,39.3010434067,"[79.4995635843, 92.05902524780001, 39.3009932831]",79.4995635843,92.0590252478,39.3009932831,1590631,90.689,"[79.4995635843, 92.05902524780001, 39.3009932831]",79.4995635843,92.0590252478,39.3009932831
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1605547,1605764,NC_023649.1,2803_002_autosomes_peak_26330,52,.,5.39281,7.31679,5.2005,53,16,17,"[79.5623647412, 91.9951553708, 39.3319804452]",79.5623647412,91.9951553708,39.3319804452,"[79.5614272144, 91.9941173296, 39.3333500624]",79.5614272144,91.9941173296,39.3333500624,1605655,5.763999999999999,"[79.5614272144, 91.9941173296, 39.3333500624]",79.5614272144,91.9941173296,39.3333500624
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1606080,1606280,NC_023649.1,2803_002_autosomes_peak_26331,19,.,3.37051,3.83133,1.95257,49,16,17,"[79.560061968, 91.992605712, 39.335344528]",79.560061968,91.992605712,39.335344528,"[79.559197888, 91.99164899200001, 39.336606848]",79.559197888,91.991648992,39.336606848,1606180,6.279999999999999,"[79.559197888, 91.99164899200001, 39.336606848]",79.559197888,91.991648992,39.336606848
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1607481,1607595,NC_023649.1,2803_002_autosomes_peak_26332,29,.,4.04461,4.93036,2.95342,30,16,17,"[79.55400908760001, 91.9859038884, 39.344187079600005]",79.55400908760001,91.9859038884,39.344187079600005,"[79.553516562, 91.985358558, 39.344906602]",79.553516562,91.985358558,39.344906602,1607538,7.595000000000001,"[79.553516562, 91.985358558, 39.344906602]",79.553516562,91.985358558,39.344906602
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1609978,1610099,NC_023649.1,2803_002_autosomes_peak_26333,29,.,4.04461,4.93036,2.95342,60,16,17,"[79.5432210488, 91.9739592392, 39.3599471448]",79.5432210488,91.9739592392,39.3599471448,"[79.5426982804, 91.9733804236, 39.360710848400004]",79.5426982804,91.9733804236,39.3607108484,1610038,10.099,"[79.5426982804, 91.9733804236, 39.360710848400004]",79.5426982804,91.9733804236,39.3607108484
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1611013,1611316,NC_023649.1,2803_002_autosomes_peak_26334,29,.,4.04461,4.93036,2.95342,233,16,17,"[79.53874943480001, 91.9690082132, 39.3664796508]",79.53874943480001,91.9690082132,39.3664796508,"[79.5374403536, 91.9675587824, 39.3683920656]",79.5374403536,91.9675587824,39.3683920656,1611164,11.316,"[79.5374403536, 91.9675587824, 39.3683920656]",79.5374403536,91.9675587824,39.3683920656
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1634777,1635087,NC_023649.1,2803_002_autosomes_peak_26338,76,.,6.74102,9.90672,7.68582,87,16,17,"[79.43607944920001, 91.8553307428, 39.5164685132]",79.43607944920001,91.8553307428,39.5164685132,"[79.43474012520001, 91.8538478268, 39.5184251092]",79.43474012520001,91.8538478268,39.5184251092,1634932,35.087,"[79.43474012520001, 91.8538478268, 39.5184251092]",79.43474012520001,91.8538478268,39.5184251092
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1653994,1654106,NC_023649.1,2803_002_autosomes_peak_26339,19,.,3.37051,3.83133,1.95257,49,16,17,"[79.3530543224, 91.7634043016, 39.6377585304]",79.3530543224,91.7634043016,39.6377585304,"[79.35257043760001, 91.7628685384, 39.638465429600004]",79.35257043760001,91.7628685384,39.6384654296,1654050,54.106,"[79.35257043760001, 91.7628685384, 39.638465429600004]",79.35257043760001,91.7628685384,39.6384654296
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1658421,1659044,NC_023649.1,2803_002_autosomes_peak_26340,146,.,10.1115,17.0478,14.6228,125,16,17,"[79.3339279116, 91.7422273044, 39.6656999836]",79.3339279116,91.7422273044,39.6656999836,"[79.3312363024, 91.7392471216, 39.6696321104]",79.3312363024,91.7392471216,39.6696321104,1658732,59.044,"[79.3312363024, 91.7392471216, 39.6696321104]",79.3312363024,91.7392471216,39.6696321104
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1660790,1660960,NC_023649.1,2803_002_autosomes_peak_26341,29,.,4.04461,4.93036,2.95342,58,16,17,"[79.32369288400001, 91.730894956, 39.680652164]",79.32369288400001,91.730894956,39.680652164,"[79.322958416, 91.730081744, 39.681725136000004]",79.322958416,91.730081744,39.681725136,1660875,60.96,"[79.322958416, 91.730081744, 39.681725136000004]",79.322958416,91.730081744,39.681725136
MYOM2,gene-MYOM2,1634917,1809804,chr8,1634777,1635087,NC_023649.1,2803_002_autosomes_peak_26338,76,.,6.74102,9.90672,7.68582,87,16,17,"[79.43607944920001, 91.8553307428, 39.5164685132]",79.43607944920001,91.8553307428,39.5164685132,"[79.43474012520001, 91.8538478268, 39.5184251092]",79.43474012520001,91.8538478268,39.5184251092,1634932,35.087,"[79.43474012520001, 91.8538478268, 39.5184251092]",79.43474012520001,91.8538478268,39.5184251092
MYOM2,gene-MYOM2,1634917,1809804,chr8,1653994,1654106,NC_023649.1,2803_002_autosomes_peak_26339,19,.,3.37051,3.83133,1.95257,49,16,17,"[79.3530543224, 91.7634043016, 39.6377585304]",79.3530543224,91.7634043016,39.6377585304,"[79.35257043760001, 91.7628685384, 39.638465429600004]",79.35257043760001,91.7628685384,39.6384654296,1654050,54.106,"[79.35257043760001, 91.7628685384, 39.638465429600004]",79.35257043760001,91.7628685384,39.6384654296
MYOM2,gene-MYOM2,1634917,1809804,chr8,1658421,1659044,NC_023649.1,2803_002_autosomes_peak_26340,146,.,10.1115,17.0478,14.6228,125,16,17,"[79.3339279116, 91.7422273044, 39.6656999836]",79.3339279116,91.7422273044,39.6656999836,"[79.3312363024, 91.7392471216, 39.6696321104]",79.3312363024,91.7392471216,39.6696321104,1658732,59.044,"[79.3312363024, 91.7392471216, 39.6696321104]",79.3312363024,91.7392471216,39.6696321104
MYOM2,gene-MYOM2,1634917,1809804,chr8,1660790,1660960,NC_023649.1,2803_002_autosomes_peak_26341,29,.,4.04461,4.93036,2.95342,58,16,17,"[79.32369288400001, 91.730894956, 39.680652164]",79.32369288400001,91.730894956,39.680652164,"[79.322958416, 91.730081744, 39.681725136000004]",79.322958416,91.730081744,39.681725136,1660875,60.96,"[79.322958416, 91.730081744, 39.681725136000004]",79.322958416,91.730081744,39.681725136
MYOM2,gene-MYOM2,1634917,1809804,chr8,1661116,1662022,NC_023649.1,2803_002_autosomes_peak_26342a,103,.,8.08922,12.6616,10.3521,182,16,17,"[79.3222844336, 91.7293355024, 39.6827097456]",79.3222844336,91.7293355024,39.6827097456,"[79.3183701512, 91.7250015608, 39.6884280552]",79.3183701512,91.7250015608,39.6884280552,1661569,62.022,"[79.3183701512, 91.7250015608, 39.6884280552]",79.3183701512,91.7250015608,39.6884280552
MYOM2,gene-MYOM2,1634917,1809804,chr8,1661116,1662022,NC_023649.1,2803_002_autosomes_peak_26342b,239,.,14.1561,26.5372,23.9125,802,16,17,"[79.3222844336, 91.7293355024, 39.6827097456]",79.3222844336,91.7293355024,39.6827097456,"[79.3183701512, 91.7250015608, 39.6884280552]",79.3183701512,91.7250015608,39.6884280552,1661569,62.022,"[79.3183701512, 91.7250015608, 39.6884280552]",79.3183701512,91.7250015608,39.6884280552
MYOM2,gene-MYOM2,1634917,1809804,chr8,1663037,1663347,NC_023649.1,2803_002_autosomes_peak_26343,19,.,3.37051,3.83133,1.95257,96,16,17,"[79.3139849452, 91.7201462068, 39.694834329200006]",79.3139849452,91.7201462068,39.694834329200006,"[79.3126456212, 91.7186632908, 39.696790925200006]",79.3126456212,91.7186632908,39.696790925200006,1663192,63.347,"[79.3126456212, 91.7186632908, 39.696790925200006]",79.3126456212,91.7186632908,39.696790925200006
