gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
LOC103218852,gene-LOC103218852,189868,192745,chr11,191912,192331,NC_023652.1,2803_004_autosomes_peak_52279,26,.,3.81,4.55861,2.65564,195,1,2,"[-45.9931254856, 52.5340113648, 7.4715141888000005]",-45.9931254856,52.5340113648,7.4715141888,"[-45.992288030299996, 52.534084857399996, 7.4758308944000005]",-45.9922880303,52.5340848574,7.4758308944,192121,92.331,"[-45.992288030299996, 52.534084857399996, 7.4758308944000005]",-45.9922880303,52.5340848574,7.4758308944
SLC6A12,gene-SLC6A12,192590,223809,chr11,204445,204548,NC_023652.1,2803_004_autosomes_peak_52280,26,.,3.81,4.55861,2.65564,48,2,3,"[-45.979018924, 52.545599271, 7.513377040000001]",-45.979018924,52.545599271,7.513377040000001,"[-45.9790666336, 52.5458349144, 7.512416256000001]",-45.9790666336,52.5458349144,7.512416256000001,204496,4.548,"[-45.9790666336, 52.5458349144, 7.512416256000001]",-45.9790666336,52.5458349144,7.512416256000001
SLC6A12,gene-SLC6A12,192590,223809,chr11,207403,207798,NC_023652.1,2803_004_autosomes_peak_52281,398,.,19.05,43.0673,39.875,94,2,3,"[-45.9803890696, 52.5523665834, 7.485784816000001]",-45.9803890696,52.5523665834,7.485784816000001,"[-45.9805720336, 52.5532702644, 7.482100256000001]",-45.9805720336,52.5532702644,7.482100256000001,207600,7.797999999999999,"[-45.9805720336, 52.5532702644, 7.482100256000001]",-45.9805720336,52.5532702644,7.482100256000001
SLC6A12,gene-SLC6A12,192590,223809,chr11,221564,221732,NC_023652.1,2803_004_autosomes_peak_52282,18,.,3.26571,3.62938,1.85363,17,2,3,"[-45.9869484448, 52.584764119199995, 7.353691008]",-45.9869484448,52.5847641192,7.353691008,"[-45.9870262624, 52.5851484696, 7.352123904]",-45.9870262624,52.5851484696,7.352123904,221648,21.732000000000003,"[-45.9870262624, 52.5851484696, 7.352123904]",-45.9870262624,52.5851484696,7.352123904
SLC6A12,gene-SLC6A12,192590,223809,chr11,222100,222286,NC_023652.1,2803_004_autosomes_peak_52283,18,.,3.26571,3.62938,1.85363,17,2,3,"[-45.98719672, 52.58599038, 7.3486912]",-45.98719672,52.58599038,7.3486912,"[-45.9872828752, 52.5864159108, 7.346956192]",-45.9872828752,52.5864159108,7.346956192,222193,22.286,"[-45.9872828752, 52.5864159108, 7.346956192]",-45.9872828752,52.5864159108,7.346956192
SLC6A12,gene-SLC6A12,192590,223809,chr11,223370,223839,NC_023652.1,2803_004_autosomes_peak_52284,44,.,4.89857,6.57994,4.47868,240,2,3,"[-45.987784984, 52.588895885999996, 7.336844640000001]",-45.987784984,52.588895886,7.336844640000001,"[-45.9880022248, 52.589968864199996, 7.332469808000001]",-45.9880022248,52.5899688642,7.332469808000001,223604,23.839,"[-45.9880022248, 52.589968864199996, 7.332469808000001]",-45.9880022248,52.5899688642,7.332469808000001
SLC6A13,gene-SLC6A13,223912,274499,chr11,224416,224688,NC_023652.1,2803_004_autosomes_peak_52285,35,.,4.35428,5.54425,3.53438,128,2,3,"[-45.9882694912, 52.5912889248, 7.327087552]",-45.9882694912,52.5912889248,7.327087552,"[-45.9883954816, 52.5919112064, 7.324550336000001]",-45.9883954816,52.5919112064,7.324550336000001,224552,24.688,"[-45.9883954816, 52.5919112064, 7.324550336000001]",-45.9883954816,52.5919112064,7.324550336000001
SLC6A13,gene-SLC6A13,223912,274499,chr11,224891,225096,NC_023652.1,2803_004_autosomes_peak_52286,26,.,3.81,4.55861,2.65564,55,2,3,"[-45.9884895112, 52.592375629799996, 7.322656752]",-45.9884895112,52.5923756298,7.322656752,"[-45.9885844672, 52.592844628799995, 7.320744512]",-45.9885844672,52.5928446288,7.320744512,224993,25.096,"[-45.9885844672, 52.592844628799995, 7.320744512]",-45.9885844672,52.5928446288,7.320744512
SLC6A13,gene-SLC6A13,223912,274499,chr11,227064,227506,NC_023652.1,2803_004_autosomes_peak_52287,26,.,3.81,4.55861,2.65564,252,2,3,"[-45.9894960448, 52.5973470192, 7.302387008]",-45.9894960448,52.5973470192,7.302387008,"[-45.9897007792, 52.598358226799995, 7.2982640320000005]",-45.9897007792,52.5983582268,7.298264032,227285,27.506000000000004,"[-45.9897007792, 52.598358226799995, 7.2982640320000005]",-45.9897007792,52.5983582268,7.298264032
SLC6A13,gene-SLC6A13,223912,274499,chr11,227877,228194,NC_023652.1,2803_004_autosomes_peak_52288,35,.,4.35428,5.54425,3.53438,252,2,3,"[-45.9898726264, 52.599207000599996, 7.294803344]",-45.9898726264,52.5992070006,7.294803344,"[-45.9900194608, 52.5999322332, 7.291846368000001]",-45.9900194608,52.5999322332,7.291846368000001,228035,28.194000000000003,"[-45.9900194608, 52.5999322332, 7.291846368000001]",-45.9900194608,52.5999322332,7.291846368000001
SLC6A13,gene-SLC6A13,223912,274499,chr11,262732,262854,NC_023652.1,2803_004_autosomes_peak_52289,26,.,3.81,4.55861,2.65564,69,2,3,"[-46.0060174624, 52.6789482696, 6.969675904000001]",-46.0060174624,52.6789482696,6.969675904000001,"[-46.006073972799996, 52.6792273812, 6.968537888]",-46.0060739728,52.6792273812,6.968537888,262793,62.854,"[-46.006073972799996, 52.6792273812, 6.968537888]",-46.0060739728,52.6792273812,6.968537888
SLC6A13,gene-SLC6A13,223912,274499,chr11,264843,265127,NC_023652.1,2803_004_autosomes_peak_52290,26,.,3.81,4.55861,2.65564,207,2,3,"[-46.0069952776, 52.6837778154, 6.949984496000001]",-46.0069952776,52.6837778154,6.949984496000001,"[-46.0071268264, 52.6844275506, 6.947335344000001]",-46.0071268264,52.6844275506,6.947335344000001,264985,65.127,"[-46.0071268264, 52.6844275506, 6.947335344000001]",-46.0071268264,52.6844275506,6.947335344000001
LOC103218349,gene-LOC103218349,226462,227717,chr11,227064,227506,NC_023652.1,2803_004_autosomes_peak_52287,26,.,3.81,4.55861,2.65564,252,2,3,"[-45.9894960448, 52.5973470192, 7.302387008]",-45.9894960448,52.5973470192,7.302387008,"[-45.9897007792, 52.598358226799995, 7.2982640320000005]",-45.9897007792,52.5983582268,7.298264032,227285,27.506000000000004,"[-45.9897007792, 52.598358226799995, 7.2982640320000005]",-45.9897007792,52.5983582268,7.298264032
KDM5A,gene-KDM5A,285206,381481,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291a,54,.,5.44286,7.66058,5.47972,541,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
KDM5A,gene-KDM5A,285206,381481,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291b,76,.,6.53143,9.9408,7.62777,870,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
KDM5A,gene-KDM5A,285206,381481,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291c,136,.,9.25285,16.2053,13.6482,1183,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
LOC103218351,gene-LOC103218351,381520,385050,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291a,54,.,5.44286,7.66058,5.47972,541,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
LOC103218351,gene-LOC103218351,381520,385050,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291b,76,.,6.53143,9.9408,7.62777,870,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
LOC103218351,gene-LOC103218351,381520,385050,chr11,380351,381949,NC_023652.1,2803_004_autosomes_peak_52291c,136,.,9.25285,16.2053,13.6482,1183,3,4,"[-45.3822075816, 52.7734584001, 7.0649909577]",-45.3822075816,52.7734584001,7.0649909577,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523,381150,81.94900000000001,"[-45.369458098399996, 52.7736423299, 7.0738002523]",-45.3694580984,52.7736423299,7.0738002523
CCDC77,gene-CCDC77,394698,434647,chr11,394493,395089,NC_023652.1,2803_004_autosomes_peak_52292,351,.,17.4171,38.2409,35.1452,273,3,4,"[-45.269377048799996, 52.7750861443, 7.1429515611]",-45.2693770488,52.7750861443,7.1429515611,"[-45.264621922399996, 52.775154743899996, 7.146237130299999]",-45.2646219224,52.7751547439,7.146237130299999,394791,95.089,"[-45.264621922399996, 52.775154743899996, 7.146237130299999]",-45.2646219224,52.7751547439,7.146237130299999
CCDC77,gene-CCDC77,394698,434647,chr11,404501,404619,NC_023652.1,2803_004_autosomes_peak_52293,18,.,3.26571,3.62938,1.85363,93,4,5,"[-45.2225107492, 52.7681758739, 7.2176016404]",-45.2225107492,52.7681758739,7.2176016404,"[-45.222433954799996, 52.7679780941, 7.2187628076]",-45.2224339548,52.7679780941,7.2187628076,404560,4.619,"[-45.222433954799996, 52.7679780941, 7.2187628076]",-45.2224339548,52.7679780941,7.2187628076
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,456310,456490,NC_023652.1,2803_004_autosomes_peak_52296,26,.,3.81,4.55861,2.65564,49,4,5,"[-45.188793452, 52.681338809, 7.727422924]",-45.188793452,52.681338809,7.727422924,"[-45.188676308, 52.681037111, 7.729194196]",-45.188676308,52.681037111,7.729194196,456400,56.49,"[-45.188676308, 52.681037111, 7.729194196]",-45.188676308,52.681037111,7.729194196
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,458368,458529,NC_023652.1,2803_004_autosomes_peak_52297,18,.,3.26571,3.62938,1.85363,49,4,5,"[-45.1874541056, 52.677889395200005, 7.7476744671999995]",-45.1874541056,52.677889395200005,7.747674467199999,"[-45.187349326799996, 52.6776195431, 7.749258771599999]",-45.1873493268,52.6776195431,7.749258771599999,458448,58.529,"[-45.187349326799996, 52.6776195431, 7.749258771599999]",-45.1873493268,52.6776195431,7.749258771599999
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,490035,490229,NC_023652.1,2803_004_autosomes_peak_52298,18,.,3.26571,3.62938,1.85363,134,4,5,"[-45.166845222, 52.6248123365, 8.059290414]",-45.166845222,52.6248123365,8.059290414,"[-45.1667189668, 52.6244871731, 8.061199451599999]",-45.1667189668,52.6244871731,8.061199451599999,490132,90.229,"[-45.1667189668, 52.6244871731, 8.061199451599999]",-45.1667189668,52.6244871731,8.061199451599999
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,492051,492200,NC_023652.1,2803_004_autosomes_peak_52299,18,.,3.26571,3.62938,1.85363,15,4,5,"[-45.1655332092, 52.6214333189, 8.079128660399999]",-45.1655332092,52.6214333189,8.079128660399999,"[-45.16543624, 52.62118358, 8.08059488]",-45.16543624,52.62118358,8.08059488,492125,92.2,"[-45.16543624, 52.62118358, 8.08059488]",-45.16543624,52.62118358,8.08059488
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,496358,496480,NC_023652.1,2803_004_autosomes_peak_52300,18,.,3.26571,3.62938,1.85363,21,4,5,"[-45.1627302136, 52.6142143562, 8.121511263199999]",-45.1627302136,52.6142143562,8.121511263199999,"[-45.162650815999996, 52.614009872000004, 8.122711791999999]",-45.162650816,52.614009872,8.122711791999999,496419,96.48,"[-45.162650815999996, 52.614009872000004, 8.122711791999999]",-45.162650816,52.614009872,8.122711791999999
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,496655,496820,NC_023652.1,2803_004_autosomes_peak_52301,26,.,3.81,4.55861,2.65564,116,4,5,"[-45.162536925999994, 52.6137165545, 8.124433862]",-45.162536926,52.6137165545,8.124433862,"[-45.162429544, 52.613439998000004, 8.126057527999999]",-45.162429544,52.613439998,8.126057527999999,496737,96.82,"[-45.162429544, 52.613439998000004, 8.126057527999999]",-45.162429544,52.613439998,8.126057527999999
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,530913,531484,NC_023652.1,2803_004_autosomes_peak_52302a,54,.,5.44286,7.66058,5.47972,217,5,6,"[-44.8790146044, 52.528883072300005, 8.0687007899]",-44.8790146044,52.528883072300005,8.0687007899,"[-44.8738178192, 52.5274196564, 8.0670633332]",-44.8738178192,52.5274196564,8.0670633332,531198,31.484,"[-44.8738178192, 52.5274196564, 8.0670633332]",-44.8738178192,52.5274196564,8.0670633332
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,530913,531484,NC_023652.1,2803_004_autosomes_peak_52302b,65,.,5.98714,8.78202,6.53109,419,5,6,"[-44.8790146044, 52.528883072300005, 8.0687007899]",-44.8790146044,52.528883072300005,8.0687007899,"[-44.8738178192, 52.5274196564, 8.0670633332]",-44.8738178192,52.5274196564,8.0670633332,531198,31.484,"[-44.8738178192, 52.5274196564, 8.0670633332]",-44.8738178192,52.5274196564,8.0670633332
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,531826,532741,NC_023652.1,2803_004_autosomes_peak_52303,87,.,7.07571,11.134,8.76481,198,5,6,"[-44.8707052088, 52.5265431446, 8.0660825798]",-44.8707052088,52.5265431446,8.0660825798,"[-44.862377610799996, 52.524198091100004, 8.0634586343]",-44.8623776108,52.5241980911,8.0634586343,532283,32.741,"[-44.862377610799996, 52.524198091100004, 8.0634586343]",-44.8623776108,52.5241980911,8.0634586343
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,533531,534015,NC_023652.1,2803_004_autosomes_peak_52304,54,.,5.44286,7.66058,5.47972,399,5,6,"[-44.8551876628, 52.5221734001, 8.0611931513]",-44.8551876628,52.5221734001,8.0611931513,"[-44.850782681999995, 52.5209329565, 8.0598051845]",-44.850782682,52.5209329565,8.0598051845,533773,34.015,"[-44.850782681999995, 52.5209329565, 8.0598051845]",-44.850782682,52.5209329565,8.0598051845
