gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
ZMYND11,gene-ZMYND11,162438,275764,chr9,163428,163750,NC_023650.1,2803_001_autosomes_peak_42263a,38,.,4.33054,5.68452,3.84989,50,1,2,"[-26.9326824084, -14.2993380552, -31.367999602]",-26.9326824084,-14.2993380552,-31.367999602,"[-26.930777875, -14.29959675, -31.364681875]",-26.930777875,-14.29959675,-31.364681875,163589,63.74999999999999,"[-26.930777875, -14.29959675, -31.364681875]",-26.930777875,-14.29959675,-31.364681875
ZMYND11,gene-ZMYND11,162438,275764,chr9,163428,163750,NC_023650.1,2803_001_autosomes_peak_42263b,29,.,3.84937,4.75735,2.97448,261,1,2,"[-26.9326824084, -14.2993380552, -31.367999602]",-26.9326824084,-14.2993380552,-31.367999602,"[-26.930777875, -14.29959675, -31.364681875]",-26.930777875,-14.29959675,-31.364681875,163589,63.74999999999999,"[-26.930777875, -14.29959675, -31.364681875]",-26.930777875,-14.29959675,-31.364681875
ZMYND11,gene-ZMYND11,162438,275764,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264a,135,.,8.66107,15.6603,13.5311,369,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
ZMYND11,gene-ZMYND11,162438,275764,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264b,198,.,11.0669,22.1082,19.8648,552,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
ZMYND11,gene-ZMYND11,162438,275764,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264c,78,.,6.25522,9.80253,7.81385,1410,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
LOC103237740,gene-LOC103237740,163790,198322,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264a,135,.,8.66107,15.6603,13.5311,369,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
LOC103237740,gene-LOC103237740,163790,198322,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264b,198,.,11.0669,22.1082,19.8648,552,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
LOC103237740,gene-LOC103237740,163790,198322,chr9,164023,165516,NC_023650.1,2803_001_autosomes_peak_42264c,78,.,6.25522,9.80253,7.81385,1410,1,2,"[-26.9291631619, -14.2998160782, -31.3618690195]",-26.9291631619,-14.2998160782,-31.3618690195,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894,164769,65.51599999999999,"[-26.920332514800002, -14.3010155544, -31.346485894]",-26.9203325148,-14.3010155544,-31.346485894
DIP2C,gene-DIP2C,293786,668102,chr9,306357,306587,NC_023650.1,2803_001_autosomes_peak_42265,185,.,10.5858,20.7783,18.5562,112,3,4,"[-27.145322404, -13.80381745, -31.6667359426]",-27.145322404,-13.80381745,-31.6667359426,"[-27.146971964000002, -13.802172950000001, -31.6663913566]",-27.146971964,-13.80217295,-31.6663913566,306472,6.587,"[-27.146971964000002, -13.802172950000001, -31.6663913566]",-27.146971964,-13.80217295,-31.6663913566
DIP2C,gene-DIP2C,293786,668102,chr9,311351,311672,NC_023650.1,2803_001_autosomes_peak_42266,29,.,3.84937,4.75735,2.97448,194,3,4,"[-27.181139372, -13.76811035, -31.6592539318]",-27.181139372,-13.76811035,-31.6592539318,"[-27.183441584, -13.7658152, -31.6587730096]",-27.183441584,-13.7658152,-31.6587730096,311511,11.672,"[-27.183441584, -13.7658152, -31.6587730096]",-27.183441584,-13.7658152,-31.6587730096
DIP2C,gene-DIP2C,293786,668102,chr9,333626,333819,NC_023650.1,2803_001_autosomes_peak_42267,21,.,3.3682,3.87986,2.15898,89,3,4,"[-27.340895672000002, -13.6088441, -31.6258815268]",-27.340895672,-13.6088441,-31.6258815268,"[-27.342279868000002, -13.60746415, -31.6255923742]",-27.342279868,-13.60746415,-31.6255923742,333722,33.819,"[-27.342279868000002, -13.60746415, -31.6255923742]",-27.342279868,-13.60746415,-31.6255923742
DIP2C,gene-DIP2C,293786,668102,chr9,337601,337717,NC_023650.1,2803_001_autosomes_peak_42268,14,.,2.88702,3.05827,1.41458,23,3,4,"[-27.369404372, -13.580422850000001, -31.6199261818]",-27.369404372,-13.58042285,-31.6199261818,"[-27.370236324, -13.57959345, -31.6197523906]",-27.370236324,-13.57959345,-31.6197523906,337659,37.717,"[-27.370236324, -13.57959345, -31.6197523906]",-27.370236324,-13.57959345,-31.6197523906
DIP2C,gene-DIP2C,293786,668102,chr9,362854,363030,NC_023650.1,2803_001_autosomes_peak_42269,21,.,3.3682,3.87986,2.15898,34,3,4,"[-27.550518888, -13.399863900000001, -31.5820921372]",-27.550518888,-13.3998639,-31.5820921372,"[-27.55178116, -13.3986055, -31.581828454]",-27.55178116,-13.3986055,-31.581828454,362942,63.03,"[-27.55178116, -13.3986055, -31.581828454]",-27.55178116,-13.3986055,-31.581828454
DIP2C,gene-DIP2C,293786,668102,chr9,377311,377651,NC_023650.1,2803_001_autosomes_peak_42270,14,.,2.88702,3.05827,1.41458,185,3,4,"[-27.654204491999998, -13.29649635, -31.5604326598]",-27.654204492,-13.29649635,-31.5604326598,"[-27.656642972, -13.29406535, -31.5599232718]",-27.656642972,-13.29406535,-31.5599232718,377481,77.65100000000001,"[-27.656642972, -13.29406535, -31.5599232718]",-27.656642972,-13.29406535,-31.5599232718
DIP2C,gene-DIP2C,293786,668102,chr9,379243,379380,NC_023650.1,2803_001_autosomes_peak_42271,14,.,2.88702,3.05827,1.41458,10,3,4,"[-27.668060796, -13.28268255, -31.5575381374]",-27.668060796,-13.28268255,-31.5575381374,"[-27.66904336, -13.281703, -31.557332884]",-27.66904336,-13.281703,-31.557332884,379311,79.38,"[-27.66904336, -13.281703, -31.557332884]",-27.66904336,-13.281703,-31.557332884
DIP2C,gene-DIP2C,293786,668102,chr9,395522,395642,NC_023650.1,2803_001_autosomes_peak_42272,14,.,2.88702,3.05827,1.41458,10,3,4,"[-27.784813784, -13.166287700000002, -31.5331489396]",-27.784813784,-13.166287700000002,-31.5331489396,"[-27.785674424, -13.1654297, -31.5329691556]",-27.785674424,-13.1654297,-31.5329691556,395582,95.642,"[-27.785674424, -13.1654297, -31.5329691556]",-27.785674424,-13.1654297,-31.5329691556
DIP2C,gene-DIP2C,293786,668102,chr9,401455,401581,NC_023650.1,2803_001_autosomes_peak_42273,21,.,3.3682,3.87986,2.15898,32,4,5,"[-27.818464152, -13.149422079, -31.527054592000002]",-27.818464152,-13.149422079,-31.527054592,"[-27.8185970064, -13.1507342178, -31.5271078144]",-27.8185970064,-13.1507342178,-31.5271078144,401518,1.5810000000000002,"[-27.8185970064, -13.1507342178, -31.5271078144]",-27.8185970064,-13.1507342178,-31.5271078144
DIP2C,gene-DIP2C,293786,668102,chr9,438994,439264,NC_023650.1,2803_001_autosomes_peak_42274,67,.,5.77405,8.71856,6.76339,55,4,5,"[-27.8580452736, -13.540345717200001, -31.542911065600002]",-27.8580452736,-13.5403457172,-31.5429110656,"[-27.8583299616, -13.5431574432, -31.543025113600002]",-27.8583299616,-13.5431574432,-31.5430251136,439129,39.264,"[-27.8583299616, -13.5431574432, -31.543025113600002]",-27.8583299616,-13.5431574432,-31.5430251136
DIP2C,gene-DIP2C,293786,668102,chr9,447803,447952,NC_023650.1,2803_001_autosomes_peak_42275,21,.,3.3682,3.87986,2.15898,23,4,5,"[-27.8673334832, -13.6320808814, -31.5466319872]",-27.8673334832,-13.6320808814,-31.5466319872,"[-27.8674905888, -13.6336325376, -31.5466949248]",-27.8674905888,-13.6336325376,-31.5466949248,447877,47.952,"[-27.8674905888, -13.6336325376, -31.5466949248]",-27.8674905888,-13.6336325376,-31.5466949248
DIP2C,gene-DIP2C,293786,668102,chr9,448330,448498,NC_023650.1,2803_001_autosomes_peak_42276,29,.,3.84937,4.75735,2.97448,49,4,5,"[-27.867889152, -13.637568954, -31.546854592]",-27.867889152,-13.637568954,-31.546854592,"[-27.8680662912, -13.6393184724, -31.5469255552]",-27.8680662912,-13.6393184724,-31.5469255552,448414,48.498000000000005,"[-27.8680662912, -13.6393184724, -31.5469255552]",-27.8680662912,-13.6393184724,-31.5469255552
DIP2C,gene-DIP2C,293786,668102,chr9,486070,487391,NC_023650.1,2803_001_autosomes_peak_42277a,2759,.,76.9873,279.903,275.952,360,4,5,"[-27.907682208, -14.030585766, -31.562795968]",-27.907682208,-14.030585766,-31.562795968,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584,486730,87.39099999999999,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584
DIP2C,gene-DIP2C,293786,668102,chr9,486070,487391,NC_023650.1,2803_001_autosomes_peak_42277b,899,.,32.2384,92.8307,89.9034,882,4,5,"[-27.907682208, -14.030585766, -31.562795968]",-27.907682208,-14.030585766,-31.562795968,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584,486730,87.39099999999999,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584
DIP2C,gene-DIP2C,293786,668102,chr9,486070,487391,NC_023650.1,2803_001_autosomes_peak_42277c,656,.,25.502,68.356,65.6175,1099,4,5,"[-27.907682208, -14.030585766, -31.562795968]",-27.907682208,-14.030585766,-31.562795968,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584,486730,87.39099999999999,"[-27.9090750704, -14.0443423958, -31.5633539584]",-27.9090750704,-14.0443423958,-31.5633539584
DIP2C,gene-DIP2C,293786,668102,chr9,488226,488410,NC_023650.1,2803_001_autosomes_peak_42278,57,.,5.29288,7.66889,5.74981,65,4,5,"[-27.909955494400002, -14.0530379188, -31.5637066624]",-27.9099554944,-14.0530379188,-31.5637066624,"[-27.910149504, -14.054954058, -31.563784384]",-27.910149504,-14.054954058,-31.563784384,488318,88.41,"[-27.910149504, -14.054954058, -31.563784384]",-27.910149504,-14.054954058,-31.563784384
DIP2C,gene-DIP2C,293786,668102,chr9,488632,490873,NC_023650.1,2803_001_autosomes_peak_42279a,706,.,26.9456,73.4792,70.699,406,4,5,"[-27.9103835808, -14.057265921599999, -31.5638781568]",-27.9103835808,-14.0572659216,-31.5638781568,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552,489752,90.873,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552
DIP2C,gene-DIP2C,293786,668102,chr9,488632,490873,NC_023650.1,2803_001_autosomes_peak_42279b,2802,.,77.9497,284.254,280.283,848,4,5,"[-27.9103835808, -14.057265921599999, -31.5638781568]",-27.9103835808,-14.0572659216,-31.5638781568,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552,489752,90.873,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552
DIP2C,gene-DIP2C,293786,668102,chr9,488632,490873,NC_023650.1,2803_001_autosomes_peak_42279c,1557,.,49.0794,159.109,155.766,1077,4,5,"[-27.9103835808, -14.057265921599999, -31.5638781568]",-27.9103835808,-14.0572659216,-31.5638781568,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552,489752,90.873,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552
DIP2C,gene-DIP2C,293786,668102,chr9,488632,490873,NC_023650.1,2803_001_autosomes_peak_42279d,211,.,11.5481,23.4565,21.1922,1988,4,5,"[-27.9103835808, -14.057265921599999, -31.5638781568]",-27.9103835808,-14.0572659216,-31.5638781568,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552,489752,90.873,"[-27.9127464912, -14.0806032474, -31.5648247552]",-27.9127464912,-14.0806032474,-31.5648247552
DIP2C,gene-DIP2C,293786,668102,chr9,491642,492391,NC_023650.1,2803_001_autosomes_peak_42280a,47,.,4.81171,6.6564,4.77727,58,4,5,"[-27.9135573248, -14.0886114596, -31.5651495808]",-27.9135573248,-14.0886114596,-31.5651495808,"[-27.9143470704, -14.096411395799999, -31.5654659584]",-27.9143470704,-14.0964113958,-31.5654659584,492016,92.391,"[-27.9143470704, -14.096411395799999, -31.5654659584]",-27.9143470704,-14.0964113958,-31.5654659584
DIP2C,gene-DIP2C,293786,668102,chr9,491642,492391,NC_023650.1,2803_001_autosomes_peak_42280b,252,.,12.9916,27.6047,25.2812,523,4,5,"[-27.9135573248, -14.0886114596, -31.5651495808]",-27.9135573248,-14.0886114596,-31.5651495808,"[-27.9143470704, -14.096411395799999, -31.5654659584]",-27.9143470704,-14.0964113958,-31.5654659584,492016,92.391,"[-27.9143470704, -14.096411395799999, -31.5654659584]",-27.9143470704,-14.0964113958,-31.5654659584
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281a,252,.,12.9916,27.6047,25.2812,250,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281b,476,.,20.2092,50.2305,47.6525,907,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281c,656,.,25.502,68.356,65.6175,1027,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281d,1043,.,36.0878,107.402,104.374,1248,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281e,970,.,34.1631,100.068,97.0892,1380,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281f,1007,.,35.1255,103.723,100.719,1513,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281g,1117,.,38.0125,114.829,111.751,1754,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281h,1324,.,43.3054,135.69,132.482,1965,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281i,845,.,30.7949,87.47,84.5819,2221,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281j,775,.,28.8702,80.4172,77.5824,2568,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281k,689,.,26.4644,71.7636,68.9972,2741,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281l,324,.,15.3975,34.8268,32.4125,3171,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281m,429,.,18.7657,45.4897,42.9587,3650,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281n,429,.,18.7657,45.4897,42.9587,3761,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281o,916,.,32.7196,94.6306,91.6904,4047,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281p,111,.,7.69873,13.2369,11.1598,4674,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
DIP2C,gene-DIP2C,293786,668102,chr9,492542,498221,NC_023650.1,2803_001_autosomes_peak_42281q,159,.,9.62341,18.1771,15.9999,4792,4,5,"[-27.9145062848, -14.0979838796, -31.5655297408]",-27.9145062848,-14.0979838796,-31.5655297408,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504,495381,98.221,"[-27.920494222400002, -14.1571238498, -31.5679285504]",-27.9204942224,-14.1571238498,-31.5679285504
