gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
CLN8,gene-CLN8,1424402,1445505,chr8,1437857,1438018,NC_023649.1,2803_006_autosomes_peak_24630,16,.,3.22793,3.94805,1.68706,33,14,15,"[3.9562499519, -21.3384370588, -36.3337718622]",3.9562499519,-21.3384370588,-36.3337718622,"[3.9571896606, -21.3394977912, -36.3347321628]",3.9571896606,-21.3394977912,-36.3347321628,1437937,38.018,"[3.9571896606, -21.3394977912, -36.3347321628]",3.9571896606,-21.3394977912,-36.3347321628
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491189,1491876,NC_023649.1,2803_006_autosomes_peak_24635,52,.,5.64888,8.14205,5.28039,261,14,15,"[4.2675328363, -21.6898096076, -36.651875909400005]",4.2675328363,-21.6898096076,-36.651875909400005,"[4.2715426492, -21.6943358384, -36.6559735896]",4.2715426492,-21.6943358384,-36.6559735896,1491532,91.876,"[4.2715426492, -21.6943358384, -36.6559735896]",4.2715426492,-21.6943358384,-36.6559735896
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1492426,1492563,NC_023649.1,2803_006_autosomes_peak_24636,27,.,4.03491,5.27184,2.76836,72,14,15,"[4.2747528342, -21.6979594584, -36.6592541196]",4.2747528342,-21.6979594584,-36.6592541196,"[4.275552462099999, -21.6988620692, -36.6600712698]",4.275552462099999,-21.6988620692,-36.6600712698,1492494,92.563,"[4.275552462099999, -21.6988620692, -36.6600712698]",4.275552462099999,-21.6988620692,-36.6600712698
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1495634,1496081,NC_023649.1,2803_006_autosomes_peak_24637,39,.,4.8419,6.67379,3.97677,161,14,15,"[4.293476967799999, -21.7190950456, -36.6783885564]",4.293476967799999,-21.7190950456,-36.6783885564,"[4.296085972699999, -21.722040060399998, -36.6810547326]",4.296085972699999,-21.7220400604,-36.6810547326,1495857,96.081,"[4.296085972699999, -21.722040060399998, -36.6810547326]",4.296085972699999,-21.7220400604,-36.6810547326
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1496769,1497308,NC_023649.1,2803_006_autosomes_peak_24638,27,.,4.03491,5.27184,2.76836,318,14,15,"[4.3001016223, -21.7265728796, -36.6851583774]",4.3001016223,-21.7265728796,-36.6851583774,"[4.3032476036, -21.7301240272, -36.6883732968]",4.3032476036,-21.7301240272,-36.6883732968,1497038,97.308,"[4.3032476036, -21.7301240272, -36.6883732968]",4.3032476036,-21.7301240272,-36.6883732968
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1504330,1504448,NC_023649.1,2803_006_autosomes_peak_24639,16,.,3.22793,3.94805,1.68706,49,15,16,"[4.3312403129999995, -21.77345896, -36.746617623]",4.331240313,-21.77345896,-36.746617623,"[4.3315749727999995, -21.774156576, -36.7477673088]",4.3315749728,-21.774156576,-36.7477673088,1504389,4.448,"[4.3315749727999995, -21.774156576, -36.7477673088]",4.3315749728,-21.774156576,-36.7477673088
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1518243,1518481,NC_023649.1,2803_006_autosomes_peak_24640,66,.,6.45586,9.66788,6.66308,143,15,16,"[4.3706989723, -21.855712615999998, -36.8821733733]",4.3706989723,-21.855712616,-36.8821733733,"[4.3713739641, -21.857119672, -36.884492231100005]",4.3713739641,-21.857119672,-36.884492231100005,1518362,18.481,"[4.3713739641, -21.857119672, -36.884492231100005]",4.3713739641,-21.857119672,-36.884492231100005
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1533064,1533249,NC_023649.1,2803_006_autosomes_peak_24641,66,.,6.45586,9.66788,6.66308,45,15,16,"[4.4127328104, -21.943334368, -37.0265758584]",4.4127328104,-21.943334368,-37.0265758584,"[4.4132574889, -21.944428088, -37.0283783319]",4.4132574889,-21.944428088,-37.0283783319,1533156,33.249,"[4.4132574889, -21.944428088, -37.0283783319]",4.4132574889,-21.944428088,-37.0283783319
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1533607,1533754,NC_023649.1,2803_006_autosomes_peak_24642,39,.,4.8419,6.67379,3.97677,67,15,16,"[4.4142728127, -21.946544583999998, -37.031866361700004]",4.4142728127,-21.946544584,-37.0318663617,"[4.4146897194, -21.947413647999998, -37.0332985974]",4.4146897194,-21.947413648,-37.0332985974,1533680,33.754,"[4.4146897194, -21.947413647999998, -37.0332985974]",4.4146897194,-21.947413648,-37.0332985974
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1534845,1535134,NC_023649.1,2803_006_autosomes_peak_24643,39,.,4.8419,6.67379,3.97677,179,15,16,"[4.4177839045, -21.953863639999998, -37.0439283195]",4.4177839045,-21.95386364,-37.0439283195,"[4.4186035374, -21.955572208, -37.0467440754]",4.4186035374,-21.955572208,-37.0467440754,1534989,35.134,"[4.4186035374, -21.955572208, -37.0467440754]",4.4186035374,-21.955572208,-37.0467440754
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1596166,1596426,NC_023649.1,2803_006_autosomes_peak_24644,39,.,4.8419,6.67379,3.97677,150,15,16,"[4.5916963926, -22.316393392, -37.6413849546]",4.5916963926,-22.316393392,-37.6413849546,"[4.5924337786, -22.317930512, -37.643918160599995]",4.5924337786,-22.317930512,-37.6439181606,1596296,96.426,"[4.5924337786, -22.317930512, -37.643918160599995]",4.5924337786,-22.317930512,-37.6439181606
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1605562,1605749,NC_023649.1,2803_006_autosomes_peak_24645,27,.,4.03491,5.27184,2.76836,27,16,17,"[4.6103695926, -22.3752319108, -37.635965995199996]",4.6103695926,-22.3752319108,-37.6359659952,"[4.6106318227, -22.3764480466, -37.6345278904]",4.6106318227,-22.3764480466,-37.6345278904,1605655,5.749,"[4.6106318227, -22.3764480466, -37.6345278904]",4.6106318227,-22.3764480466,-37.6345278904
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1614780,1615182,NC_023649.1,2803_006_autosomes_peak_24646,27,.,4.03491,5.27184,2.76836,88,16,17,"[4.623295994, -22.435180252, -37.565075887999996]",4.623295994,-22.435180252,-37.565075888,"[4.6238597186, -22.437794618799998, -37.561984347199996]",4.6238597186,-22.4377946188,-37.5619843472,1614981,15.182,"[4.6238597186, -22.437794618799998, -37.561984347199996]",4.6238597186,-22.4377946188,-37.5619843472
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1639290,1639464,NC_023649.1,2803_006_autosomes_peak_24650,16,.,3.22793,3.94805,1.68706,10,16,17,"[4.657666367, -22.594578586, -37.376584184]",4.657666367,-22.594578586,-37.376584184,"[4.6579103672, -22.5957101776, -37.3752460544]",4.6579103672,-22.5957101776,-37.3752460544,1639377,39.464,"[4.6579103672, -22.5957101776, -37.3752460544]",4.6579103672,-22.5957101776,-37.3752460544
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1658691,1658961,NC_023649.1,2803_006_autosomes_peak_24651,39,.,4.8419,6.67379,3.97677,54,16,17,"[4.6848723893, -22.7207510494, -37.2273827336]",4.6848723893,-22.7207510494,-37.2273827336,"[4.6852510103, -22.7225069674, -37.2253063256]",4.6852510103,-22.7225069674,-37.2253063256,1658826,58.961,"[4.6852510103, -22.7225069674, -37.2253063256]",4.6852510103,-22.7225069674,-37.2253063256
LOC103215277,gene-LOC103215277,1634347,1661024,chr8,1660922,1661666,NC_023649.1,2803_006_autosomes_peak_24652,27,.,4.03491,5.27184,2.76836,206,16,17,"[4.6880009206, -22.7352601348, -37.2102254512]",4.6880009206,-22.7352601348,-37.2102254512,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936,1661294,61.666,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936
MYOM2,gene-MYOM2,1634917,1809804,chr8,1639290,1639464,NC_023649.1,2803_006_autosomes_peak_24650,16,.,3.22793,3.94805,1.68706,10,16,17,"[4.657666367, -22.594578586, -37.376584184]",4.657666367,-22.594578586,-37.376584184,"[4.6579103672, -22.5957101776, -37.3752460544]",4.6579103672,-22.5957101776,-37.3752460544,1639377,39.464,"[4.6579103672, -22.5957101776, -37.3752460544]",4.6579103672,-22.5957101776,-37.3752460544
MYOM2,gene-MYOM2,1634917,1809804,chr8,1658691,1658961,NC_023649.1,2803_006_autosomes_peak_24651,39,.,4.8419,6.67379,3.97677,54,16,17,"[4.6848723893, -22.7207510494, -37.2273827336]",4.6848723893,-22.7207510494,-37.2273827336,"[4.6852510103, -22.7225069674, -37.2253063256]",4.6852510103,-22.7225069674,-37.2253063256,1658826,58.961,"[4.6852510103, -22.7225069674, -37.2253063256]",4.6852510103,-22.7225069674,-37.2253063256
MYOM2,gene-MYOM2,1634917,1809804,chr8,1660922,1661666,NC_023649.1,2803_006_autosomes_peak_24652,27,.,4.03491,5.27184,2.76836,206,16,17,"[4.6880009206, -22.7352601348, -37.2102254512]",4.6880009206,-22.7352601348,-37.2102254512,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936,1661294,61.666,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936
MYOM2,gene-MYOM2,1634917,1809804,chr8,1661858,1661993,NC_023649.1,2803_006_autosomes_peak_24653,16,.,3.22793,3.94805,1.68706,68,16,17,"[4.6893134734, -22.7413473172, -37.2030272368]",4.6893134734,-22.7413473172,-37.2030272368,"[4.6895027839, -22.7422252762, -37.2019890328]",4.6895027839,-22.7422252762,-37.2019890328,1661925,61.993,"[4.6895027839, -22.7422252762, -37.2019890328]",4.6895027839,-22.7422252762,-37.2019890328
MYOM2,gene-MYOM2,1634917,1809804,chr8,1668336,1668529,NC_023649.1,2803_006_autosomes_peak_24654,27,.,4.03491,5.27184,2.76836,89,16,17,"[4.6983975728, -22.7834763424, -37.1532088256]",4.6983975728,-22.7834763424,-37.1532088256,"[4.6986682167, -22.7847314986, -37.1517245784]",4.6986682167,-22.7847314986,-37.1517245784,1668432,68.529,"[4.6986682167, -22.7847314986, -37.1517245784]",4.6986682167,-22.7847314986,-37.1517245784
MYOM2,gene-MYOM2,1634917,1809804,chr8,1669839,1670269,NC_023649.1,2803_006_autosomes_peak_24655a,267,.,16.1397,30.9104,26.7503,182,16,17,"[4.7005052297, -22.7932509526, -37.1416501544]",4.7005052297,-22.7932509526,-37.1416501544,"[4.7011082187, -22.7960474146, -37.1383432824]",4.7011082187,-22.7960474146,-37.1383432824,1670054,70.269,"[4.7011082187, -22.7960474146, -37.1383432824]",4.7011082187,-22.7960474146,-37.1383432824
MYOM2,gene-MYOM2,1634917,1809804,chr8,1669839,1670269,NC_023649.1,2803_006_autosomes_peak_24655b,195,.,12.9117,23.3586,19.5098,349,16,17,"[4.7005052297, -22.7932509526, -37.1416501544]",4.7005052297,-22.7932509526,-37.1416501544,"[4.7011082187, -22.7960474146, -37.1383432824]",4.7011082187,-22.7960474146,-37.1383432824,1670054,70.269,"[4.7011082187, -22.7960474146, -37.1383432824]",4.7011082187,-22.7960474146,-37.1383432824
MYOM2,gene-MYOM2,1634917,1809804,chr8,1677316,1677429,NC_023649.1,2803_006_autosomes_peak_24656,27,.,4.03491,5.27184,2.76836,57,16,17,"[4.7109902268, -22.8418768744, -37.0841490336]",4.7109902268,-22.8418768744,-37.0841490336,"[4.7111486867, -22.8426117586, -37.0832800184]",4.7111486867,-22.8426117586,-37.0832800184,1677372,77.429,"[4.7111486867, -22.8426117586, -37.0832800184]",4.7111486867,-22.8426117586,-37.0832800184
MYOM2,gene-MYOM2,1634917,1809804,chr8,1683132,1683592,NC_023649.1,2803_006_autosomes_peak_24657,27,.,4.03491,5.27184,2.76836,186,16,17,"[4.7191460036, -22.8797006488, -37.0394216672]",4.7191460036,-22.8797006488,-37.0394216672,"[4.7197910616, -22.8826922128, -37.0358840832]",4.7197910616,-22.8826922128,-37.0358840832,1683362,83.592,"[4.7197910616, -22.8826922128, -37.0358840832]",4.7197910616,-22.8826922128,-37.0358840832
MYOM2,gene-MYOM2,1634917,1809804,chr8,1712164,1712322,NC_023649.1,2803_006_autosomes_peak_24658,27,.,4.03491,5.27184,2.76836,85,17,18,"[4.742082324, -22.870934804, -36.910057621600004]",4.742082324,-22.870934804,-36.9100576216,"[4.742073002, -22.869396041999998, -36.910062266800004]",4.742073002,-22.869396042,-36.9100622668,1712243,12.322,"[4.742073002, -22.869396041999998, -36.910062266800004]",4.742073002,-22.869396042,-36.9100622668
MYOM2,gene-MYOM2,1634917,1809804,chr8,1720727,1721158,NC_023649.1,2803_006_autosomes_peak_24659,39,.,4.8419,6.67379,3.97677,167,17,18,"[4.741577107, -22.787539747, -36.910309373800004]",4.741577107,-22.787539747,-36.9103093738,"[4.741551678, -22.783342238, -36.910322045200004]",4.741551678,-22.783342238,-36.9103220452,1720942,21.158,"[4.741551678, -22.783342238, -36.910322045200004]",4.741551678,-22.783342238,-36.9103220452
MYOM2,gene-MYOM2,1634917,1809804,chr8,1740779,1740895,NC_023649.1,2803_006_autosomes_peak_24660,39,.,4.8419,6.67379,3.97677,50,17,18,"[4.740394039, -22.592253319, -36.9108989026]",4.740394039,-22.592253319,-36.9108989026,"[4.740387195, -22.591123595, -36.910902313]",4.740387195,-22.591123595,-36.910902313,1740837,40.895,"[4.740387195, -22.591123595, -36.910902313]",4.740387195,-22.591123595,-36.910902313
KBTBD11,gene-KBTBD11,1661069,1664158,chr8,1660922,1661666,NC_023649.1,2803_006_autosomes_peak_24652,27,.,4.03491,5.27184,2.76836,206,16,17,"[4.6880009206, -22.7352601348, -37.2102254512]",4.6880009206,-22.7352601348,-37.2102254512,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936,1661294,61.666,"[4.6890442318, -22.7400986644, -37.2045037936]",4.6890442318,-22.7400986644,-37.2045037936
KBTBD11,gene-KBTBD11,1661069,1664158,chr8,1661858,1661993,NC_023649.1,2803_006_autosomes_peak_24653,16,.,3.22793,3.94805,1.68706,68,16,17,"[4.6893134734, -22.7413473172, -37.2030272368]",4.6893134734,-22.7413473172,-37.2030272368,"[4.6895027839, -22.7422252762, -37.2019890328]",4.6895027839,-22.7422252762,-37.2019890328,1661925,61.993,"[4.6895027839, -22.7422252762, -37.2019890328]",4.6895027839,-22.7422252762,-37.2019890328
CSMD1,gene-CSMD1,2806358,4821568,chr8,3181777,3182005,NC_023649.1,2803_006_autosomes_peak_24665,16,.,3.22793,3.94805,1.68706,49,31,32,"[4.2890264989, -21.034064273800002, -37.204271907700004]",4.2890264989,-21.0340642738,-37.2042719077,"[4.2876164785, -21.032107897, -37.2041556505]",4.2876164785,-21.032107897,-37.2041556505,3181891,82.005,"[4.2876164785, -21.032107897, -37.2041556505]",4.2876164785,-21.032107897,-37.2041556505
CSMD1,gene-CSMD1,2806358,4821568,chr8,4330537,4330779,NC_023649.1,2803_006_autosomes_peak_24666,16,.,3.22793,3.94805,1.68706,46,43,44,"[4.4139036676, -21.3730033479, -35.2988919231]",4.4139036676,-21.3730033479,-35.2988919231,"[4.4147687692, -21.3751224693, -35.2994790877]",4.4147687692,-21.3751224693,-35.2994790877,4330658,30.779,"[4.4147687692, -21.3751224693, -35.2994790877]",4.4147687692,-21.3751224693,-35.2994790877
CSMD1,gene-CSMD1,2806358,4821568,chr8,4335863,4336041,NC_023649.1,2803_006_autosomes_peak_24667,39,.,4.8419,6.67379,3.97677,161,43,44,"[4.4329430524, -21.419641532099998, -35.311814396900004]",4.4329430524,-21.4196415321,-35.311814396900004,"[4.4335793668, -21.421200224699998, -35.3122462783]",4.4335793668,-21.4212002247,-35.3122462783,4335952,36.041,"[4.4335793668, -21.421200224699998, -35.3122462783]",4.4335793668,-21.4212002247,-35.3122462783
MCPH1,gene-MCPH1,6190272,6425683,chr8,6190221,6190424,NC_023649.1,2803_006_autosomes_peak_24670,27,.,4.03491,5.27184,2.76836,38,61,62,"[4.2110968469, -21.4812885618, -35.6309448428]",4.2110968469,-21.4812885618,-35.6309448428,"[4.2095314936, -21.4824427792, -35.6314618432]",4.2095314936,-21.4824427792,-35.6314618432,6190322,90.424,"[4.2095314936, -21.4824427792, -35.6314618432]",4.2095314936,-21.4824427792,-35.6314618432
MCPH1,gene-MCPH1,6190272,6425683,chr8,6248336,6248831,NC_023649.1,2803_006_autosomes_peak_24671,66,.,6.45586,9.66788,6.66308,127,62,63,"[4.319105785600001, -22.0908543952, -35.638763224]",4.319105785600001,-22.0908543952,-35.638763224,"[4.320984112600001, -22.0965274417, -35.6385882415]",4.320984112600001,-22.0965274417,-35.6385882415,6248583,48.831,"[4.320984112600001, -22.0965274417, -35.6385882415]",4.320984112600001,-22.0965274417,-35.6385882415
