gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
REXO1,0.758716526181219,0.995515506094137,1.02998734237253,0.48348999999999975,0.6695100000000007,-1.0791699999999995
LOC103233623,-0.282314342572639,-0.350972532306006,-1.51175178074125,,0.42730000000000024,
LOC103233622,1.51204757932906,-0.75434797142521,1.9582736546103,-2.4965800000000016,-17.21284,3.590490000000001
KLF16,-0.515313935237182,-0.193824158997695,0.100933168354214,-1.7248,-17.21284,-4.28902
LOC103233620,0.359049992955128,1.10556869765867,1.73848882437556,16.37373,1.03145,-1.5778199999999996
ABHD17A,-0.0133132950404734,0.134313155097351,0.328033899066438,15.411389999999999,-30.01977,0.20839000000000052
SCAMP4,-0.98068026134715,-1.7184328673902,-2.32441548046596,21.864150000000002,-8.985899999999999,-7.30857
ADAT3,0.598129323365754,1.75120348467577,1.25085192869974,21.864150000000002,-8.985899999999999,-7.30857
CSNK1G2,-0.090786483820057,-0.21603026774919,-0.19418231835004,-1.141300000000001,-1.8069600000000001,-0.27218999999999927
LOC103233629,,,,,-0.7211399999999997,-1.25141
BTBD2,-0.518875533971761,-1.53816175118775,-1.98114709259956,2.02461,0.4871699999999999,0.34448000000000034
MKNK2,-0.29358226106344,-0.248104889718258,0.235740143032934,4.144550000000001,-2.3512499999999994,4.551640000000001
MOB3A,-0.909679551925215,-1.04689790266388,-1.27638476239335,17.72193,0.9715900000000004,-0.13608999999999982
IZUMO4,0.072651075950016,0.299122127521538,-0.114200902471883,-39.7373,-15.389399999999998,-23.321690000000004
AP3D1,-0.103171528021288,0.218936447696058,0.359621303114803,-0.47886000000000006,3.8127500000000003,0.5167299999999999
DOT1L,-0.0965344086948835,-0.572708744702056,-0.77289571004034,13.3914,-5.7339400000000005,-7.807219999999999
LOC103233644,,,,,,
PLEKHJ1,0.190130484585456,-0.040670025009712,0.309871492775621,-5.290560000000001,0.9117199999999999,1.9765300000000003
SF3A2,0.243016445754543,0.38483290781268,0.52837730002817,0.48580000000000023,-5.01007,0.5528700000000004
AMH,1.67117361147005,1.87570502668205,1.68575042392737,1.7363799999999996,4.237299999999999,-3.0195399999999997
JSRP1,1.38572442332981,3.24364755517521,0.0,0.3881699999999997,-3.4398199999999997,1.1695400000000005
OAZ1,-0.818279953367043,-0.70903458533103,-0.989935012473254,-5.362699999999997,-3.3607000000000014,6.818379999999999
C6H19orf35,0.676753251344636,0.0,0.0,4.530380000000001,2.0002900000000006,1.9765300000000003
LINGO3,0.676753251344636,0.0,0.0,-0.9600300000000002,2.06016,-0.29025999999999996
LSM7,-0.474176277951822,-0.422577495820995,-1.33976853643121,-4.321300000000001,1.2736600000000005,-0.29025999999999996
SPPL2B,0.557423218816591,0.0703762883530469,0.394288089310007,1.6456999999999997,1.8179499999999997,-3.80844
TMPRSS9,0.67685131273242,2.05138989198766,2.40175716402437,0.0023100000000000342,-2.29139,-0.29025999999999996
LOC103233633,,,,,0.42730000000000024,-0.6166699999999996
TIMM13,-0.559590164145068,-0.263767882169076,-0.310636567935751,0.6764099999999997,-0.17410999999999976,-3.17371
LMNB2,-0.199228885522931,-0.17783348281206,-0.773285705003445,10.692590000000001,1.2736600000000005,2.7654300000000003
GADD45B,-1.15292508698825,-0.874291422673234,-1.41305582310949,-0.3695999999999984,-6.386899999999997,1.4778799999999999
LOC103234326,-1.81454732721289,-3.45439988435238,-0.476645867605705,,2.7241799999999996,-0.6166699999999996
GNG7,-1.65900338912883,-2.46013099896474,-2.62304182055216,-18.7448,1.15393,-14.84355
DIRAS1,,,,,-2.47373,-1.5778199999999996
SLC39A3,-0.432953312218876,-0.567394673817934,-1.65149346791073,0.8693399999999998,1.03145,-0.7708399999999997
SGTA,-0.635470456881562,-0.611235201652722,-1.02838050483919,0.0023100000000000342,1.6356000000000002,-1.25141
THOP1,0.0554682579052306,0.323740974771852,0.0324736987739822,2.9102000000000032,-7.413,-12.132420000000002
ZNF554,0.154422101482615,-0.21585932131633,0.197221945462196,-13.944700000000001,8.65147,-5.40432
ZNF555,0.695849332251523,0.879886570401482,1.31561289078252,-45.03248,11.800180000000001,-10.654499999999999
ZNF57,,,,2.2175499999999997,0.6695100000000007,
LOC103233665,0.239923416198792,0.980878139077524,0.976784861427407,-41.4668,-8.3763,-12.7309
TLE6,,,,-15.58578,0.005499999999999616,-0.5985899999999997
TLE2,1.08782476818915,1.93817109731775,2.5446406798068,0.48348999999999975,1.5158799999999997,1.4778799999999999
LOC103233667,0.717541367413597,3.44207673486451,2.76846631853447,,1.5757400000000001,0.67089
LOC103233666,0.0,0.652262350127151,3.39640207312959,,-0.41905999999999954,
AES,-0.737507751954441,-0.736804875742887,-0.949076616841105,1.4481399999999995,0.7293700000000003,-0.7527599999999994
LOC103233669,,,,-3.36358,-2.2315099999999997,
GNA11,-0.481971513966958,-0.317554472697397,-0.578935253224205,3.08458,0.9715900000000004,0.5167299999999999
GNA15,0.0,0.0,3.40452908375144,-38.010189999999994,0.7293700000000003,1.4778799999999999
S1PR4,,,,1.8316899999999996,1.7580800000000005,-2.5389699999999995
NCLN,-0.0301948239996796,-0.0065510263749274,-0.430948530174746,1.5550999999999995,-7.5464400000000005,-9.40314
CELF5,0.0492615307084106,2.42852095741584,3.12714167628926,2.02461,1.8778100000000002,-0.7708399999999997
LOC103233676,,,,17.43369,-0.11697999999999986,-0.7708399999999997
LOC103233674,-0.571523353266304,-0.0908650362076314,1.85874798022213,,,
LOC103233678,-0.970647391286984,-0.746020291325408,-1.99167557994401,0.48348999999999975,0.7293700000000003,-2.0583899999999997
NFIC,-0.64682760194528,-0.819146435237166,-0.900938691421036,-1.7294400000000003,1.4560000000000004,-1.25141
SMIM24,-2.23360707812506,-2.96133125650884,-2.06182460847129,0.48348999999999975,-1.0830799999999998,3.5724100000000005
DOHH,0.36392860657762,0.294933014533656,0.176458448539571,-0.5741700000000005,1.69822,-2.0583899999999997
FZR1,0.439710124723672,0.546275770049201,1.12725713187675,0.3881699999999997,6.1123400000000006,3.0918400000000004
C6H19orf71,1.43907573517631,1.15785896150486,1.5097603748047,1.8316899999999996,1.63835,0.036150000000000126
MFSD12,-0.546411927887131,-0.625411602511337,-0.492988329661049,-8.75409,1.63835,-0.7527599999999994
HMG20B,-0.63267873073271,-0.467614821310284,-0.271699042204807,-66.68518,-47.540169999999996,-7.97949
GIPC3,0.129110966908847,0.0,0.0,,,-0.13608999999999982
TBXA2R,-0.321637172201145,-0.988811301767481,0.551241953598608,1.54344,-1.2654299999999998,0.9973000000000001
LOC103233688,3.00822694525011,0.0,0.0,-2.3059200000000004,0.9715900000000004,-0.44442000000000004
CACTIN,-0.298393938451383,-0.291130064707023,-0.237132547845098,0.8693399999999998,3.7528799999999998,-0.29025999999999996
PIP5K1C,-0.590430846091211,-0.636851121627607,-0.407706412222197,1.8316899999999996,-0.66127,-2.0583899999999997
TJP3,3.2351481365693,-0.677684590127505,1.96881145189574,-3.6541200000000007,-0.7211399999999997,0.34448000000000034
APBA3,-0.199360257259,-0.147306656344213,0.603284332693861,0.19523999999999964,-1.0232100000000002,-0.44442000000000004
MRPL54,-0.147994248612874,-0.731935124054558,-0.983569592780706,-5.6464,-13.865300000000001,-21.055
RAX2,,,,1.3505099999999999,-0.41905999999999954,0.9973000000000001
MATK,0.0,2.05129431190306,0.0,-0.9600300000000002,4.17743,-2.6931399999999996
ZFR2,,,,-0.6694700000000005,-2.1090300000000006,-3.0195399999999997
ATCAY,,,,,0.4871699999999999,
NMRK2,1.4349710042221,0.0,0.0,-0.28593000000000046,3.4508,-0.29025999999999996
DAPK3,-0.272216946960663,-0.568648439983455,-0.284342952502035,-0.7671000000000001,1.8179499999999997,-1.25141
EEF2,-0.678940876659058,-0.718472282886745,-1.49895612801903,-0.7671000000000001,0.12522000000000055,-1.0972399999999998
PIAS4,0.0693282544899467,0.263657238391009,0.521050973189192,-2.9800200000000006,-2.2315099999999997,-0.13608999999999982
ZBTB7A,0.0591758674226001,0.415836286895824,0.494978261878804,1.1575899999999995,2.7241799999999996,-1.5778199999999996
MAP2K2,,,,-0.09299999999999997,1.5158799999999997,-0.9249999999999998
CREB3L3,-0.55332278929274,0.855788703957188,1.06143803183704,2.3151699999999993,2.1200299999999994,1.4778799999999999
SIRT6,-0.196991172159798,-0.0076687273832217,0.385294704702036,1.7363799999999996,1.15393,-2.8472999999999997
ANKRD24,1.60897201875243,1.24027761020358,1.56674667326149,0.5811000000000002,4.29989,-4.13486
EBI3,2.45049254667058,0.0,1.54950188479417,-13.173000000000002,-27.483439999999998,-12.92125
CCDC94,-0.235934571131906,-0.0028468412177426,0.346137229373465,-16.246,-24.7483,2.4571000000000005
SHD,1.61511869418772,2.05406805252268,3.28531612316979,2.5057899999999997,1.8778100000000002,
TMIGD2,1.95323594852039,3.39330559033071,3.99678879321979,,1.09132,
FSD1,-0.52894572849927,-0.323725323678219,-0.348787322024008,0.8716599999999994,1.2764100000000003,0.3625600000000002
LOC103233708,1.43495005396613,0.0,-0.476136301255043,1.8316899999999996,0.7892399999999999,-0.13608999999999982
LOC103233707,1.4349710042221,0.0,0.0,1.8316899999999996,1.5158799999999997,-0.29025999999999996
MPND,-0.76494935452263,-0.870307090011833,-1.64868920591212,-28.735599999999998,-59.682990000000004,-35.934599999999996
SH3GL1,-0.624430398972668,-0.979111263759443,-0.72498922937072,-0.09299999999999997,1.4560000000000004,-0.5985899999999997
CHAF1A,0.36044098633656,0.562857252792318,0.643516073739479,-18.3474,26.31633,-10.155899999999999
UBXN6,-0.659309828421397,0.316608693108889,0.199143566326123,-0.7671000000000001,0.43004,-4.13486
LOC103233701,-1.1222848384601,-0.72798018294185,-0.576394799076527,-0.7671000000000001,1.2736600000000005,4.22523
PLIN4,,,,-0.28593000000000046,2.06016,-1.0972399999999998
PLIN5,,,,1.1621900000000007,-4.887560000000001,-4.61543
LOC103234332,,,,,,
LRG1,,,,0.6764099999999997,,-0.6166699999999996
SEMA6B,-0.31595641084027,-0.41691066527747,-0.489412422861542,-0.9600300000000002,-1.38516,0.5167299999999999
LOC103233723,-0.0415996320637556,-0.423830762638498,0.545637924116484,3.3751099999999994,-2.1090300000000006,0.20839000000000052
TNFAIP8L1,-1.19462892515277,-0.951984667878097,-1.0413090912116,-6.146000000000001,7.98746,-3.6542899999999996
C6H19orf10,-0.223667998734457,-0.1809285394645,-1.18670078977697,-0.47886000000000006,1.5757400000000001,2.28486
DPP9,0.138529997767169,0.189746106233989,0.376700721980812,0.9669699999999999,0.005499999999999616,-0.11801999999999957
LOC103234310,0.0,0.0,2.40178883633417,0.9669699999999999,0.005499999999999616,-0.11801999999999957
LOC103233725,0.711941369013156,2.63904455385773,1.96196448921058,,0.6096499999999994,0.1903100000000002
TRNAG-UCC,-0.157461674207311,-0.329121753170161,-0.511867447307287,-0.8624099999999997,16.21433,-14.1727
TRNAV-CAC,1.71906395123117,2.08853030565044,3.54529577962641,-0.8624099999999997,16.21433,
LOC103233728,,,,-6.25058,0.8573000000000004,-1.0972399999999998
FEM1A,-0.0834177028633551,0.293418039973377,0.527203102105406,-24.0895,-36.3682,-53.8339
TICAM1,,,,-5.5788,0.6695100000000007,-0.29025999999999996
PLIN3,-0.945641722380633,-0.449103174863097,-0.345413140919192,-5.5788,0.9199000000000002,-5.55854
UHRF1,0.317726399861653,0.395845498182678,0.0303359076887697,2.5081000000000007,-2.1689000000000007,-3.9806899999999996
KDM4B,-0.370537219737903,-0.432738065544624,-0.178928407589745,-28.5193,-36.4336,-1.0972399999999998
PTPRS,-0.149255525978577,-0.378999792671039,-0.467573556835094,1.3505099999999999,-0.9633499999999997,0.67089
LOC103233738,,,,,,
ZNRF4,,,,,,
SAFB2,-0.185230689371108,0.171625058241617,1.00804667725958,-0.47886000000000006,-1.0232100000000002,-0.13608999999999982
SAFB,-0.468491677451979,0.431721890633732,0.710845498863057,3.47044,2.3023700000000007,-2.21256
C6H19orf70,-0.631697882218878,-1.21213078086561,-1.05171686271389,0.8693399999999998,-0.05712000000000028,-0.13608999999999982
HSD11B1L,0.103320087724273,-0.0757581456383947,-0.108552270211774,0.7740399999999994,-1.8069600000000001,0.20839000000000052
RPL36,-1.20952943864851,-0.358090542406669,-1.20056746851322,-5.6556,-16.663,-18.0173
LONP1,-0.555944463398704,-0.260282746639225,-0.466869174685869,-3.55649,-22.10586,-0.7708399999999997
CATSPERD,0.0,0.649416265718237,0.0,-0.9577100000000005,12.2873,-27.937099999999997
PRR22,2.30741751270494,1.75086684558956,1.91319933112079,0.48348999999999975,3.9950900000000003,-0.44442000000000004
DUS3L,0.505565913314706,0.968503715962117,0.867356519675833,-0.28593000000000046,-0.7183899999999994,0.8431300000000004
NRTN,0.338899016898963,1.14020294461724,0.949288276605608,-0.47886000000000006,1.03145,-0.13608999999999982
LOC103233750,,,,,1.03145,-0.7708399999999997
FUT5,-0.427227268234683,-1.70921263720135,-1.35448314673889,,-0.11697999999999986,-1.0972399999999998
NDUFA11,-0.533435199613476,-0.838352093176563,-1.51645076678757,1.3505099999999999,-0.5387899999999997,-0.29025999999999996
VMAC,0.0789722597308959,-0.231435371190006,0.734871314488954,,1.2736600000000005,
CAPS,-0.362426104603479,0.161384466949826,0.615309977558962,4.14683,-5.30939,0.5348000000000006
LOC103233755,-0.629447536516112,2.07510140905785,1.96917796855398,4.14683,-5.30939,0.5348000000000006
LOC103233752,0.381749477194028,0.252746168479078,1.05374816974286,-1.9223700000000004,4.78159,0.9973000000000001
RFX2,0.412186359903805,0.661269318711719,0.65442920402732,-0.28593000000000046,-0.66127,-0.13608999999999982
LOC103233759,,,,,,
LOC103233758,,,,,,
ACSBG2,,,,0.48348999999999975,-0.35919999999999996,
MLLT1,-0.247555868600574,0.0143307235802405,0.174590372831128,2.5057899999999997,1.5158799999999997,2.6112600000000006
LOC103233765,0.676717581474387,-1.71272700542788,0.0,,,
LOC103234341,0.447276874648228,0.351376958161948,1.18344318705863,-2.4965800000000016,0.42730000000000024,0.34448000000000034
CLPP,-0.54175710031966,-0.63644833431816,-1.30552210636607,-5.769380000000001,-2.8927900000000006,-4.13486
ALKBH7,-0.406627308170594,-0.474885911284458,-0.858693759359723,-23.830900000000007,-24.3044,-20.8465
PSPN,1.30858521484375,1.93980448464955,2.08767000398251,-0.47886000000000006,0.6695100000000007,0.036150000000000126
GTF2F1,-1.03980369782418,-0.820443687286698,-0.977771220934069,1.54344,3.93522,-2.6931399999999996
LOC103233768,-0.899658009156354,-0.655520425803692,-0.781107414120003,14.837200000000001,11.19331,
LOC103233767,0.690237386122213,2.79427405927096,3.99221394979613,14.837200000000001,11.19331,-8.75027
KHSRP,-0.533648295966405,-0.446326996360134,-0.55078774921618,0.0023100000000000342,-0.9007300000000003,-0.27218999999999927
SLC25A41,0.982263378146974,1.92307492979738,0.957823128134398,101.59898,0.7293700000000003,-0.6166699999999996
SLC25A23,1.7979656447681,2.76030969525327,2.41048245559333,-5.288279999999999,1.6356000000000002,0.1903100000000002
CRB3,-0.593801131953267,-0.282160724192677,0.0074476488750266,-5.288279999999999,0.005499999999999616,5.83919
DENND1C,0.514505963268078,0.655216627299992,-1.09058242035367,-0.7671000000000001,-0.4163099999999993,-2.21256
LOC103233777,-1.61493775629869,-1.49500984107655,-2.45304544990853,2.796339999999999,2.96638,-1.5778199999999996
TNFSF9,0.622151826481507,0.827933272248459,1.41321634422493,0.8947999999999965,-6.253499999999999,-18.99649
CD70,-0.431052972924333,-0.417102297717267,-1.17429360242323,-8.36587,-0.66127,-0.13608999999999982
TNFSF14,0.0,0.0,-0.492126251241272,,-0.11697999999999986,0.34448000000000034
C3,-0.42653597949882,-0.798777451029515,-1.62397698131402,-0.47886000000000006,1.8179499999999997,-0.6166699999999996
GPR108,-0.150459241748261,-0.35837419257045,-0.197811584869176,1.54344,1.2736600000000005,0.036150000000000126
TRIP10,-0.154171522043455,0.143531665360868,0.135689095278037,2.9892700000000003,5.023790000000001,-3.6542899999999996
SH2D3A,1.96327937888637,-1.00963919193105,0.0,0.3881699999999997,0.7293700000000003,-2.8472999999999997
VAV1,3.20925994994097,2.18326067650822,2.95743432519366,0.6764099999999997,1.5757400000000001,-0.13608999999999982
EMR1,,,,,,
LOC103234345,,,,,,
LOC103233788,0.676732620993261,0.0,2.40177029903983,,,
ZNF557,0.373191699993208,0.636499851341981,1.18247039718992,-3.3567,-7.0592500000000005,-7.807219999999999
INSR,0.0313760963116478,0.0481102184996285,0.101779968629179,2.6034100000000002,-0.66127,-0.6166699999999996
ARHGEF18,-0.291193077241433,-0.0809798892026733,-0.352041478569931,1.1575899999999995,0.24494999999999978,1.8042800000000003
PEX11G,0.630827292894857,-0.779814991233373,-1.20500970788831,-0.28593000000000046,-0.7211399999999997,0.5167299999999999
C6H19orf45,0.264157863516038,1.58514461205938,-2.0762278545138,4.149100000000001,-6.70279,-0.7708399999999997
ZNF358,-1.06004685573943,-1.29572191408492,-2.04117675692134,-0.38124,0.7892399999999999,0.9973000000000001
MCOLN1,0.43610253884415,0.669308876186615,0.351693979416171,-2.777799999999999,7.685389999999999,-6.2113000000000005
PNPLA6,-0.551159285390214,-0.781080677924773,-0.583166880212209,-0.09299999999999997,-2.83567,-1.5597399999999997
CAMSAP3,1.12899359916456,1.68477557190268,1.25505837593662,3.08458,1.03145,1.4778799999999999
XAB2,-0.082311169347928,0.0669723137318268,0.32326692495996,1.0622699999999998,0.6695100000000007,-1.25141
PET100,-1.04762768374702,-0.877787856386597,-0.667483022310186,-7.687200000000001,-9.051300000000001,
PCP2,3.27539356730873,0.0,1.9463619761487,2.69872,0.9715900000000004,-2.36672
STXBP2,0.987010362971651,1.34638161939514,1.76880182087192,0.6764099999999997,0.8518499999999998,-1.7319899999999997
RETN,,,,,,
MCEMP1,,,,-6.73409,1.8778100000000002,
TRAPPC5,-0.164442307168528,-0.714202456623458,-1.17722043669077,5.399700000000001,0.7321200000000001,0.5167299999999999
FCER2,-1.9015616661161,0.0,0.0,0.48348999999999975,0.7892399999999999,
CLEC4G,,,,,0.1850900000000002,-0.13608999999999982
CD209,0.148723323632603,0.166143394328375,0.686198271333397,,1.5757400000000001,-1.0972399999999998
EVI5L,-0.0664435276076683,-0.120964911319904,-0.0997518335713669,1.8316899999999996,2.0030300000000008,-0.6166699999999996
LOC103233818,-1.27538499285444,-1.47114816126103,-2.2055906211432,1.548,-3.2520000000000007,6.9726300000000005
LRRC8E,0.540762963836008,0.182360153576778,0.76156899274658,3.670399999999999,-2.6479,-2.3486399999999996
LOC103233821,-0.721530274715485,-0.401244203011516,-0.120244422981823,-25.781099999999995,-21.50176,-2.1763899999999996
MAP2K7,0.345338127714517,0.772744271424044,0.955181719435316,8.86322,1.5757400000000001,-0.29025999999999996
TGFBR3L,,,,0.6764099999999997,-0.7810100000000002,-1.0972399999999998
SNAPC2,-0.924807711075042,-1.14528851475065,-1.35014863262901,27.549800000000005,-21.496299999999998,3.109910000000001
CTXN1,,,,4.239849999999999,-5.192409999999999,-3.4820399999999996
LOC103233827,1.81932232884217,2.48749629057243,0.958368166800671,-6.8270800000000005,1.3390200000000014,
TIMM44,-0.284653964825516,0.0231472199113331,-0.208622704407701,0.8693399999999998,4.96393,-0.29025999999999996
ELAVL1,-0.188240856852812,0.135933133193652,-0.170318307684457,0.48348999999999975,0.24494999999999978,-0.6166699999999996
CCL25,0.902501395818984,-0.277242672609633,0.430666151743094,,0.4871699999999999,
LOC103234347,,,,2.2175499999999997,-0.35919999999999996,-0.6166699999999996
LOC103233833,-0.659913569863167,-0.0011796183299632,0.0189826089217814,,,
CD320,0.322680103901545,0.399994514632995,0.593986355279648,21.09243,1.03145,1.8042800000000003
NDUFA7,-0.598636181089395,-0.614144062477501,-0.502995848021333,-1.2482700000000007,-0.5986500000000001,0.1903100000000002
RPS28,-0.428888190326684,-0.614397494789371,-1.55413230018931,4.144550000000001,-0.5986500000000001,-0.29025999999999996
KANK3,0.820693080015767,0.975371109829453,0.960687878678094,2.5057899999999997,0.1850900000000002,0.5167299999999999
ANGPTL4,0.0,1.2706866960333,1.9612632975021,-11.060000000000002,1.2736600000000005,1.8042800000000003
RAB11B,-0.775535633034997,-1.13628362953328,-1.4702029772632,-24.014499999999998,-23.518,-16.8478
