chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr10,24hrs,POLR2D,76.2290305613,-63.0833140923,53.1577239034,0
chr10,24hrs,WDR33,76.3403587763,-62.7361776888,52.8367482958,0
chr10,24hrs,SFT2D3,76.76483751560001,-63.044259529200005,52.356385364800005,-1
chr10,24hrs,LOC103216876,76.6556570333,-62.8375255431,52.3989603364,0
chr10,24hrs,LIMS2,76.4575029653,-62.4623194671,52.4762305924,0
chr10,24hrs,GPR17,76.4910054578,-62.5257566646,52.4631662824,0
chr10,24hrs,LOC103216872,76.48179039019999,-62.5083078714,52.4667597016,0
chr10,24hrs,MYO7B,75.98671361435,-61.91740679505,52.1793253471,0
chr10,24hrs,IWS1,76.04039173055,-61.917853126,52.95552534715,0
chr10,24hrs,PROC,75.9305176243,-61.797458061,53.1089441235,0
chr10,24hrs,MAP3K2,75.9479373018,-61.9873027427,52.98561454,0
chr10,24hrs,ERCC3,75.65330010379999,-62.2151828488,53.0125435808,0
chr10,24hrs,LOC103216882,75.556306203,-62.8279722574,53.1272811934,0
chr10,24hrs,BIN1,76.185759614,-63.3383531928,52.5637937884,0
chr10,24hrs,LOC103216885,76.292447734,-63.4166274168,52.4291382604,0
chr10,24hrs,LOC103216886,75.2984634122,-64.088665255,52.6859269409,-1
chr10,24hrs,LOC103216887,75.27303342079999,-64.11936232,52.6794370976,-1
chr10,24hrs,GYPC,75.324194854,-64.2350641512,52.4506067332,-1
chr10,24hrs,LOC103216890,74.117970552,-63.909255016,52.88106604,-1
chr10,24hrs,LOC103216891,74.7889176255,-64.444268437,52.163672385,-1
chr10,24hrs,CNTNAP5,73.98161806054,-62.73040693583,52.5963601627,-1
chr10,24hrs,LOC103216893,73.6634121868,-62.448166963,52.0929536339,-1
chr10,24hrs,LOC103216896,74.7606702634,-61.9699199614,51.1500264678,-1
chr10,24hrs,LOC103216898,74.53170935060001,-62.1045228727,52.242112411,0
chr10,24hrs,LOC103216897,74.5738746298,-62.0871565691,52.261715663,0
chr10,24hrs,LOC103216899,75.87333160885,-62.49172058575,52.3083633891,0
chr10,24hrs,TSN,76.0079787952,-62.2276233184,51.9761023904,0
chr10,24hrs,NIFK,76.167992011,-62.400616312,51.988980522,0
chr10,24hrs,LOC103216904,76.37282479299999,-62.5598358338,52.0863841952,0
chr10,24hrs,CLASP1,75.73046454775,-62.350738621375,52.349481204,0
chr10,24hrs,TFCP2L1,76.00729853189999,-63.0602168407,52.5525041611,0
chr10,24hrs,GLI2,75.77732171156667,-61.706453420066666,52.21829209453334,0
chr10,24hrs,LOC103216906,75.9807102159,-61.9029652946,52.202201980400005,0
chr10,24hrs,LOC103216908,76.42618521680001,-62.3368303348,52.107778445200005,0
chr10,24hrs,LOC103216909,76.43104043080001,-62.4617068138,52.1547626162,0
chr10,24hrs,INHBB,76.3671061081,-63.7814288185,52.483094159,-1
chr10,24hrs,RALB,76.4594757808,-63.1935546452,51.9620235579,0
chr10,24hrs,TMEM185B,76.6860404236,-63.0113570588,51.9964092156,0
chr10,24hrs,LOC103216915,76.59777416050001,-62.9418910978,51.7716544935,0
chr10,24hrs,EPB41L5,76.52491152910001,-63.4181242713,52.57795268005,0
chr10,24hrs,LOC103216919,76.45068814,-63.245054904,51.77388858,0
chr10,24hrs,PTPN4,75.97532419073333,-63.52306331096666,52.84332658606667,0
chr10,24hrs,LOC103216921,75.91247975249999,-63.5858158025,52.8088021025,0
chr10,24hrs,LOC103216922,76.0419769122,-63.3568500786,52.728411772,0
chr10,24hrs,TMEM177,76.0787357862,-63.3168328406,52.694001012,0
chr10,24hrs,LOC103216925,75.7103487566,-63.443264077,52.7461995734,0
chr10,24hrs,SCTR,75.5360712556,-64.1865770388,52.4398963232,-1
chr10,24hrs,TMEM37,75.5200588273,-64.2639278079,52.4099644256,-1
chr10,24hrs,DBI,75.81103129899999,-63.64670657,52.5468514645,0
chr10,24hrs,C10H2orf76,75.99570083565,-63.73276008985,51.7730220678,0
chr10,24hrs,STEAP3,76.2023500567,-63.4657228789,51.5402749995,0
chr10,24hrs,C1QL2,75.9020601782,-63.9220172372,51.8720624752,0
chr10,24hrs,MARCO,75.4055968708,-64.491814838,51.8819786696,-1
chr10,24hrs,EN1,76.04079386080001,-64.15203460640001,52.0485913184,-1
chr10,24hrs,LOC103216934,75.7942664392,-63.835009294,51.2213122212,0
chr10,24hrs,LOC103216937,75.3120899432,-64.4237359136,51.9920245536,-1
chr10,24hrs,INSIG2,75.6203788464,-63.7351493445,51.8902120956,0
chr10,24hrs,LOC103216938,75.7919923286,-63.8012556147,51.494306418,0
chr10,24hrs,CCDC93,76.08552490285,-62.24051863165,51.6485839818,0
chr10,24hrs,LOC103216942,75.4083161651,-62.31337502805,51.8342047776,0
chr10,24hrs,DDX18,75.379970683,-61.891395603,51.86852688,0
chr10,24hrs,LOC103216944,75.1349955089,-62.0997504043,51.9658154676,0
chr10,24hrs,LOC103216945,74.96035985,-61.8488326,51.736615225,0
chr10,24hrs,LOC103216946,75.0989124192,-62.5540294176,51.9187878464,0
chr10,24hrs,LOC103216947,74.5837049988,-62.2657238614,51.5423383784,0
chr10,24hrs,LOC103216949,74.79089728,-63.5931078352,51.0209761132,0
chr10,24hrs,DPP10,73.88113912855334,-62.57427212629333,51.312882765366666,-1
chr10,24hrs,LOC103216950,74.3978696484,-61.8670202694,51.1472281529,-1
chr10,24hrs,LOC103216954,74.4175383023,-61.8852754652,51.2809977105,-1
chr10,24hrs,LOC103216955,74.48769613340001,-61.8700073816,51.275158209,-1
chr10,24hrs,LOC103216956,74.8649971209,-61.7878973316,51.2437540215,-1
chr10,24hrs,LOC103216957,74.9362028859,-61.7724011916,51.2378272965,-1
chr10,24hrs,ACTR3,74.62796645445,-62.09692325445,50.5747796525,-1
chr10,24hrs,LOC103216958,74.8870797177,-62.1349508992,50.5264151016,-1
chr10,24hrs,LOC103216960,75.0669284919,-62.1411612224,50.6025518552,-1
chr10,24hrs,SLC35F5,75.6263791001,-61.8088138178,51.2908690605,-1
chr10,24hrs,LOC103216963,75.3736275664,-61.996620944,50.7599665504,-1
chr10,24hrs,LOC103216964,75.242224072,-61.8498870026,50.8084627003,-1
chr10,24hrs,LOC103216965,75.45362022,-62.188053375,50.4324908,-1
chr10,24hrs,LYPD1,75.54903753949999,-61.984073575,50.5893855475,-1
chr10,24hrs,LOC103216966,75.408688331,-62.11612135,50.374668955,-1
chr10,24hrs,NCKAP5,75.75593260494286,-63.17817081895,50.44322359995,-1
chr10,24hrs,LOC103216971,75.71967171920001,-63.0384274424,50.4345271592,-1
chr10,24hrs,LOC103216972,75.8790348,-63.3700198,50.54087758,-1
chr10,24hrs,LOC103216973,75.89704984800001,-63.394668748,50.5566569308,-1
chr10,24hrs,MGAT5,75.991921273125,-64.44834006322499,51.643740608200005,-1
chr10,24hrs,TMEM163,76.09770121735,-63.464098807700005,50.718551230475,-1
chr10,24hrs,LOC103216979,75.4666647464,-63.868130655200005,50.2268516232,-1
chr10,24hrs,ACMSD,76.25440356645001,-63.52508715275,50.5765240966,-1
chr10,24hrs,CCNT2,76.166691669,-63.6521854238,50.4538158775,-1
chr10,24hrs,MAP3K19,75.5578385962,-63.21797925095,50.04219702485,-1
chr10,24hrs,RAB3GAP1,75.75813607316667,-62.929007277,50.84655536966667,0
chr10,24hrs,ZRANB3,75.1815544663,-62.285453733,50.9946034599,0
chr10,24hrs,LOC103216985,75.8666623587,-63.3824553176,50.6236124123,-1
chr10,24hrs,R3HDM1,75.1085750915,-63.0517724135,50.29314332933333,-1
chr10,24hrs,UBXN4,75.1860266263,-63.0493848866,50.2858748482,-1
chr10,24hrs,LCT,75.3075685525,-63.79301104625,50.7146054525,-1
chr10,24hrs,LOC103216990,75.1036198063,-63.5006603827,50.435774608,-1
chr10,24hrs,MCM6,75.0944640913,-64.0503446477,50.682780208,-1
chr10,24hrs,LOC103216993,75.0056456352,-63.957675936,50.7007616512,-1
chr10,24hrs,DARS,75.2234191656,-63.8933768115,50.8807268493,-1
chr10,24hrs,CXCR4,75.0558817004,-63.920404182,50.9903278484,-1
chr10,24hrs,LOC103216998,73.936287233,-64.3097520266,51.0844296368,-1
chr10,24hrs,LOC103216997,73.749438266,-64.3004948132,51.1229817536,-1
chr10,24hrs,LOC103216999,73.73566890000001,-64.03504972500001,51.073815525,-1
chr10,24hrs,THSD7B,74.05212776992,-63.68944120954,50.7603000514,-1
chr10,24hrs,LOC103217002,74.654408124,-64.068761645,50.721701137,-1
chr10,24hrs,LOC103217004,73.94397032190001,-64.2163678661,50.7020481907,-1
chr10,24hrs,HNMT,73.87820166325,-63.540001228,50.718086327,-1
chr10,24hrs,LOC103217013,74.063028324,-62.6354372124,50.120116338,1
chr10,24hrs,SPOPL,73.74289636575,-62.9830536255,49.990654333950005,-1
chr10,24hrs,NXPH2,73.9168538477,-62.9089829209,49.80314845925,-1
chr10,24hrs,LOC103217017,73.7933966302,-63.739684848,50.1827612582,-1
chr10,24hrs,LOC103217019,74.4137355808,-64.2233633712,49.5523674928,-1
chr10,24hrs,LOC103217020,74.4411062846,-64.0480002756,49.5804958524,-1
chr10,24hrs,LOC103217022,74.5867028865,-62.689882422,49.397662089,-1
chr10,24hrs,LRP1B,74.23022619763,-63.99938566051,47.677270803955,-1
chr10,24hrs,LOC103217023,74.8320301591,-63.8449934665,48.5420561864,-1
chr10,24hrs,LOC103217026,74.582611054,-64.00347153599999,48.578320132,-1
chr10,24hrs,LOC103217027,73.93492798919999,-63.1661589924,49.6293183028,1
chr10,24hrs,KYNU,73.5247031807,-64.60261471865,49.12161196645,1
chr10,24hrs,ARHGAP15,73.92192459173751,-62.07176579538751,48.5777948858125,-1
chr10,24hrs,LOC103217029,72.7245302792,-64.9045395377,49.7795563632,-1
chr10,24hrs,LOC103217031,73.98488912660001,-62.038474541,48.6880816562,-1
chr10,24hrs,LOC103217032,74.01463426880001,-62.391017888,48.9336252416,-1
chr10,24hrs,GTDC1,73.34592729928,-63.92504638196,47.516259495,-1
chr10,24hrs,ZEB2,74.01042732405,-63.45462917185,47.17586854795,-1
chr10,24hrs,LOC103217034,74.1930343425,-63.8054371595,47.981625843,-1
chr10,24hrs,LOC103217036,73.5931578828,-62.2754259738,47.9006407686,-1
chr10,24hrs,LOC103217037,74.08097090000001,-62.51567252,48.39397926,-1
chr10,24hrs,LOC103217038,74.030357245,-62.501634186,48.360042743,-1
chr10,24hrs,LOC103217039,74.06043901250001,-62.73033563,47.8815809925,-1
chr10,24hrs,LOC103217040,73.544852472,-62.428677856,47.8948845808,-1
chr10,24hrs,LOC103217041,74.5927573424,-63.725820043800006,47.7396359136,-1
chr10,24hrs,LOC103217044,74.3403861816,-64.5461222184,48.0587340816,-1
chr10,24hrs,TRNAD-GUC,74.15809067539999,-64.8966863133,49.4009652592,-1
chr10,24hrs,LOC103217046,72.86846727555,-65.03095067634999,48.4608808567,-1
chr10,24hrs,LOC103217047,72.9151446944,-65.0294537888,48.6905909984,-1
chr10,24hrs,LOC103217049,73.935057932,-64.9688407896,48.9949091224,-1
chr10,24hrs,ACVR2A,72.9203822989,-64.26741364015,47.6307517645,-1
chr10,24hrs,ORC4,73.1539189545,-64.2183797095,48.0629192005,1
chr10,24hrs,LOC103217055,72.975162688,-64.53506504799999,47.769546796,-1
chr10,24hrs,MBD5,73.00433720485,-62.85574468746667,47.72565689985,1
chr10,24hrs,EPC2,72.8298987167,-63.8624748286,47.8815510568,1
chr10,24hrs,KIF5C,73.41655170599999,-63.11882140746666,47.6155496746,1
chr10,24hrs,LOC103217063,73.19276810000001,-63.5722866602,48.0857574815,1
chr10,24hrs,LOC103217062,73.25283171470001,-63.6058081869,48.0624234124,1
chr10,24hrs,LOC103217061,73.2564831057,-63.5977174439,48.0563311844,1
chr10,24hrs,LOC103217065,73.5113702969,-63.0329390463,47.6310601348,1
chr10,24hrs,LYPD6B,73.80183178585,-62.7258672425,48.6232190778,1
chr10,24hrs,LYPD6,73.24516687180001,-63.798205795533335,48.54506109286667,1
chr10,24hrs,MMADHC,73.4656948725,-63.9584467,47.92390158125,1
chr10,24hrs,LOC103217071,72.929597796,-64.57599882299999,48.1854372514,1
chr10,24hrs,LOC103217070,73.1381886265,-64.6466403415,48.5118651755,1
chr10,24hrs,LOC103217073,72.76944405600001,-64.480332012,47.95252189,1
chr10,24hrs,LOC103217074,72.8007860223,-63.8967439568,47.589405109800005,1
chr10,24hrs,RND3,73.0411854664,-64.4795503766,47.7915841176,-1
chr10,24hrs,LOC103217076,73.03510948625001,-64.198574975,48.068888882,1
chr10,24hrs,LOC103217077,73.1797807144,-64.69432595779999,48.3520645306,-1
chr10,24hrs,LOC103217078,73.1802884316,-64.5811612567,48.2449924359,-1
chr10,24hrs,LOC103217079,72.5704768451,-63.7742272302,47.8770694722,1
chr10,24hrs,RBM43,72.94585429429999,-64.7204136045,49.626373920400006,1
chr10,24hrs,NMI,72.864121588,-64.5212905562,49.5621457136,1
chr10,24hrs,TNFAIP6,72.65964379595,-64.76538740035,49.3172239902,1
chr10,24hrs,RIF1,72.680412868,-63.991462276,48.543412572,1
chr10,24hrs,NEB,72.51254231073334,-64.02185558373334,48.70069494126667,1
chr10,24hrs,LOC103217083,72.50466861480001,-63.8553991302,48.3581018194,1
chr10,24hrs,ARL5A,72.575528876,-63.549032351,48.4006254575,1
chr10,24hrs,CACNB4,72.36739871089999,-63.34443054545,47.80065261755,1
chr10,24hrs,LOC103217089,72.7687318296,-63.0220876227,48.810530081550006,1
chr10,24hrs,LOC103217088,72.9029549376,-62.4932306304,48.6810047424,1
chr10,24hrs,LOC103217087,72.95965507919999,-62.24582901,48.9142486756,1
chr10,24hrs,STAM2,72.33683877,-63.147490335,47.62905537,1
chr10,24hrs,FMNL2,73.07540350000001,-62.69273759375,48.8574115875,1
chr10,24hrs,LOC103217095,72.6260241088,-62.3532270288,48.5955586432,1
chr10,24hrs,LOC103217094,72.487474187,-62.4370277995,48.259062418,1
chr10,24hrs,LOC103217093,72.4744703998,-62.4448930323,48.2274801172,1
chr10,24hrs,LOC103217092,72.46240569119999,-62.4521902712,48.1981785568,1
chr10,24hrs,PRPF40A,72.4146159355,-62.2137534349,48.9272531612,1
chr10,24hrs,ARL6IP6,72.44268832,-62.16166856,49.1636914,1
chr10,24hrs,LOC103217100,72.940277867,-63.645724706500005,50.3572936055,1
chr10,24hrs,RPRM,73.0288137488,-63.2403690568,50.3786785728,1
chr10,24hrs,LOC103217103,72.8749507264,-62.6579019888,50.1243950624,1
chr10,24hrs,GALNT13,72.79085193499999,-63.20508114178572,50.544317924285714,1
chr10,24hrs,LOC103217110,73.046200806,-63.3789316965,50.0627767855,1
chr10,24hrs,LOC103217109,73.01388512919999,-63.4438974413,50.0581905511,1
chr10,24hrs,LOC103217108,72.65181399000001,-63.9770108025,50.0814388775,1
chr10,24hrs,LOC103217105,72.8308110576,-63.3751227256,49.8136240276,1
chr10,24hrs,LOC103217113,72.79681197469999,-64.0069122714,49.1927054836,1
chr10,24hrs,KCNJ3,72.95597639466668,-63.25633592296667,50.1810810401,1
chr10,24hrs,LOC103217116,73.0568260302,-63.6681176058,49.8654939739,1
chr10,24hrs,LOC103217117,72.663485064,-64.332582032,49.885035376,1
chr10,24hrs,LOC103217118,72.65756963300001,-64.2592803345,50.1842235025,1
chr10,24hrs,LOC103217119,72.8207196865,-63.9922984495,50.276602564,1
chr10,24hrs,LOC103217120,72.71283324880001,-64.0643044805,49.8695490639,1
chr10,24hrs,NR4A2,72.5007918535,-62.2248849393,48.8770052468,1
chr10,24hrs,LOC103217124,72.5281778555,-62.2709450589,48.9476222564,1
chr10,24hrs,TRNAA-CGC,72.6966853765,-62.5543554147,49.3821324572,1
chr10,24hrs,TRNAG-GCC,72.6977152585,-62.5560875583,49.3847880908,1
chr10,24hrs,GPD2,72.59090465519999,-62.6963551519,49.6483395874,1
chr10,24hrs,LOC103217125,72.5330808924,-62.6171997184,49.4362545344,1
chr10,24hrs,LOC103217127,73.01879494545,-63.05477658595,49.10415067395,1
chr10,24hrs,LOC103217129,72.9100880236,-62.7730116672,49.1433291768,1
chr10,24hrs,GALNT5,72.4793592596,-62.477153064,48.4398818028,1
chr10,24hrs,ERMN,72.3699050592,-62.1941441472,48.7437187296,1
chr10,24hrs,CYTIP,72.3070427101,-62.1605330481,48.6032445057,1
chr10,24hrs,LOC103217132,72.304470448,-62.5822993416,48.4790478166,1
chr10,24hrs,ACVR1C,72.31410611675001,-62.9939470218,49.000370514500005,1
chr10,24hrs,LOC103217136,72.29447796800001,-62.898808696,49.05777392,1
chr10,24hrs,ACVR1,72.73962643040001,-63.1270268528,48.948933856,1
chr10,24hrs,LOC103217141,72.4061963375,-62.627467975,49.370800125,1
chr10,24hrs,LOC103217140,72.741397778,-62.983564253,49.06510691,1
chr10,24hrs,LOC103217138,72.28850743195,-64.27734183105,48.98187318145,1
chr10,24hrs,LOC103217139,72.13407670149999,-64.1589454815,48.5641159378,1
chr10,24hrs,UPP2,72.07470056609999,-64.4154640988,48.7506972374,1
chr10,24hrs,CCDC148,71.9452643035,-62.931628264375,48.396210196750005,1
chr10,24hrs,LOC103217148,72.44261022149999,-62.1694374897,48.8963548544,1
chr10,24hrs,PKP4,72.01845551056667,-64.51778742103333,49.08057241266666,1
chr10,24hrs,LOC103217144,71.97719466240001,-64.3737738384,48.9417555808,1
chr10,24hrs,LOC103217150,72.3431071585,-64.455447017,49.7089681944,1
chr10,24hrs,DAPL1,72.5472902368,-64.25235338440001,49.6732423226,1
chr10,24hrs,TANC1,71.43109748217499,-64.384782527725,48.588044684625,1
chr10,24hrs,WDSUB1,71.26418035249999,-64.5353567325,48.2899459675,1
chr10,24hrs,LOC103217155,71.4227796728,-64.5494272344,48.1273412296,1
chr10,24hrs,BAZ2B,71.595752123475,-64.63936882665,48.42172219905,1
chr10,24hrs,LOC103217162,71.22171619839999,-64.4836711328,48.3156112448,1
chr10,24hrs,LOC103217160,71.6273552617,-64.4242911494,47.9243654255,1
chr10,24hrs,LOC103217158,71.3422900844,-64.15942107010001,48.0090109865,1
chr10,24hrs,MARCH7,71.3400956209,-64.3117948333,47.7818090171,1
chr10,24hrs,LOC103218293,71.3445850043,-63.3883705501,48.1612565336,1
chr10,24hrs,LOC103217164,71.26358288460001,-64.23773957019999,47.6500294874,1
chr10,24hrs,PLA2R1,71.4221891326,-63.60404272765,47.7690414529,1
chr10,24hrs,LOC103217166,71.67301545,-62.9999417,47.83739014,1
chr10,24hrs,ITGB6,70.95751123875,-63.24764077425,47.39060106975,1
chr10,24hrs,LOC103217168,71.62851439800001,-62.984468724,47.179978814,-1
chr10,24hrs,RBMS1,70.94133625566667,-63.277446882,47.465704685333336,1
chr10,24hrs,LOC103217170,71.4384273066,-62.8162217296,47.3620287546,1
chr10,24hrs,LOC103218294,70.9865412259,-63.2157130904,47.4608488779,1
chr10,24hrs,LOC103217173,71.4740270566,-64.77397266860001,48.6227837688,1
chr10,24hrs,TANK,71.89895085514999,-63.0661558282,48.5175856951,1
chr10,24hrs,LOC103217177,71.81178977079999,-63.089743298,48.295981515200005,1
chr10,24hrs,LOC103217176,71.90707022199999,-62.71201157,48.510263768,1
chr10,24hrs,PSMD14,71.9158037651,-62.3843925378,48.8133732197,1
chr10,24hrs,TBR1,71.555000698,-62.909171381,48.699290770000005,1
chr10,24hrs,SLC4A10,71.4865654857,-62.8149607713,48.5440501517,1
chr10,24hrs,LOC103217179,71.8519299128,-62.7586703852,48.8810460963,1
chr10,24hrs,DPP4,72.1424875113,-62.2657832042,48.8542965661,1
chr10,24hrs,LOC103217183,72.1371487312,-62.2284233352,48.8113157904,1
chr10,24hrs,GCG,71.90909874200001,-62.593671007,48.298643714,1
chr10,24hrs,LOC103217186,71.8471733364,-62.6928514994,48.1594311388,1
chr10,24hrs,FAP,71.38869804915001,-63.1846187939,48.5142252875,1
chr10,24hrs,LOC103217193,71.498746049,-63.114862441,48.1532463728,1
chr10,24hrs,LOC103217192,71.313417804,-63.314118236,48.2939789088,1
chr10,24hrs,IFIH1,71.833694566,-63.614953414,48.693136685,1
chr10,24hrs,LOC103217189,71.2141216869,-63.5334431901,48.4733150158,1
chr10,24hrs,LOC103217188,71.2860079125,-63.5857682125,48.538400075,1
chr10,24hrs,GCA,71.7136833576,-63.8970674504,48.9256130832,1
chr10,24hrs,KCNH7,71.45711069686666,-64.28750052313333,49.577880333466666,1
chr10,24hrs,LOC103217200,71.8742460462,-63.9805412362,49.0635851636,1
chr10,24hrs,LOC103217199,71.8826808264,-63.7834395064,49.0261907792,1
chr10,24hrs,LOC103217197,72.02133983590001,-63.1892508477,49.5393564823,1
chr10,24hrs,LOC103217196,71.6593538138,-63.5871081066,49.3103248304,1
chr10,24hrs,LOC103217195,71.93680003840001,-63.5459615136,49.7053129504,1
chr10,24hrs,LOC103217201,71.4923462156,-64.35109635239999,49.6875090236,1
chr10,24hrs,FIGN,71.74121900704,-63.881151154,50.13599788574,1
chr10,24hrs,GRB14,71.6487425646,-63.804602011,50.4436693071,1
chr10,24hrs,COBLL1,71.55233976133333,-63.52806957866667,49.959952277666666,1
chr10,24hrs,LOC103217210,71.040220648,-64.0251833408,49.8480318784,1
chr10,24hrs,LOC103217209,71.359445235,-63.45019951,49.648782725,1
chr10,24hrs,SLC38A11,70.60857356075,-63.6829487565,49.46478861875,1
chr10,24hrs,LOC103217206,71.155753272,-63.579185098,49.692984585,1
chr10,24hrs,LOC103217214,71.2002242753,-63.8690712508,49.7206154249,1
chr10,24hrs,SCN3A,71.71308911025001,-63.1873593732,50.0838386762,1
chr10,24hrs,SCN2A,71.61287649570001,-64.17515888380001,49.74022407345,1
chr10,24hrs,LOC103217218,71.488415914,-63.731650153500006,50.57737014,1
chr10,24hrs,LOC103217217,71.4037919356,-63.878975328900005,50.682870756,1
chr10,24hrs,LOC103217221,71.6317476877,-64.10996625760001,49.6300158601,1
chr10,24hrs,CSRNP3,71.91518128666667,-63.32288194393333,49.26264673293333,1
chr10,24hrs,LOC103217224,71.5680375347,-62.8730040064,49.0641802257,1
chr10,24hrs,LOC103217222,71.374290704,-62.533280756,48.973641168,1
chr10,24hrs,GALNT3,71.3917789131,-62.6420068203,48.9806606169,1
chr10,24hrs,LOC103217225,71.3348160918,-62.5756982934,48.9535582482,1
chr10,24hrs,LOC103217227,70.94970755359999,-62.8879941457,48.5999776983,1
chr10,24hrs,TTC21B,71.30895230035,-62.59005536425,49.04635859085,1
chr10,24hrs,LOC103217228,70.7275665405,-63.125357632,48.384509925,1
chr10,24hrs,SCN1A,71.70366603240001,-63.2392439708,50.352229068,1
chr10,24hrs,LOC103217232,71.838211184,-63.173279872,50.5450076736,1
chr10,24hrs,SCN9A,71.021379516,-63.8005850024,50.1680204888,1
chr10,24hrs,SCN7A,71.0503202278,-64.2695752533,50.0671833844,1
chr10,24hrs,XIRP2,71.32016580234,-64.38783247096,50.72659779756,1
chr10,24hrs,LOC103217237,71.6447672208,-64.28172192,50.1624983008,1
chr10,24hrs,B3GALT1,70.71467254480001,-63.69213639954285,49.8068836128,1
chr10,24hrs,LOC103217244,71.4711478376,-63.8302685778,50.6089643201,1
chr10,24hrs,LOC103217243,71.6034405332,-63.3964446074,50.4439806086,1
chr10,24hrs,LOC103217242,71.540638866,-63.683951368,50.576631494,1
chr10,24hrs,LOC103217241,71.4068466789,-64.3852525416,50.0226595099,1
chr10,24hrs,LOC103217240,71.3701301094,-64.3787276336,49.8986455354,1
chr10,24hrs,STK39,70.064692522675,-63.45350898845,48.972255238875,1
chr10,24hrs,LOC103217245,70.0472740565,-64.502196736,49.1503237268,1
chr10,24hrs,CERS6,70.78327003802501,-63.48138652765,50.028792736725,1
chr10,24hrs,LOC103217251,71.2760846442,-62.6266040872,49.6483404078,1
chr10,24hrs,LOC103217250,71.3981171895,-62.689930582,49.8136481805,1
chr10,24hrs,LOC103217249,71.4054864462,-62.6937547192,49.8236307258,1
chr10,24hrs,LOC103217248,71.493325798,-62.789469388,49.989956076000006,1
chr10,24hrs,LOC103217247,71.089260723,-63.183126438,50.012293926000005,1
chr10,24hrs,NOSTRIN,71.6665659414,-63.6655147672,50.1055245571,1
chr10,24hrs,LOC103217254,71.2529076558,-63.5791147384,50.0697735487,1
chr10,24hrs,LOC103217253,71.621567714,-63.656116072,50.101635521,1
chr10,24hrs,SPC25,71.21745047440001,-63.0532581212,50.2830584202,1
chr10,24hrs,LOC103217258,71.6929023032,-63.6710155936,50.1078007148,1
chr10,24hrs,LOC103217256,71.6968949484,-63.4697898632,50.1924652114,1
chr10,24hrs,G6PC2,71.6454475686,-63.3031789028,50.2530613081,1
chr10,24hrs,ABCB11,71.7184606205,-63.5776102436,49.91116208395,1
chr10,24hrs,LOC103217264,71.57182855639999,-63.6202964222,50.2323817147,1
chr10,24hrs,DHRS9,71.654581592,-63.586434116,50.026802266,1
chr10,24hrs,LOC103217262,71.5175634852,-63.6425015346,50.3671898621,1
chr10,24hrs,LOC103217261,71.53382863079999,-63.6358458834,50.3267831309,1
chr10,24hrs,LRP2,70.8989175608,-62.836394802,49.7064106326,1
chr10,24hrs,LOC103217266,70.9915165742,-62.6864934081,49.6693376751,1
chr10,24hrs,BBS5,71.1542856351,-63.05076411305,49.4726723179,1
chr10,24hrs,KLHL41,71.438788808,-62.620323804,49.4442503268,1
chr10,24hrs,FASTKD1,71.0572675127,-62.934838134,49.1205718194,1
chr10,24hrs,LOC103217270,71.39688509999999,-62.86446755,49.395028585,1
chr10,24hrs,PPIG,70.8421736742,-63.544227778,48.9099066822,1
