gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
IQSEC3,gene-IQSEC3,69565,179968,chr11,136593,136707,NC_023652.1,2803_001_autosomes_peak_55897,21,.,3.3682,3.87986,2.15898,55,1,2,"[-48.760647651899994, 49.5050476109, -64.3949308757]",-48.7606476519,49.5050476109,-64.3949308757,"[-48.7613337381, 49.5059916791, -64.3946452943]",-48.7613337381,49.5059916791,-64.3946452943,136650,36.707,"[-48.7613337381, 49.5059916791, -64.3946452943]",-48.7613337381,49.5059916791,-64.3946452943
IQSEC3,gene-IQSEC3,69565,179968,chr11,143340,143767,NC_023652.1,2803_001_autosomes_peak_55898,21,.,3.3682,3.87986,2.15898,66,1,2,"[-48.801253122, 49.560921542, -64.378028966]",-48.801253122,49.560921542,-64.378028966,"[-48.8038229361, 49.5644576571, -64.3769592883]",-48.8038229361,49.5644576571,-64.3769592883,143553,43.767,"[-48.8038229361, 49.5644576571, -64.3769592883]",-48.8038229361,49.5644576571,-64.3769592883
IQSEC3,gene-IQSEC3,69565,179968,chr11,157671,157871,NC_023652.1,2803_001_autosomes_peak_55899,21,.,3.3682,3.87986,2.15898,126,1,2,"[-48.8875013793, 49.679600852300005, -64.3421283779]",-48.8875013793,49.679600852300005,-64.3421283779,"[-48.8887050393, 49.6812571123, -64.3416273579]",-48.8887050393,49.6812571123,-64.3416273579,157771,57.871,"[-48.8887050393, 49.6812571123, -64.3416273579]",-48.8887050393,49.6812571123,-64.3416273579
IQSEC3,gene-IQSEC3,69565,179968,chr11,160372,160511,NC_023652.1,2803_001_autosomes_peak_55900,21,.,3.3682,3.87986,2.15898,72,1,2,"[-48.9037568076, 49.701968643600004, -64.3353621028]",-48.9037568076,49.7019686436,-64.3353621028,"[-48.904593351299994, 49.703119744300004, -64.3350138939]",-48.9045933513,49.7031197443,-64.3350138939,160441,60.511,"[-48.904593351299994, 49.703119744300004, -64.3350138939]",-48.9045933513,49.7031197443,-64.3350138939
IQSEC3,gene-IQSEC3,69565,179968,chr11,167233,167976,NC_023652.1,2803_001_autosomes_peak_55901,67,.,5.77405,8.71856,6.76339,45,1,2,"[-48.9450483639, 49.758786642900006, -64.3181746117]",-48.9450483639,49.758786642900006,-64.3181746117,"[-48.9495199608, 49.7649396488, -64.3163133224]",-48.9495199608,49.7649396488,-64.3163133224,167604,67.976,"[-48.9495199608, 49.7649396488, -64.3163133224]",-48.9495199608,49.7649396488,-64.3163133224
IQSEC3,gene-IQSEC3,69565,179968,chr11,176053,176165,NC_023652.1,2803_001_autosomes_peak_55902,21,.,3.3682,3.87986,2.15898,62,1,2,"[-48.9981297699, 49.8318277089, -64.2960796297]",-48.9981297699,49.8318277089,-64.2960796297,"[-48.9988038195, 49.832755214500004, -64.29579905850001]",-48.9988038195,49.8327552145,-64.29579905850001,176109,76.165,"[-48.9988038195, 49.832755214500004, -64.29579905850001]",-48.9988038195,49.8327552145,-64.29579905850001
IQSEC3,gene-IQSEC3,69565,179968,chr11,176422,176773,NC_023652.1,2803_001_autosomes_peak_55903,29,.,3.84937,4.75735,2.97448,120,1,2,"[-49.000350522599994, 49.8348835086, -64.2951552478]",-49.0003505226,49.8348835086,-64.2951552478,"[-49.0024629459, 49.837790244900006, -64.29427595770001]",-49.0024629459,49.837790244900006,-64.29427595770001,176597,76.773,"[-49.0024629459, 49.837790244900006, -64.29427595770001]",-49.0024629459,49.837790244900006,-64.29427595770001
IQSEC3,gene-IQSEC3,69565,179968,chr11,178765,179067,NC_023652.1,2803_001_autosomes_peak_55904,38,.,4.33054,5.68452,3.84989,56,1,2,"[-49.0144513995, 49.8542865945, -64.2892857985]",-49.0144513995,49.8542865945,-64.2892857985,"[-49.0162689261, 49.856787547100005, -64.2885292583]",-49.0162689261,49.856787547100005,-64.2885292583,178916,79.067,"[-49.0162689261, 49.856787547100005, -64.2885292583]",-49.0162689261,49.856787547100005,-64.2885292583
LOC103218346,gene-LOC103218346,104228,125739,chr11,105894,106040,NC_023652.1,2803_001_autosomes_peak_55895,21,.,3.3682,3.87986,2.15898,52,1,2,"[-48.575891860199995, 49.2508199822, -64.47183494059999]",-48.5758918602,49.2508199822,-64.47183494059999,"[-48.576770532, 49.252029052000005, -64.471469196]",-48.576770532,49.252029052000005,-64.471469196,105967,6.04,"[-48.576770532, 49.252029052000005, -64.471469196]",-48.576770532,49.252029052000005,-64.471469196
LOC103218346,gene-LOC103218346,104228,125739,chr11,108931,109226,NC_023652.1,2803_001_autosomes_peak_55896,21,.,3.3682,3.87986,2.15898,33,1,2,"[-48.594169437299996, 49.2759702903, -64.4642269519]",-48.5941694373,49.2759702903,-64.4642269519,"[-48.5959448358, 49.2784132738, -64.4634879474]",-48.5959448358,49.2784132738,-64.4634879474,109078,9.226,"[-48.5959448358, 49.2784132738, -64.4634879474]",-48.5959448358,49.2784132738,-64.4634879474
LOC103218852,gene-LOC103218852,189868,192745,chr11,191265,191598,NC_023652.1,2803_001_autosomes_peak_55908,38,.,4.33054,5.68452,3.84989,95,1,2,"[-49.0896801495, 49.9578028445, -64.25797204850001]",-49.0896801495,49.9578028445,-64.25797204850001,"[-49.091684243399996, 49.960560517400005, -64.25713785020001]",-49.0916842434,49.960560517400005,-64.25713785020001,191431,91.598,"[-49.091684243399996, 49.960560517400005, -64.25713785020001]",-49.0916842434,49.960560517400005,-64.25713785020001
LOC103218852,gene-LOC103218852,189868,192745,chr11,191808,192276,NC_023652.1,2803_001_autosomes_peak_55909,21,.,3.3682,3.87986,2.15898,104,1,2,"[-49.0929480864, 49.9622995904, -64.2566117792]",-49.0929480864,49.9622995904,-64.2566117792,"[-49.0957646508, 49.966175238800005, -64.2554393924]",-49.0957646508,49.966175238800005,-64.2554393924,192042,92.276,"[-49.0957646508, 49.966175238800005, -64.2554393924]",-49.0957646508,49.966175238800005,-64.2554393924
SLC6A12,gene-SLC6A12,192590,223809,chr11,194858,195051,NC_023652.1,2803_001_autosomes_peak_55910,14,.,2.88702,3.05827,1.41458,34,1,2,"[-49.1113039014, 49.9875575554, -64.2489712242]",-49.1113039014,49.9875575554,-64.2489712242,"[-49.112465433299995, 49.9891558463, -64.2484877399]",-49.1124654333,49.9891558463,-64.2484877399,194954,95.051,"[-49.112465433299995, 49.9891558463, -64.2484877399]",-49.1124654333,49.9891558463,-64.2484877399
SLC6A12,gene-SLC6A12,192590,223809,chr11,205029,205133,NC_023652.1,2803_001_autosomes_peak_55911,14,.,2.88702,3.05827,1.41458,49,2,3,"[-49.190773312299996, 50.025377537000004, -64.2253505705]",-49.1907733123,50.025377537,-64.2253505705,"[-49.191776777099996, 50.025279049000005, -64.22512847850001]",-49.1917767771,50.025279049000005,-64.22512847850001,205081,5.133,"[-49.191776777099996, 50.025279049000005, -64.22512847850001]",-49.1917767771,50.025279049000005,-64.22512847850001
SLC6A12,gene-SLC6A12,192590,223809,chr11,207280,207574,NC_023652.1,2803_001_autosomes_peak_55912,123,.,8.1799,14.4363,12.3326,203,2,3,"[-49.212492536, 50.02324584, -64.22054356000001]",-49.212492536,50.02324584,-64.22054356000001,"[-49.2153292538, 50.022967422, -64.219915723]",-49.2153292538,50.022967422,-64.219915723,207427,7.574,"[-49.2153292538, 50.022967422, -64.219915723]",-49.2153292538,50.022967422,-64.219915723
SLC6A12,gene-SLC6A12,192590,223809,chr11,207827,208203,NC_023652.1,2803_001_autosomes_peak_55913,38,.,4.33054,5.68452,3.84989,318,2,3,"[-49.2177703749, 50.022727831000005, -64.2193754415]",-49.2177703749,50.022727831000005,-64.2193754415,"[-49.2213982861, 50.022371759, -64.2185724935]",-49.2213982861,50.022371759,-64.2185724935,208015,8.203000000000001,"[-49.2213982861, 50.022371759, -64.2185724935]",-49.2213982861,50.022371759,-64.2185724935
SLC6A12,gene-SLC6A12,192590,223809,chr11,217273,217548,NC_023652.1,2803_001_autosomes_peak_55914,47,.,4.81171,6.6564,4.77727,139,2,3,"[-49.3089119951, 50.013782469000006, -64.1992035085]",-49.3089119951,50.013782469000006,-64.1992035085,"[-49.3115653876, 50.013522044000005, -64.198616246]",-49.3115653876,50.013522044000005,-64.198616246,217410,17.548,"[-49.3115653876, 50.013522044000005, -64.198616246]",-49.3115653876,50.013522044000005,-64.198616246
SLC6A12,gene-SLC6A12,192590,223809,chr11,223136,223678,NC_023652.1,2803_001_autosomes_peak_55915,338,.,15.8786,36.313,33.8813,243,2,3,"[-49.3654823232, 50.008230208, -64.18668307200001]",-49.3654823232,50.008230208,-64.18668307200001,"[-49.3707119186, 50.007716934, -64.185525631]",-49.3707119186,50.007716934,-64.185525631,223407,23.678,"[-49.3707119186, 50.007716934, -64.185525631]",-49.3707119186,50.007716934,-64.185525631
SLC6A13,gene-SLC6A13,223912,274499,chr11,258934,259244,NC_023652.1,2803_001_autosomes_peak_55916,21,.,3.3682,3.87986,2.15898,113,2,3,"[-49.7108864858, 49.974329502, -64.110236443]",-49.7108864858,49.974329502,-64.110236443,"[-49.7138775828, 49.974035932, -64.10957443800001]",-49.7138775828,49.974035932,-64.10957443800001,259089,59.244,"[-49.7138775828, 49.974035932, -64.10957443800001]",-49.7138775828,49.974035932,-64.10957443800001
SLC6A13,gene-SLC6A13,223912,274499,chr11,265033,265320,NC_023652.1,2803_001_autosomes_peak_55917,38,.,4.33054,5.68452,3.84989,76,2,3,"[-49.7697339071, 49.968553749, -64.09721202850001]",-49.7697339071,49.968553749,-64.09721202850001,"[-49.772503084, 49.96828196, -64.09659914000001]",-49.772503084,49.96828196,-64.09659914000001,265176,65.32,"[-49.772503084, 49.96828196, -64.09659914000001]",-49.772503084,49.96828196,-64.09659914000001
KDM5A,gene-KDM5A,285206,381481,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918a,88,.,6.73639,10.9183,8.89845,105,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
KDM5A,gene-KDM5A,285206,381481,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918b,211,.,11.5481,23.4565,21.1922,589,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
KDM5A,gene-KDM5A,285206,381481,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918c,673,.,25.9832,70.0558,67.3032,1065,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
LOC103218351,gene-LOC103218351,381520,385050,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918a,88,.,6.73639,10.9183,8.89845,105,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
LOC103218351,gene-LOC103218351,381520,385050,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918b,211,.,11.5481,23.4565,21.1922,589,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
LOC103218351,gene-LOC103218351,381520,385050,chr11,380467,382049,NC_023652.1,2803_001_autosomes_peak_55918c,673,.,25.9832,70.0558,67.3032,1065,3,4,"[-49.5675726716, 49.2375899425, -64.0170038704]",-49.5675726716,49.2375899425,-64.0170038704,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288,381258,82.049,"[-49.5569650452, 49.2238700475, -64.0168950288]",-49.5569650452,49.2238700475,-64.0168950288
CCDC77,gene-CCDC77,394698,434647,chr11,394258,395082,NC_023652.1,2803_001_autosomes_peak_55919,1154,.,38.9748,118.575,115.473,488,3,4,"[-49.4751012584, 49.117987495, -64.0160550496]",-49.4751012584,49.117987495,-64.0160550496,"[-49.4695761736, 49.110841355, -64.0159983584]",-49.4695761736,49.110841355,-64.0159983584,394670,95.082,"[-49.4695761736, 49.110841355, -64.0159983584]",-49.4695761736,49.110841355,-64.0159983584
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,489953,490410,NC_023652.1,2803_001_autosomes_peak_55922,147,.,9.14224,16.9076,14.754,266,4,5,"[-49.470098497200006, 48.3274720215, -64.4755806937]",-49.470098497200006,48.3274720215,-64.4755806937,"[-49.470268684000004, 48.323708855, -64.477917289]",-49.470268684,48.323708855,-64.477917289,490181,90.41,"[-49.470268684000004, 48.323708855, -64.477917289]",-49.470268684,48.323708855,-64.477917289
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,496352,496776,NC_023652.1,2803_001_autosomes_peak_55923,100,.,7.21756,12.0637,10.0145,153,4,5,"[-49.4724814848, 48.274779456, -64.5082981408]",-49.4724814848,48.274779456,-64.5082981408,"[-49.472639382400004, 48.271288028, -64.5104660104]",-49.4726393824,48.271288028,-64.5104660104,496564,96.776,"[-49.472639382400004, 48.271288028, -64.5104660104]",-49.4726393824,48.271288028,-64.5104660104
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,497255,497476,NC_023652.1,2803_001_autosomes_peak_55924,47,.,4.81171,6.6564,4.77727,102,4,5,"[-49.472817762000005, 48.2673437025, -64.5129150895]",-49.472817762000005,48.2673437025,-64.5129150895,"[-49.4729000624, 48.265523878, -64.5140450404]",-49.4729000624,48.265523878,-64.5140450404,497365,97.476,"[-49.4729000624, 48.265523878, -64.5140450404]",-49.4729000624,48.265523878,-64.5140450404
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,530931,531705,NC_023652.1,2803_001_autosomes_peak_55925a,67,.,5.77405,8.71856,6.76339,120,5,6,"[-49.587975390000004, 48.2254947318, -64.7932628169]",-49.58797539,48.2254947318,-64.7932628169,"[-49.59083145, 48.225013149, -64.7999268795]",-49.59083145,48.225013149,-64.7999268795,531318,31.705,"[-49.59083145, 48.225013149, -64.7999268795]",-49.59083145,48.225013149,-64.7999268795
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,530931,531705,NC_023652.1,2803_001_autosomes_peak_55925b,185,.,10.5858,20.7783,18.5562,311,5,6,"[-49.587975390000004, 48.2254947318, -64.7932628169]",-49.58797539,48.2254947318,-64.7932628169,"[-49.59083145, 48.225013149, -64.7999268795]",-49.59083145,48.225013149,-64.7999268795,531318,31.705,"[-49.59083145, 48.225013149, -64.7999268795]",-49.59083145,48.225013149,-64.7999268795
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,532640,533223,NC_023652.1,2803_001_autosomes_peak_55926,38,.,4.33054,5.68452,3.84989,31,5,6,"[-49.5942816, 48.224431392, -64.807977136]",-49.5942816,48.224431392,-64.807977136,"[-49.59643287, 48.224068649399996, -64.8129967077]",-49.59643287,48.2240686494,-64.8129967077,532931,33.223,"[-49.59643287, 48.224068649399996, -64.8129967077]",-49.59643287,48.2240686494,-64.8129967077
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,541599,541825,NC_023652.1,2803_001_autosomes_peak_55927,21,.,3.3682,3.87986,2.15898,60,5,6,"[-49.62734031, 48.2188571022, -64.8851132301]",-49.62734031,48.2188571022,-64.8851132301,"[-49.62817425, 48.218716485, -64.8870590675]",-49.62817425,48.218716485,-64.8870590675,541712,41.825,"[-49.62817425, 48.218716485, -64.8870590675]",-49.62817425,48.218716485,-64.8870590675
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,550099,550242,NC_023652.1,2803_001_autosomes_peak_55928,14,.,2.88702,3.05827,1.41458,52,5,6,"[-49.65870531, 48.213568402199996, -64.9582973801]",-49.65870531,48.2135684022,-64.9582973801,"[-49.659232980000006, 48.2134794276, -64.9595285958]",-49.659232980000006,48.2134794276,-64.9595285958,550170,50.242,"[-49.659232980000006, 48.2134794276, -64.9595285958]",-49.659232980000006,48.2134794276,-64.9595285958
NINJ2,gene-NINJ2,553310,650619,chr11,558288,561449,NC_023652.1,2803_001_autosomes_peak_55929a,211,.,11.5481,23.4565,21.1922,411,5,6,"[-49.68892272, 48.2084732064, -65.0288038512]",-49.68892272,48.2084732064,-65.0288038512,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451,559868,61.449,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451
NINJ2,gene-NINJ2,553310,650619,chr11,558288,561449,NC_023652.1,2803_001_autosomes_peak_55929b,252,.,12.9916,27.6047,25.2812,508,5,6,"[-49.68892272, 48.2084732064, -65.0288038512]",-49.68892272,48.2084732064,-65.0288038512,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451,559868,61.449,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451
NINJ2,gene-NINJ2,553310,650619,chr11,558288,561449,NC_023652.1,2803_001_autosomes_peak_55929c,952,.,33.682,98.2493,95.2834,1083,5,6,"[-49.68892272, 48.2084732064, -65.0288038512]",-49.68892272,48.2084732064,-65.0288038512,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451,559868,61.449,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451
NINJ2,gene-NINJ2,553310,650619,chr11,558288,561449,NC_023652.1,2803_001_autosomes_peak_55929d,540,.,22.1339,56.6934,54.0553,1920,5,6,"[-49.68892272, 48.2084732064, -65.0288038512]",-49.68892272,48.2084732064,-65.0288038512,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451,559868,61.449,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451
NINJ2,gene-NINJ2,553310,650619,chr11,558288,561449,NC_023652.1,2803_001_autosomes_peak_55929e,606,.,24.0585,63.3058,60.61,2637,5,6,"[-49.68892272, 48.2084732064, -65.0288038512]",-49.68892272,48.2084732064,-65.0288038512,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451,559868,61.449,"[-49.700586810000004, 48.2065064322, -65.0560197451]",-49.70058681,48.2065064322,-65.0560197451
NINJ2,gene-NINJ2,553310,650619,chr11,563365,563993,NC_023652.1,2803_001_autosomes_peak_55930,88,.,6.73639,10.9183,8.89845,71,5,6,"[-49.70765685, 48.205314297, -65.0725163135]",-49.70765685,48.205314297,-65.0725163135,"[-49.70997417, 48.2049235554, -65.0779233307]",-49.70997417,48.2049235554,-65.0779233307,563679,63.993,"[-49.70997417, 48.2049235554, -65.0779233307]",-49.70997417,48.2049235554,-65.0779233307
NINJ2,gene-NINJ2,553310,650619,chr11,564505,565041,NC_023652.1,2803_001_autosomes_peak_55931a,47,.,4.81171,6.6564,4.77727,66,5,6,"[-49.71186345, 48.204604988999996, -65.0823315995]",-49.71186345,48.204604989,-65.0823315995,"[-49.713841290000005, 48.2042714898, -65.0869465059]",-49.713841290000005,48.2042714898,-65.0869465059,564773,65.04100000000001,"[-49.713841290000005, 48.2042714898, -65.0869465059]",-49.713841290000005,48.2042714898,-65.0869465059
NINJ2,gene-NINJ2,553310,650619,chr11,564505,565041,NC_023652.1,2803_001_autosomes_peak_55931b,198,.,11.0669,22.1082,19.8648,217,5,6,"[-49.71186345, 48.204604988999996, -65.0823315995]",-49.71186345,48.204604989,-65.0823315995,"[-49.713841290000005, 48.2042714898, -65.0869465059]",-49.713841290000005,48.2042714898,-65.0869465059,564773,65.04100000000001,"[-49.713841290000005, 48.2042714898, -65.0869465059]",-49.713841290000005,48.2042714898,-65.0869465059
NINJ2,gene-NINJ2,553310,650619,chr11,572948,573121,NC_023652.1,2803_001_autosomes_peak_55932,14,.,2.88702,3.05827,1.41458,49,5,6,"[-49.74301812, 48.1993517544, -65.1550249852]",-49.74301812,48.1993517544,-65.1550249852,"[-49.74365649, 48.1992441138, -65.1565144979]",-49.74365649,48.1992441138,-65.1565144979,573034,73.12100000000001,"[-49.74365649, 48.1992441138, -65.1565144979]",-49.74365649,48.1992441138,-65.1565144979
NINJ2,gene-NINJ2,553310,650619,chr11,574263,574576,NC_023652.1,2803_001_autosomes_peak_55933,21,.,3.3682,3.87986,2.15898,195,5,6,"[-49.74787047, 48.1985335614, -65.1663470037]",-49.74787047,48.1985335614,-65.1663470037,"[-49.749025440000004, 48.198338812799996, -65.1690419024]",-49.74902544,48.1983388128,-65.1690419024,574419,74.576,"[-49.749025440000004, 48.198338812799996, -65.1690419024]",-49.74902544,48.1983388128,-65.1690419024
NINJ2,gene-NINJ2,553310,650619,chr11,577506,577648,NC_023652.1,2803_001_autosomes_peak_55934,14,.,2.88702,3.05827,1.41458,49,5,6,"[-49.75983714, 48.1965157668, -65.1942689094]",-49.75983714,48.1965157668,-65.1942689094,"[-49.760361120000006, 48.1964274144, -65.1954915152]",-49.760361120000006,48.1964274144,-65.1954915152,577577,77.648,"[-49.760361120000006, 48.1964274144, -65.1954915152]",-49.760361120000006,48.1964274144,-65.1954915152
NINJ2,gene-NINJ2,553310,650619,chr11,577857,578085,NC_023652.1,2803_001_autosomes_peak_55935,38,.,4.33054,5.68452,3.84989,130,5,6,"[-49.76113233, 48.1962973746, -65.1972909843]",-49.76113233,48.1962973746,-65.1972909843,"[-49.76197365, 48.196155513, -65.1992540415]",-49.76197365,48.196155513,-65.1992540415,577971,78.08500000000001,"[-49.76197365, 48.196155513, -65.1992540415]",-49.76197365,48.196155513,-65.1992540415
