gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1039784,1039916,NC_023665.1,2803_002_autosomes_peak_90811,40,.,4.71871,6.09502,4.04188,43,10,11,"[-32.991898219999996, 7.0150119456, 21.4272525656]",-32.99189822,7.0150119456,21.4272525656,"[-32.99246153, 7.015790534400001, 21.4280796644]",-32.99246153,7.015790534400001,21.4280796644,1039850,39.916,"[-32.99246153, 7.015790534400001, 21.4280796644]",-32.99246153,7.015790534400001,21.4280796644
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1041265,1041423,NC_023665.1,2803_002_autosomes_peak_90812,19,.,3.37051,3.83133,1.95257,57,10,11,"[-32.998218387499996, 7.0237474760000005, 21.4365323635]",-32.9982183875,7.0237474760000005,21.4365323635,"[-32.9988926525, 7.0246794232, 21.4375223757]",-32.9988926525,7.0246794232,21.4375223757,1041344,41.423,"[-32.9988926525, 7.0246794232, 21.4375223757]",-32.9988926525,7.0246794232,21.4375223757
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1041759,1042671,NC_023665.1,2803_002_autosomes_peak_90813,89,.,7.41512,11.2654,8.99864,481,10,11,"[-33.0003265325, 7.0266612856, 21.4396277181]",-33.0003265325,7.0266612856,21.4396277181,"[-33.004218492499994, 7.032040626400001, 21.4453422189]",-33.004218492499994,7.032040626400001,21.4453422189,1042215,42.671,"[-33.004218492499994, 7.032040626400001, 21.4453422189]",-33.004218492499994,7.032040626400001,21.4453422189
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1044443,1044570,NC_023665.1,2803_002_autosomes_peak_90814,19,.,3.37051,3.83133,1.95257,31,10,11,"[-33.011780502499995, 7.0424925912, 21.456445393699997]",-33.011780502499995,7.0424925912,21.4564453937,"[-33.012322475, 7.043241688, 21.457241163]",-33.012322475,7.043241688,21.457241163,1044506,44.57,"[-33.012322475, 7.043241688, 21.457241163]",-33.012322475,7.043241688,21.457241163
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1048860,1048971,NC_023665.1,2803_002_autosomes_peak_90815,19,.,3.37051,3.83133,1.95257,16,10,11,"[-33.03063005, 7.068545824, 21.484121874]",-33.03063005,7.068545824,21.484121874,"[-33.0311037425, 7.0692005464, 21.484817388899998]",-33.0311037425,7.0692005464,21.4848173889,1048915,48.971,"[-33.0311037425, 7.0692005464, 21.484817388899998]",-33.0311037425,7.0692005464,21.4848173889
LOC103228698,gene-LOC103228698,1050226,1056397,chr24,1056174,1056879,NC_023665.1,2803_002_autosomes_peak_90816,52,.,5.39281,7.31679,5.2005,483,10,11,"[-33.061842545, 7.1116867216, 21.529950666599998]",-33.061842545,7.1116867216,21.5299506666,"[-33.064851132499996, 7.1158450936, 21.5343681261]",-33.0648511325,7.1158450936,21.5343681261,1056526,56.879000000000005,"[-33.064851132499996, 7.1158450936, 21.5343681261]",-33.0648511325,7.1158450936,21.5343681261
CPNE6,gene-CPNE6,1053980,1061544,chr24,1056174,1056879,NC_023665.1,2803_002_autosomes_peak_90816,52,.,5.39281,7.31679,5.2005,483,10,11,"[-33.061842545, 7.1116867216, 21.529950666599998]",-33.061842545,7.1116867216,21.5299506666,"[-33.064851132499996, 7.1158450936, 21.5343681261]",-33.0648511325,7.1158450936,21.5343681261,1056526,56.879000000000005,"[-33.064851132499996, 7.1158450936, 21.5343681261]",-33.0648511325,7.1158450936,21.5343681261
CPNE6,gene-CPNE6,1053980,1061544,chr24,1060142,1060451,NC_023665.1,2803_002_autosomes_peak_90817,40,.,4.71871,6.09502,4.04188,209,10,11,"[-33.078775985, 7.1350915728, 21.554813757799998]",-33.078775985,7.1350915728,21.5548137578,"[-33.0800946425, 7.1369141784000005, 21.5567499209]",-33.0800946425,7.1369141784000005,21.5567499209,1060296,60.451,"[-33.0800946425, 7.1369141784000005, 21.5567499209]",-33.0800946425,7.1369141784000005,21.5567499209
CPNE6,gene-CPNE6,1053980,1061544,chr24,1061097,1061228,NC_023665.1,2803_002_autosomes_peak_90818,19,.,3.37051,3.83133,1.95257,19,10,11,"[-33.0828514475, 7.1407245448, 21.5607976923]",-33.0828514475,7.1407245448,21.5607976923,"[-33.08341049, 7.1414972352, 21.5616185252]",-33.08341049,7.1414972352,21.5616185252,1061162,61.228,"[-33.08341049, 7.1414972352, 21.5616185252]",-33.08341049,7.1414972352,21.5616185252
NRL,gene-NRL,1064266,1100995,chr24,1064346,1064842,NC_023665.1,2803_002_autosomes_peak_90819,89,.,7.41512,11.2654,8.99864,273,10,11,"[-33.096716555, 7.1598884464, 21.5811556014]",-33.096716555,7.1598884464,21.5811556014,"[-33.098833234999994, 7.1628140528, 21.584263487799998]",-33.098833234999994,7.1628140528,21.5842634878,1064594,64.842,"[-33.098833234999994, 7.1628140528, 21.584263487799998]",-33.098833234999994,7.1628140528,21.5842634878
NRL,gene-NRL,1064266,1100995,chr24,1065230,1065487,NC_023665.1,2803_002_autosomes_peak_90820,19,.,3.37051,3.83133,1.95257,71,10,11,"[-33.100489024999995, 7.165102632, 21.586694657]",-33.100489024999995,7.165102632,21.586694657,"[-33.101585772499995, 7.1666185208, 21.5883049933]",-33.101585772499995,7.1666185208,21.5883049933,1065358,65.487,"[-33.101585772499995, 7.1666185208, 21.5883049933]",-33.101585772499995,7.1666185208,21.5883049933
NRL,gene-NRL,1064266,1100995,chr24,1065682,1066019,NC_023665.1,2803_002_autosomes_peak_90821,19,.,3.37051,3.83133,1.95257,115,10,11,"[-33.102417935, 7.167768708800001, 21.589526843799998]",-33.102417935,7.167768708800001,21.5895268438,"[-33.103856082499995, 7.1697564696, 21.5916384521]",-33.103856082499995,7.1697564696,21.5916384521,1065850,66.019,"[-33.103856082499995, 7.1697564696, 21.5916384521]",-33.103856082499995,7.1697564696,21.5916384521
NRL,gene-NRL,1064266,1100995,chr24,1068109,1068271,NC_023665.1,2803_002_autosomes_peak_90822,19,.,3.37051,3.83133,1.95257,10,10,11,"[-33.112775157499996, 7.1820841256, 21.6047341831]",-33.1127751575,7.1820841256,21.6047341831,"[-33.113466492499995, 7.1830396664, 21.605749258899998]",-33.113466492499995,7.1830396664,21.6057492589,1068190,68.271,"[-33.113466492499995, 7.1830396664, 21.605749258899998]",-33.113466492499995,7.1830396664,21.6057492589
NRL,gene-NRL,1064266,1100995,chr24,1073614,1074243,NC_023665.1,2803_002_autosomes_peak_90823,322,.,17.5266,35.0145,32.2417,541,10,11,"[-33.136267745, 7.2145548176, 21.6392279626]",-33.136267745,7.2145548176,21.6392279626,"[-33.1389520025, 7.2182649112, 21.6431692137]",-33.1389520025,7.2182649112,21.6431692137,1073928,74.24300000000001,"[-33.1389520025, 7.2182649112, 21.6431692137]",-33.1389520025,7.2182649112,21.6431692137
NRL,gene-NRL,1064266,1100995,chr24,1074398,1074558,NC_023665.1,2803_002_autosomes_peak_90824,29,.,4.04461,4.93036,2.95342,51,10,11,"[-33.139613465, 7.2191791632, 21.6441404282]",-33.139613465,7.2191791632,21.6441404282,"[-33.140296264999996, 7.2201229072, 21.6451429722]",-33.140296265,7.2201229072,21.6451429722,1074478,74.558,"[-33.140296264999996, 7.2201229072, 21.6451429722]",-33.140296265,7.2201229072,21.6451429722
NRL,gene-NRL,1064266,1100995,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825a,103,.,8.08922,12.6616,10.3521,245,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
NRL,gene-NRL,1064266,1100995,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825b,831,.,35.7274,86.5661,83.1213,652,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
NRL,gene-NRL,1064266,1100995,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825c,912,.,38.4238,94.8058,91.2728,834,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
NRL,gene-NRL,1064266,1100995,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825d,557,.,26.29,58.8244,55.7088,1201,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
NRL,gene-NRL,1064266,1100995,chr24,1081732,1082354,NC_023665.1,2803_002_autosomes_peak_90826,40,.,4.71871,6.09502,4.04188,226,10,11,"[-33.170911309999994, 7.2624380288, 21.690094538799997]",-33.170911309999994,7.2624380288,21.6900945388,"[-33.17356569499999, 7.2661068336, 21.6939919286]",-33.17356569499999,7.2661068336,21.6939919286,1082043,82.354,"[-33.17356569499999, 7.2661068336, 21.6939919286]",-33.17356569499999,7.2661068336,21.6939919286
NRL,gene-NRL,1064266,1100995,chr24,1086251,1086503,NC_023665.1,2803_002_autosomes_peak_90827,29,.,4.04461,4.93036,2.95342,58,10,11,"[-33.1901961425, 7.2890928984, 21.718410140899998]",-33.1901961425,7.2890928984,21.7184101409,"[-33.1912715525, 7.2905792952, 21.719989147699998]",-33.1912715525,7.2905792952,21.7199891477,1086377,86.503,"[-33.1912715525, 7.2905792952, 21.719989147699998]",-33.1912715525,7.2905792952,21.7199891477
NRL,gene-NRL,1064266,1100995,chr24,1096836,1097066,NC_023665.1,2803_002_autosomes_peak_90828,40,.,4.71871,6.09502,4.04188,55,10,11,"[-33.23536763, 7.3515274624, 21.784734692399997]",-33.23536763,7.3515274624,21.7847346924,"[-33.236349155, 7.3528840944, 21.7861758494]",-33.236349155,7.3528840944,21.7861758494,1096951,97.066,"[-33.236349155, 7.3528840944, 21.7861758494]",-33.236349155,7.3528840944,21.7861758494
NRL,gene-NRL,1064266,1100995,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829a,1207,.,47.8612,124.547,120.722,359,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
NRL,gene-NRL,1064266,1100995,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829b,974,.,40.4461,101.065,97.4687,787,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
NRL,gene-NRL,1064266,1100995,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829c,1207,.,47.8612,124.547,120.722,998,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
NRL,gene-NRL,1064266,1100995,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829d,1058,.,43.1425,109.511,105.83,1188,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
PCK2,gene-PCK2,1077206,1087306,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825a,103,.,8.08922,12.6616,10.3521,245,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
PCK2,gene-PCK2,1077206,1087306,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825b,831,.,35.7274,86.5661,83.1213,652,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
PCK2,gene-PCK2,1077206,1087306,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825c,912,.,38.4238,94.8058,91.2728,834,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
PCK2,gene-PCK2,1077206,1087306,chr24,1076675,1079008,NC_023665.1,2803_002_autosomes_peak_90825d,557,.,26.29,58.8244,55.7088,1201,10,11,"[-33.1493305625, 7.23260982, 21.658407882499997]",-33.1493305625,7.23260982,21.6584078825,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272,1077841,79.008,"[-33.15928664, 7.2463707872, 21.673026227199998]",-33.15928664,7.2463707872,21.6730262272
PCK2,gene-PCK2,1077206,1087306,chr24,1081732,1082354,NC_023665.1,2803_002_autosomes_peak_90826,40,.,4.71871,6.09502,4.04188,226,10,11,"[-33.170911309999994, 7.2624380288, 21.690094538799997]",-33.170911309999994,7.2624380288,21.6900945388,"[-33.17356569499999, 7.2661068336, 21.6939919286]",-33.17356569499999,7.2661068336,21.6939919286,1082043,82.354,"[-33.17356569499999, 7.2661068336, 21.6939919286]",-33.17356569499999,7.2661068336,21.6939919286
PCK2,gene-PCK2,1077206,1087306,chr24,1086251,1086503,NC_023665.1,2803_002_autosomes_peak_90827,29,.,4.04461,4.93036,2.95342,58,10,11,"[-33.1901961425, 7.2890928984, 21.718410140899998]",-33.1901961425,7.2890928984,21.7184101409,"[-33.1912715525, 7.2905792952, 21.719989147699998]",-33.1912715525,7.2905792952,21.7199891477,1086377,86.503,"[-33.1912715525, 7.2905792952, 21.719989147699998]",-33.1912715525,7.2905792952,21.7199891477
DCAF11,gene-DCAF11,1100974,1110283,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829a,1207,.,47.8612,124.547,120.722,359,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
DCAF11,gene-DCAF11,1100974,1110283,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829b,974,.,40.4461,101.065,97.4687,787,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
DCAF11,gene-DCAF11,1100974,1110283,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829c,1207,.,47.8612,124.547,120.722,998,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
DCAF11,gene-DCAF11,1100974,1110283,chr24,1099950,1101944,NC_023665.1,2803_002_autosomes_peak_90829d,1058,.,43.1425,109.511,105.83,1188,10,12,"[-33.414113855000004, 6.9706298125, 21.729104295]",-33.414113855000004,6.9706298125,21.729104295,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104,1100947,50.972,"[-33.4259241176, 6.97442589, 21.7400994104]",-33.4259241176,6.97442589,21.7400994104
FITM1,gene-FITM1,1116201,1118814,chr24,1116247,1117048,NC_023665.1,2803_002_autosomes_peak_90830,103,.,8.08922,12.6616,10.3521,322,11,12,"[-33.3719946401, 7.3362191477, 21.8819330881]",-33.3719946401,7.3362191477,21.8819330881,"[-33.378064858399995, 7.3345443368, 21.8857476904]",-33.378064858399995,7.3345443368,21.8857476904,1116647,17.048,"[-33.378064858399995, 7.3345443368, 21.8857476904]",-33.378064858399995,7.3345443368,21.8857476904
PSME1,gene-PSME1,1122086,1124907,chr24,1121578,1122703,NC_023665.1,2803_002_autosomes_peak_90832a,103,.,8.08922,12.6616,10.3521,118,11,12,"[-33.4123945574, 7.3250725598, 21.9073209094]",-33.4123945574,7.3250725598,21.9073209094,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969,1122140,22.703,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969
PSME1,gene-PSME1,1122086,1124907,chr24,1121578,1122703,NC_023665.1,2803_002_autosomes_peak_90832b,117,.,8.76332,14.0924,11.7426,274,11,12,"[-33.4123945574, 7.3250725598, 21.9073209094]",-33.4123945574,7.3250725598,21.9073209094,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969,1122140,22.703,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969
PSME1,gene-PSME1,1122086,1124907,chr24,1121578,1122703,NC_023665.1,2803_002_autosomes_peak_90832c,790,.,34.3792,82.4944,79.0952,555,11,12,"[-33.4123945574, 7.3250725598, 21.9073209094]",-33.4123945574,7.3250725598,21.9073209094,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969,1122140,22.703,"[-33.420920144899995, 7.3227202973, 21.9126784969]",-33.420920144899995,7.3227202973,21.9126784969
PSME1,gene-PSME1,1122086,1124907,chr24,1122863,1123254,NC_023665.1,2803_002_autosomes_peak_90833,64,.,6.06692,8.5891,6.41772,263,11,12,"[-33.4221326729, 7.3223857533, 21.9134404649]",-33.4221326729,7.3223857533,21.9134404649,"[-33.4250957882, 7.3215682114, 21.915302524199998]",-33.4250957882,7.3215682114,21.9153025242,1123058,23.254,"[-33.4250957882, 7.3215682114, 21.915302524199998]",-33.4250957882,7.3215682114,21.9153025242
PSME1,gene-PSME1,1122086,1124907,chr24,1124560,1124722,NC_023665.1,2803_002_autosomes_peak_90834,29,.,4.04461,4.93036,2.95342,37,11,12,"[-33.434993047999995, 7.318837496, 21.921522088]",-33.434993047999995,7.318837496,21.921522088,"[-33.4362207326, 7.3184987702, 21.922293580599998]",-33.4362207326,7.3184987702,21.9222935806,1124641,24.722,"[-33.4362207326, 7.3184987702, 21.922293580599998]",-33.4362207326,7.3184987702,21.9222935806
EMC9,gene-EMC9,1124905,1127574,chr24,1125608,1125712,NC_023665.1,2803_002_autosomes_peak_90835,40,.,4.71871,6.09502,4.04188,90,11,12,"[-33.4429351064, 7.3166462328, 21.926512978399998]",-33.4429351064,7.3166462328,21.9265129784,"[-33.4437232496, 7.3164287792, 21.927008257599997]",-33.4437232496,7.3164287792,21.9270082576,1125660,25.712000000000003,"[-33.4437232496, 7.3164287792, 21.927008257599997]",-33.4437232496,7.3164287792,21.9270082576
EMC9,gene-EMC9,1124905,1127574,chr24,1126651,1128089,NC_023665.1,2803_002_autosomes_peak_90836a,161,.,10.7856,18.5684,16.1079,470,11,12,"[-33.4508392733, 7.3144654241, 21.9314800573]",-33.4508392733,7.3144654241,21.9314800573,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447,1127370,28.089,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447
EMC9,gene-EMC9,1124905,1127574,chr24,1126651,1128089,NC_023665.1,2803_002_autosomes_peak_90836b,519,.,24.9418,55.0219,51.9563,641,11,12,"[-33.4508392733, 7.3144654241, 21.9314800573]",-33.4508392733,7.3144654241,21.9314800573,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447,1127370,28.089,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447
EMC9,gene-EMC9,1124905,1127574,chr24,1126651,1128089,NC_023665.1,2803_002_autosomes_peak_90836c,1250,.,49.2094,128.899,125.034,892,11,12,"[-33.4508392733, 7.3144654241, 21.9314800573]",-33.4508392733,7.3144654241,21.9314800573,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447,1127370,28.089,"[-33.4617368687, 7.3114587099, 21.9383282447]",-33.4617368687,7.3114587099,21.9383282447
PSME2,gene-PSME2,1129389,1133289,chr24,1131964,1134561,NC_023665.1,2803_002_autosomes_peak_90837a,76,.,6.74102,9.90672,7.68582,199,11,12,"[-33.4911027812, 7.3033564724, 21.9567821572]",-33.4911027812,7.3033564724,21.9567821572,"[-33.5107836263, 7.2979264051, 21.9691498503]",-33.5107836263,7.2979264051,21.9691498503,1133262,34.561,"[-33.5107836263, 7.2979264051, 21.9691498503]",-33.5107836263,7.2979264051,21.9691498503
