chromosome,id,x,y,z
NC_023642.1,38.0,70.37685,21.05621,47.60591
NC_023642.1,39.0,70.95733,21.4831,48.30484
NC_023642.1,40.0,70.96615,21.22545,47.32297
NC_023642.1,41.0,70.33412,20.77102,46.70758
NC_023642.1,42.0,70.87346,21.67396,46.70338
NC_023642.1,43.0,71.44857,22.12061,45.93501
NC_023642.1,44.0,71.4985,22.89074,45.32329
NC_023642.1,45.0,71.8847,22.04005,45.15664
NC_023642.1,46.0,71.33372,21.9231,45.85748
NC_023642.1,47.0,70.56166,22.08633,45.21836
NC_023642.1,48.0,70.18836,22.49968,46.01212
NC_023642.1,49.0,69.51379,21.87415,45.93827
NC_023642.1,50.0,69.50142,22.9667,46.04581
NC_023642.1,51.0,69.87281,23.06478,47.03307
NC_023642.1,52.0,70.83794,23.24549,47.36494
NC_023642.1,53.0,70.23008,22.84416,46.6259
NC_023642.1,54.0,69.58134,22.07042,46.49164
NC_023642.1,55.0,69.55746,22.95515,46.19349
NC_023642.1,56.0,70.38741,23.21161,45.77806
NC_023642.1,57.0,70.46039,22.74498,44.94418
NC_023642.1,58.0,69.81528,23.27947,45.66777
NC_023642.1,59.0,69.5674,22.86431,46.57177
NC_023642.1,60.0,70.25624,22.82013,47.23554
NC_023642.1,61.0,70.66888,23.48745,47.74017
NC_023642.1,62.0,70.66118,22.79432,47.03059
NC_023642.1,63.0,69.78565,23.20214,47.61986
NC_023642.1,64.0,70.53108,23.4529,47.01189
NC_023642.1,65.0,71.19386,23.97096,47.50313
NC_023642.1,66.0,70.36064,23.42386,47.72055
NC_023642.1,67.0,70.62299,23.31436,46.84523
NC_023642.1,68.0,70.35252,23.85928,46.08333
NC_023642.1,69.0,70.59619,24.03729,45.12338
NC_023642.1,70.0,71.33663,24.53157,45.74274
NC_023642.1,71.0,71.96498,23.76935,45.48943
NC_023642.1,72.0,70.99001,23.89503,44.72951
NC_023642.1,73.0,70.86653,24.59112,45.47491
NC_023642.1,74.0,69.68254,24.48409,45.62929
NC_023642.1,75.0,69.98293,24.33963,46.62369
NC_023642.1,76.0,69.69404,23.67506,47.19061
NC_023642.1,77.0,70.33665,24.5088,47.08343
NC_023642.1,78.0,70.66793,24.56487,46.23199
NC_023642.1,79.0,70.01034,23.79392,45.98492
NC_023642.1,80.0,70.94279,24.50668,45.57003
NC_023642.1,81.0,71.84728,24.74438,46.22691
NC_023642.1,82.0,70.76497,24.69175,46.52503
NC_023642.1,83.0,70.15302,24.05912,47.10991
NC_023642.1,84.0,70.40683,25.07516,46.73962
NC_023642.1,85.0,70.78233,24.57686,47.52013
NC_023642.1,86.0,70.83018,25.50218,47.01378
NC_023642.1,87.0,71.60262,24.88021,47.67139
NC_023642.1,88.0,70.70522,24.7111,47.55324
NC_023642.1,89.0,71.22572,24.22186,48.35517
NC_023642.1,90.0,72.02815,24.6707,47.86168
NC_023642.1,91.0,71.89736,25.19926,46.94818
NC_023642.1,92.0,72.67727,24.49317,47.09176
NC_023642.1,93.0,72.43669,24.09587,46.21998
NC_023642.1,94.0,71.99117,24.94526,46.3831
NC_023642.1,95.0,72.32589,24.10873,46.02844
NC_023642.1,96.0,71.57775,23.86748,46.60796
NC_023642.1,97.0,71.49189,22.89827,46.72798
NC_023642.1,98.0,71.25004,22.85303,47.64676
NC_023642.1,99.0,71.91256,23.67915,47.76972
NC_023642.1,100.0,72.00632,24.39487,47.09626
NC_023642.1,101.0,72.57294,24.48667,46.34159
NC_023642.1,102.0,72.11658,23.65137,46.07481
NC_023642.1,103.0,72.14686,24.08295,45.18454
NC_023642.1,104.0,72.61587,23.67379,46.00136
NC_023642.1,105.0,72.54207,23.8869,47.00695
NC_023642.1,106.0,72.05479,23.69509,47.86148
NC_023642.1,107.0,71.57103,22.95422,48.13136
NC_023642.1,108.0,71.31279,22.45476,47.19034
NC_023642.1,109.0,71.44231,22.84949,48.2105
NC_023642.1,110.0,71.89412,23.11042,47.29301
NC_023642.1,111.0,72.68838,23.65881,47.40983
NC_023642.1,112.0,72.1583,23.8989,48.18526
NC_023642.1,113.0,72.77642,23.65754,47.34793
NC_023642.1,114.0,71.88744,23.64201,47.75675
NC_023642.1,115.0,72.10171,22.72508,47.35734
NC_023642.1,116.0,72.14041,22.67726,46.37774
NC_023642.1,117.0,71.57505,22.40255,47.18026
NC_023642.1,118.0,72.31933,22.92583,47.41917
NC_023642.1,119.0,72.0666,23.02926,46.45386
NC_023642.1,120.0,72.72628,23.05132,47.11115
NC_023642.1,121.0,72.69763,23.14909,46.01981
NC_023642.1,122.0,71.94698,22.71627,46.55747
NC_023642.1,123.0,71.75808,22.37878,47.35858
NC_023642.1,124.0,72.22367,22.45099,46.45273
NC_023642.1,125.0,71.86388,21.99367,47.29671
NC_023642.1,126.0,72.22515,22.64442,47.77824
NC_023642.1,127.0,72.98989,22.16764,47.0736
NC_023642.1,128.0,72.43361,21.26339,47.0655
NC_023642.1,129.0,72.23582,21.05259,48.0784
NC_023642.1,130.0,71.91532,22.00304,47.6402
NC_023642.1,131.0,71.71743,21.139,47.30664
NC_023642.1,132.0,72.69757,21.19213,47.20115
NC_023642.1,133.0,72.30915,20.53876,47.81069
NC_023642.1,134.0,73.05649,21.11253,47.62243
NC_023642.1,135.0,72.3026,20.69093,48.18942
NC_023642.1,136.0,72.91116,21.32513,47.76251
NC_023642.1,137.0,72.01249,21.08231,48.15854
NC_023642.1,138.0,72.77381,20.57843,47.66585
NC_023642.1,139.0,72.87671,21.5928,47.51079
NC_023642.1,140.0,72.04524,21.36528,48.12302
NC_023642.1,141.0,72.89031,20.81262,47.98978
NC_023642.1,142.0,72.30341,20.32499,47.2546
NC_023642.1,143.0,71.97962,19.52381,47.68349
NC_023642.1,144.0,71.776,20.09028,46.73528
NC_023642.1,145.0,72.21423,20.17459,45.84505
NC_023642.1,146.0,72.57216,19.40265,46.32703
NC_023642.1,147.0,72.35251,20.14888,45.87469
NC_023642.1,148.0,72.4284,21.14425,46.01926
NC_023642.1,149.0,72.11245,20.16807,45.68763
NC_023642.1,150.0,72.72462,19.58891,46.23758
NC_023642.1,151.0,72.01359,19.52065,47.09922
NC_023642.1,152.0,72.19596,19.30887,48.0928
NC_023642.1,153.0,71.54104,20.01871,48.00354
NC_023642.1,154.0,72.3782,20.69143,48.0392
NC_023642.1,155.0,72.03796,21.75109,47.90756
NC_023642.1,156.0,71.89341,21.61537,46.69457
NC_023642.1,157.0,72.33067,20.8283,46.05579
NC_023642.1,158.0,71.99307,19.99296,45.8055
NC_023642.1,159.0,72.18388,19.91357,46.89984
NC_023642.1,160.0,71.72761,20.61851,46.58049
NC_023642.1,161.0,71.87291,20.01426,47.34789
NC_023642.1,162.0,72.34644,19.70054,46.48024
NC_023642.1,163.0,72.14569,19.75374,47.48193
NC_023642.1,164.0,71.70002,20.43488,46.92036
NC_023642.1,165.0,72.61021,20.115,46.77553
NC_023642.1,166.0,73.0173,21.04623,46.99363
NC_023642.1,167.0,72.75562,20.97002,48.00161
NC_023642.1,168.0,72.16581,20.22589,48.13682
NC_023642.1,169.0,72.30095,19.74919,47.13808
NC_023642.1,170.0,73.19384,20.53896,46.97672
NC_023642.1,171.0,72.88039,21.38676,47.56255
NC_023642.1,172.0,73.06288,21.67024,46.46767
NC_023642.1,173.0,72.86584,21.9326,47.48966
NC_023642.1,174.0,72.97668,21.92731,46.54492
NC_023642.1,175.0,72.86044,21.67162,47.47681
NC_023642.1,176.0,72.49875,22.4233,47.88019
NC_023642.1,177.0,72.8222,22.61588,46.96364
NC_023642.1,178.0,72.87924,22.35222,45.91878
NC_023642.1,179.0,73.32522,23.07493,46.47615
NC_023642.1,180.0,73.48469,22.49312,45.74945
NC_023642.1,181.0,72.45924,22.65364,45.68627
NC_023642.1,182.0,73.38877,22.47518,45.3018
NC_023642.1,183.0,72.87942,21.57041,45.88741
NC_023642.1,184.0,73.65771,22.10493,45.55262
NC_023642.1,185.0,73.78108,23.08567,45.9432
NC_023642.1,186.0,73.33773,23.23459,46.82419
NC_023642.1,187.0,73.07949,23.21426,47.71997
NC_023642.1,188.0,73.56692,22.95907,46.77887
NC_023642.1,189.0,73.13031,22.45696,46.07388
NC_023642.1,190.0,72.83816,22.2002,45.22147
NC_023642.1,191.0,72.98412,22.85761,46.23798
NC_023642.1,192.0,72.38784,21.93754,46.46596
NC_023642.1,193.0,72.71305,21.50164,45.5908
NC_023642.1,194.0,72.22577,21.66005,46.50873
NC_023642.1,195.0,72.77102,21.36815,45.78869
NC_023642.1,196.0,72.224,21.12032,46.8495
NC_023642.1,197.0,73.04048,21.68448,47.05569
NC_023642.1,198.0,72.70802,21.93152,47.86629
NC_023642.1,199.0,72.25734,20.99313,47.23393
NC_023642.1,200.0,72.25601,21.12028,45.96404
NC_023642.1,201.0,73.1255,20.93774,45.19588
NC_023642.1,202.0,72.85507,21.74105,45.80343
NC_023642.1,203.0,73.45128,21.09319,45.41412
NC_023642.1,204.0,72.62921,21.10237,46.02849
NC_023642.1,205.0,72.86218,20.84043,44.9904
NC_023642.1,206.0,73.48309,21.56981,45.50967
NC_023642.1,207.0,74.07986,22.0852,46.18083
NC_023642.1,208.0,73.80188,21.47162,45.47727
NC_023642.1,209.0,73.08788,20.80178,45.63282
NC_023642.1,210.0,72.80166,20.73364,46.73265
NC_023642.1,211.0,73.11593,21.15582,45.97358
NC_023642.1,212.0,73.99538,21.09622,46.60981
NC_023642.1,213.0,73.40518,21.236,47.31776
NC_023642.1,214.0,73.1293,20.8221,46.42801
NC_023642.1,215.0,73.85503,21.5416,46.20365
NC_023642.1,216.0,73.85014,21.74858,47.22064
NC_023642.1,217.0,74.11797,20.93939,46.67898
NC_023642.1,218.0,73.81351,21.40168,47.51948
NC_023642.1,219.0,74.10977,20.72903,46.95142
NC_023642.1,220.0,73.44313,21.35593,47.33927
NC_023642.1,221.0,73.62535,20.4758,47.33666
NC_023642.1,222.0,73.64278,21.35326,46.78235
NC_023642.1,223.0,73.2798,21.02056,47.61453
NC_023642.1,224.0,73.65168,20.20645,47.38209
NC_023642.1,225.0,73.22073,19.40961,47.59513
NC_023642.1,226.0,73.00366,20.35867,47.82068
NC_023642.1,227.0,73.33192,19.3949,47.7632
NC_023642.1,228.0,72.41785,19.69399,47.5231
NC_023642.1,229.0,73.47748,19.87309,47.38379
NC_023642.1,230.0,72.80474,19.34586,47.73324
NC_023642.1,231.0,73.64824,19.70818,47.71635
NC_023642.1,232.0,73.2681,18.95512,47.19089
NC_023642.1,233.0,72.77104,19.57633,47.87321
NC_023642.1,234.0,72.95601,19.34205,46.85159
NC_023642.1,235.0,72.98742,20.19352,47.2361
NC_023642.1,236.0,73.53992,19.30436,46.66873
NC_023642.1,237.0,73.95791,19.4207,47.55227
NC_023642.1,238.0,74.24567,20.09094,46.79327
NC_023642.1,239.0,73.47673,19.36082,46.26654
NC_023642.1,240.0,73.07266,19.3385,47.1284
NC_023642.1,241.0,73.66656,19.78291,46.56699
NC_023642.1,242.0,73.48122,19.2067,45.79921
NC_023642.1,243.0,73.35195,18.98884,46.75857
NC_023642.1,244.0,73.72059,19.08808,47.73337
NC_023642.1,245.0,74.14298,18.90878,46.89114
NC_023642.1,246.0,73.67505,19.11416,47.63651
NC_023642.1,247.0,73.86301,18.7106,46.75716
NC_023642.1,248.0,73.90386,19.33811,45.94325
NC_023642.1,249.0,73.40709,20.32101,45.95125
NC_023642.1,250.0,74.23529,20.70598,46.41378
NC_023642.1,251.0,74.83851,20.34713,45.76442
NC_023642.1,252.0,73.98958,20.69645,45.32814
NC_023642.1,253.0,73.40856,19.85498,45.48136
NC_023642.1,254.0,74.30623,19.47674,45.789
NC_023642.1,255.0,74.17605,19.38506,46.78397
NC_023642.1,256.0,73.83442,20.46696,46.87277
NC_023642.1,257.0,74.38774,19.70094,46.95961
NC_023642.1,258.0,74.48323,19.42464,46.03202
NC_023642.1,259.0,73.61358,19.58315,45.60226
NC_023642.1,260.0,74.94851,19.41752,45.77908
NC_023642.1,261.0,74.18521,20.31197,45.70345
NC_023642.1,262.0,73.21092,20.22289,46.14133
NC_023642.1,263.0,74.0721,20.26396,45.46529
NC_023642.1,264.0,74.5592,19.56187,46.15985
NC_023642.1,265.0,74.37523,20.53809,45.90316
NC_023642.1,266.0,74.2902,19.94008,45.06321
NC_023642.1,267.0,74.44106,20.57574,45.89227
NC_023642.1,268.0,73.65991,19.69706,45.76319
NC_023642.1,269.0,74.30602,19.29039,46.36445
NC_023642.1,270.0,74.94115,19.79521,45.61886
NC_023642.1,271.0,74.86729,19.16019,46.46137
NC_023642.1,272.0,74.15691,19.52215,45.96753
NC_023642.1,273.0,74.12892,19.28297,47.08541
NC_023642.1,274.0,74.95657,18.8415,46.78175
NC_023642.1,275.0,74.75945,19.33073,45.91989
NC_023642.1,276.0,74.24447,18.93563,46.81142
NC_023642.1,277.0,74.90616,19.52988,46.44885
NC_023642.1,278.0,74.09792,19.93996,46.82466
NC_023642.1,279.0,74.37745,18.85455,47.02048
NC_023642.1,280.0,73.45467,18.95759,47.49195
NC_023642.1,281.0,74.45116,18.85792,47.59085
NC_023642.1,282.0,74.60411,19.33217,46.75815
NC_023642.1,283.0,73.93893,19.1067,47.5385
NC_023642.1,284.0,74.29812,19.95976,47.51003
NC_023642.1,285.0,73.57125,20.14627,48.17934
NC_023642.1,286.0,73.76785,20.83611,47.38209
NC_023642.1,287.0,74.57392,20.54813,47.61962
NC_023642.1,288.0,73.89641,20.42855,46.97364
NC_023642.1,289.0,74.10957,21.3732,46.85262
NC_023642.1,290.0,74.6585,21.59087,45.93948
NC_023642.1,291.0,74.53765,21.1957,46.85679
NC_023642.1,292.0,74.38527,20.87039,45.78245
NC_023642.1,293.0,73.98746,21.4012,46.52418
NC_023642.1,294.0,74.95727,20.94781,46.41995
NC_023642.1,295.0,73.88342,21.07258,46.36244
NC_023642.1,296.0,74.21447,21.05243,47.29223
NC_023642.1,297.0,74.33798,21.25027,46.28809
NC_023642.1,298.0,75.43174,21.14405,46.07822
NC_023642.1,299.0,75.16698,20.27008,45.72105
NC_023642.1,300.0,74.81935,21.13138,46.18873
NC_023642.1,301.0,75.25452,21.98718,45.91813
NC_023642.1,302.0,74.61447,21.7587,46.64907
NC_023642.1,303.0,75.2722,21.25727,46.15648
NC_023642.1,304.0,74.94475,21.46222,45.31189
NC_023642.1,305.0,75.04172,21.14849,46.26149
NC_023642.1,306.0,74.95302,21.60394,47.19524
NC_023642.1,307.0,75.23763,21.82091,46.30167
NC_023642.1,308.0,75.0826,21.21742,45.49444
NC_023642.1,309.0,74.41378,21.87886,45.72456
NC_023642.1,310.0,74.10519,22.55544,46.48125
NC_023642.1,311.0,73.87257,22.71422,47.30909
NC_023642.1,312.0,74.56452,22.81618,46.42038
NC_023642.1,313.0,74.02902,22.54343,47.26567
NC_023642.1,314.0,73.89616,21.56269,47.42522
NC_023642.1,315.0,74.17874,21.91489,46.56314
NC_023642.1,316.0,74.56396,22.58545,47.12154
NC_023642.1,317.0,73.99571,21.8007,47.52875
NC_023642.1,318.0,74.59486,21.62335,46.69037
NC_023642.1,319.0,74.07376,21.5295,47.42688
NC_023642.1,320.0,74.59132,22.35716,47.50833
NC_023642.1,321.0,74.9413,21.80453,46.67448
NC_023642.1,322.0,75.06013,22.46722,47.45737
NC_023642.1,323.0,75.18633,22.0919,46.65462
NC_023642.1,324.0,74.66867,22.53869,47.54164
NC_023642.1,325.0,75.4638,21.85656,47.6803
NC_023642.1,326.0,75.032,21.11597,47.22842
NC_023642.1,327.0,74.35496,20.68999,47.6335
NC_023642.1,328.0,74.43841,21.656,47.50967
NC_023642.1,329.0,75.42801,22.19051,47.58367
NC_023642.1,330.0,75.2881,21.20304,47.41354
NC_023642.1,331.0,76.04711,22.1027,47.59353
NC_023642.1,332.0,75.53011,21.97224,46.67223
NC_023642.1,333.0,74.95628,22.14513,47.45162
NC_023642.1,334.0,75.80049,22.40058,47.86338
NC_023642.1,335.0,74.95491,21.9748,47.4338
NC_023642.1,336.0,75.30941,21.33385,48.07064
NC_023642.1,337.0,76.07469,21.50518,47.36472
NC_023642.1,338.0,75.89853,21.20784,46.39856
NC_023642.1,339.0,75.19145,20.47174,46.78059
NC_023642.1,340.0,76.10909,20.31449,46.57807
NC_023642.1,341.0,75.27906,20.28973,47.05084
NC_023642.1,342.0,75.37329,20.82835,47.85838
NC_023642.1,343.0,74.74339,20.16524,47.5346
NC_023642.1,344.0,75.45871,20.63829,47.0071
NC_023642.1,345.0,74.81069,20.96898,47.63728
NC_023642.1,346.0,74.81262,19.92214,47.90967
NC_023642.1,347.0,74.79869,21.05221,47.84682
NC_023642.1,348.0,74.83952,20.17368,47.49057
NC_023642.1,349.0,75.25348,20.13597,46.70843
NC_023642.1,350.0,75.58226,19.63984,47.63354
NC_023642.1,351.0,75.49236,19.81241,46.73879
NC_023642.1,352.0,75.51663,20.63199,47.41055
NC_023642.1,353.0,75.94986,19.81754,47.20113
NC_023642.1,354.0,75.55832,20.40286,46.56708
NC_023642.1,355.0,75.32609,19.85001,47.27599
NC_023642.1,356.0,75.95575,20.46938,47.60432
NC_023642.1,357.0,75.64109,19.43261,47.11682
NC_023642.1,358.0,76.52027,19.76484,47.23581
NC_023642.1,359.0,76.41641,20.69761,47.32954
NC_023642.1,360.0,76.76173,20.6929,48.20838
NC_023642.1,361.0,76.73694,20.66777,47.11597
NC_023642.1,362.0,75.95666,20.02764,47.13056
NC_023642.1,363.0,76.43553,20.52648,47.8769
NC_023642.1,364.0,76.12017,21.14633,47.21568
NC_023642.1,365.0,76.83106,20.60131,47.72214
NC_023642.1,366.0,76.67749,19.76964,47.08452
NC_023642.1,367.0,75.9994,19.07295,47.07846
NC_023642.1,368.0,75.64013,19.64501,46.40002
NC_023642.1,369.0,76.03016,19.37469,47.47285
NC_023642.1,370.0,76.06366,20.42981,47.34777
NC_023642.1,371.0,76.4375,21.2562,46.8938
NC_023642.1,372.0,76.06952,21.30916,47.76937
NC_023642.1,373.0,75.88188,21.2263,48.74794
NC_023642.1,374.0,76.50479,21.5917,48.02927
NC_023642.1,375.0,75.88153,21.07682,48.69
NC_023642.1,376.0,74.99899,20.91008,48.29926
NC_023642.1,377.0,75.00226,21.78503,47.89371
NC_023642.1,378.0,75.77961,21.41821,48.56221
NC_023642.1,379.0,75.03244,21.46128,47.82038
NC_023642.1,380.0,75.67078,20.88163,48.46346
NC_023642.1,381.0,74.55208,20.67554,48.03209
NC_023642.1,382.0,74.8279,19.65477,47.97204
NC_023642.1,383.0,75.11028,19.98297,47.12747
NC_023642.1,384.0,75.10885,19.17142,47.79353
NC_023642.1,385.0,75.30344,19.82487,48.57998
NC_023642.1,386.0,74.33509,19.9484,48.59276
NC_023642.1,387.0,74.50488,20.65667,47.92673
NC_023642.1,388.0,75.29893,21.03638,48.37928
NC_023642.1,389.0,76.09113,21.58942,48.65152
NC_023642.1,390.0,75.56562,20.66137,48.6745
NC_023642.1,391.0,75.34548,19.86992,49.16531
NC_023642.1,392.0,76.01442,20.12326,48.50948
NC_023642.1,393.0,75.48429,19.27253,48.64319
NC_023642.1,394.0,75.04237,19.10091,47.69837
NC_023642.1,395.0,75.84235,19.39612,48.03757
NC_023642.1,396.0,76.17111,20.31904,48.30108
NC_023642.1,397.0,76.30551,19.40445,48.34038
NC_023642.1,398.0,75.6145,19.20583,47.6721
NC_023642.1,399.0,74.80474,18.46938,47.89492
NC_023642.1,400.0,75.27952,19.19805,48.30811
NC_023642.1,401.0,74.54325,18.68507,48.09166
NC_023642.1,402.0,75.62243,18.60316,47.97243
NC_023642.1,403.0,74.57983,18.92986,48.44498
NC_023642.1,404.0,75.18669,19.09686,49.19063
NC_023642.1,405.0,75.73973,19.85029,49.18549
NC_023642.1,406.0,76.27002,19.24076,48.62114
NC_023642.1,407.0,75.41272,19.19968,49.23139
NC_023642.1,408.0,74.4073,19.2665,48.61718
NC_023642.1,409.0,75.21625,18.89915,48.15598
NC_023642.1,410.0,74.52654,19.23888,48.87748
NC_023642.1,411.0,74.67561,18.63833,48.03073
NC_023642.1,412.0,74.6792,19.41925,48.66297
NC_023642.1,413.0,75.32356,19.61554,49.45138
NC_023642.1,414.0,75.40461,20.21524,48.66222
NC_023642.1,415.0,74.93229,19.49276,49.18195
NC_023642.1,416.0,76.00923,19.45394,48.77266
NC_023642.1,417.0,75.03799,19.59863,49.30785
NC_023642.1,418.0,75.04263,19.51181,48.34828
NC_023642.1,419.0,75.71393,20.23551,48.8716
NC_023642.1,420.0,75.5522,21.13142,48.49278
NC_023642.1,421.0,76.14653,21.24574,49.20443
NC_023642.1,422.0,75.44466,21.57319,48.6187
NC_023642.1,423.0,74.88896,20.56426,48.71697
NC_023642.1,424.0,74.23455,20.24555,48.03628
NC_023642.1,425.0,74.69889,21.11514,48.28577
NC_023642.1,426.0,73.88694,20.51482,48.05055
NC_023642.1,427.0,74.21523,20.13991,48.93603
NC_023642.1,428.0,73.66519,20.76939,48.25911
NC_023642.1,429.0,73.93392,19.78444,48.03669
NC_023642.1,430.0,74.30591,20.31009,48.70144
NC_023642.1,431.0,73.42578,19.95898,48.37572
NC_023642.1,432.0,74.02374,19.21036,48.61261
NC_023642.1,433.0,73.57915,20.0912,48.36111
NC_023642.1,434.0,74.22492,20.81381,48.51115
NC_023642.1,435.0,73.81735,19.80748,48.32972
NC_023642.1,436.0,73.16049,19.88223,49.05855
NC_023642.1,437.0,74.16511,19.44824,48.82429
NC_023642.1,438.0,73.27375,19.57304,48.4486
NC_023642.1,439.0,74.11698,19.65827,48.82506
NC_023642.1,440.0,73.14474,19.83502,48.80768
NC_023642.1,441.0,74.07034,19.61806,48.70592
NC_023642.1,442.0,73.16429,19.68507,48.93089
NC_023642.1,443.0,73.68649,20.38457,48.44672
NC_023642.1,444.0,73.28516,19.53306,48.75246
NC_023642.1,445.0,74.19501,19.91591,49.09744
NC_023642.1,446.0,73.72202,20.39944,48.39939
NC_023642.1,447.0,74.38745,20.41181,49.06517
NC_023642.1,448.0,73.66702,19.88993,49.12388
NC_023642.1,449.0,74.08918,20.61542,48.72642
NC_023642.1,450.0,73.91056,21.60084,48.54255
NC_023642.1,451.0,74.89829,21.30082,49.07363
NC_023642.1,452.0,74.34705,21.8086,48.41214
NC_023642.1,453.0,74.87442,22.49188,48.7822
NC_023642.1,454.0,74.37388,21.65732,48.49923
NC_023642.1,455.0,74.26639,22.56417,48.50058
NC_023642.1,456.0,74.28621,21.37463,48.47385
NC_023642.1,457.0,74.89157,21.83059,49.01586
NC_023642.1,458.0,73.94873,21.69448,48.95273
NC_023642.1,459.0,74.95631,21.99546,48.92263
NC_023642.1,460.0,74.00617,21.53672,48.49849
NC_023642.1,461.0,73.43214,20.81921,49.02679
NC_023642.1,462.0,74.10705,21.39128,49.29264
NC_023642.1,463.0,73.67997,21.36768,48.41306
NC_023642.1,464.0,73.37008,22.36453,48.28335
NC_023642.1,465.0,73.3058,21.58061,48.82595
NC_023642.1,466.0,73.69642,22.34006,48.33578
NC_023642.1,467.0,74.47179,22.15226,48.82773
NC_023642.1,468.0,74.27793,21.71794,49.78605
NC_023642.1,469.0,74.55858,20.9544,49.1489
NC_023642.1,470.0,74.51388,21.81875,48.75299
NC_023642.1,471.0,73.74575,21.16329,48.46943
NC_023642.1,472.0,73.32362,20.51716,49.09995
NC_023642.1,473.0,72.80244,21.41674,48.85137
NC_023642.1,474.0,73.55847,22.09433,48.24328
NC_023642.1,475.0,74.2385,22.63924,48.86659
NC_023642.1,476.0,73.43341,22.48189,48.3415
NC_023642.1,477.0,74.41437,22.57215,48.19637
NC_023642.1,478.0,73.62486,22.03482,48.50799
NC_023642.1,479.0,73.58442,22.9007,48.69778
NC_023642.1,480.0,73.19504,21.94249,48.49071
NC_023642.1,481.0,73.9312,22.42994,48.23748
NC_023642.1,482.0,74.82025,22.54601,48.59119
NC_023642.1,483.0,74.98486,21.74602,49.25006
NC_023642.1,484.0,74.97281,20.68738,49.90773
NC_023642.1,485.0,75.24712,21.50162,49.53192
NC_023642.1,486.0,75.0032,22.28936,48.68338
NC_023642.1,487.0,74.43046,21.51558,48.82553
NC_023642.1,488.0,74.00189,21.34655,49.71725
NC_023642.1,489.0,73.3304,21.46029,48.68298
NC_023642.1,490.0,73.02099,20.93271,49.35329
NC_023642.1,491.0,73.94617,21.35361,49.80883
NC_023642.1,492.0,74.84865,21.19347,49.62063
NC_023642.1,493.0,75.3399,21.19191,50.53578
NC_023642.1,494.0,75.26305,20.6648,49.74075
NC_023642.1,495.0,74.34258,20.5247,49.52433
NC_023642.1,496.0,75.28198,20.56435,50.07501
NC_023642.1,497.0,75.46807,21.47868,49.95083
NC_023642.1,498.0,74.51844,21.22587,50.03558
NC_023642.1,499.0,73.59995,21.08705,50.41796
NC_023642.1,500.0,74.22925,20.42775,49.98138
NC_023642.1,501.0,74.74925,20.79246,49.2056
NC_023642.1,502.0,75.46586,20.78669,49.90944
NC_023642.1,503.0,74.44737,20.74528,50.0455
NC_023642.1,504.0,75.05292,21.21243,49.39948
NC_023642.1,505.0,74.7691,22.13917,49.5224
NC_023642.1,506.0,73.60738,22.42648,49.27543
NC_023642.1,507.0,73.09225,21.52961,48.97801
NC_023642.1,508.0,73.44207,20.68848,49.7492
NC_023642.1,509.0,72.74063,21.06875,49.14003
NC_023642.1,510.0,72.69008,21.12766,50.21499
NC_023642.1,511.0,72.82628,21.89399,49.53298
NC_023642.1,512.0,72.92895,21.07429,49.04595
NC_023642.1,513.0,73.4012,20.52487,49.79852
NC_023642.1,514.0,73.54965,21.41083,49.18867
NC_023642.1,515.0,72.7918,22.14376,49.07607
NC_023642.1,516.0,73.62944,22.63567,49.2312
NC_023642.1,517.0,74.09275,23.42672,49.55092
